https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume NEO
1551312000,2019-02-28 00:00:00,NEO/USD,9.055,9.272,8.928,9.003,1667984.9,182825.97
1551225600,2019-02-27 00:00:00,NEO/USD,9.267,9.374,8.71,9.055,2800369.14,310785.18
1551139200,2019-02-26 00:00:00,NEO/USD,9.425,9.456,9.022,9.267,1438360.89,155971.21
1551052800,2019-02-25 00:00:00,NEO/USD,9.096,9.641,8.972,9.425,4262604.84,457679.81
1550966400,2019-02-24 00:00:00,NEO/USD,10.39,11.06,8.575,9.096,17261873.08,1791078.57
1550880000,2019-02-23 00:00:00,NEO/USD,8.899,10.52,8.709,10.39,6587972.31,679362.9
1550793600,2019-02-22 00:00:00,NEO/USD,8.752,8.993,8.674,8.899,1224377.84,137957.52
1550707200,2019-02-21 00:00:00,NEO/USD,9.321,9.381,8.617,8.752,2534543.61,285724.82
1550620800,2019-02-20 00:00:00,NEO/USD,9.074,9.386,8.96,9.321,2423401.47,263285.29
1550534400,2019-02-19 00:00:00,NEO/USD,8.967,9.409,8.798,9.074,2883677.43,314245.8
1550448000,2019-02-18 00:00:00,NEO/USD,8.512,9.118,8.327,8.967,2947174.02,336221.77
1550361600,2019-02-17 00:00:00,NEO/USD,8.03,8.869,8.02,8.512,3896668.87,455911.85
1550275200,2019-02-16 00:00:00,NEO/USD,8.232,8.451,7.949,8.03,1995854.22,242680.16
1550188800,2019-02-15 00:00:00,NEO/USD,8.031,8.57,7.972,8.232,1693115.92,204847.92
1550102400,2019-02-14 00:00:00,NEO/USD,8.365,8.389,7.862,8.031,1920763.86,237397.71
1550016000,2019-02-13 00:00:00,NEO/USD,8.341,8.665,8.17,8.365,2135534.27,253667.39
1549929600,2019-02-12 00:00:00,NEO/USD,8.265,8.585,7.986,8.341,2916008.95,349498.5
1549843200,2019-02-11 00:00:00,NEO/USD,8.118,8.441,7.812,8.265,1922251.75,238415.29
1549756800,2019-02-10 00:00:00,NEO/USD,7.784,8.3,7.575,8.118,2081266.67,264780.31
1549670400,2019-02-09 00:00:00,NEO/USD,7.691,7.877,7.578,7.784,672139.75,86929.76
1549584000,2019-02-08 00:00:00,NEO/USD,7.005,8.0,6.948,7.691,2717941.6,363639.86
1549497600,2019-02-07 00:00:00,NEO/USD,6.957,7.09,6.904,7.005,417182.45,59633.51
1549411200,2019-02-06 00:00:00,NEO/USD,7.065,7.097,6.778,6.957,1047262.49,151738.17
1549324800,2019-02-05 00:00:00,NEO/USD,7.103,7.18,6.916,7.065,840737.05,119310.84
1549238400,2019-02-04 00:00:00,NEO/USD,7.1,7.236,7.073,7.103,328849.38,46054.36
1549152000,2019-02-03 00:00:00,NEO/USD,7.378,7.39,7.03,7.1,640263.19,89537.96
1549065600,2019-02-02 00:00:00,NEO/USD,7.086,7.409,6.963,7.378,1204159.24,166666.7
1548979200,2019-02-01 00:00:00,NEO/USD,6.989,7.158,6.822,7.086,927249.42,132765.67
1548892800,2019-01-31 00:00:00,NEO/USD,7.184,7.356,6.912,6.989,1235709.0,173930.13
1548806400,2019-01-30 00:00:00,NEO/USD,7.08,7.281,6.891,7.184,1510820.22,212291.17
1548720000,2019-01-29 00:00:00,NEO/USD,7.041,7.232,6.79,7.08,1386999.6,197313.7
1548633600,2019-01-28 00:00:00,NEO/USD,7.425,7.478,6.837,7.041,2095776.91,295742.68
1548547200,2019-01-27 00:00:00,NEO/USD,7.58,7.66,7.203,7.425,1950156.56,261419.23
1548460800,2019-01-26 00:00:00,NEO/USD,7.626,7.846,7.555,7.58,959885.99,125312.01
1548374400,2019-01-25 00:00:00,NEO/USD,7.81,7.839,7.53,7.626,916490.3,119926.32
1548288000,2019-01-24 00:00:00,NEO/USD,7.607,7.857,7.5,7.81,1160825.28,150804.98
1548201600,2019-01-23 00:00:00,NEO/USD,7.759,7.796,7.52,7.607,1132121.11,147842.24
1548115200,2019-01-22 00:00:00,NEO/USD,7.513,7.933,7.191,7.759,3170174.75,417709.55
1548028800,2019-01-21 00:00:00,NEO/USD,7.55,7.645,7.367,7.513,1456573.45,193459.82
1547942400,2019-01-20 00:00:00,NEO/USD,8.12,8.247,7.337,7.55,3290111.63,427401.45
1547856000,2019-01-19 00:00:00,NEO/USD,7.675,8.471,7.675,8.12,3228553.69,394877.97
1547769600,2019-01-18 00:00:00,NEO/USD,7.9,7.998,7.562,7.675,1126247.29,145288.44
1547683200,2019-01-17 00:00:00,NEO/USD,7.731,7.994,7.418,7.9,2352080.54,304542.63
1547596800,2019-01-16 00:00:00,NEO/USD,7.632,8.017,7.554,7.731,1813590.49,233363.14
1547510400,2019-01-15 00:00:00,NEO/USD,8.07,8.096,7.461,7.632,2106780.52,270656.86
1547424000,2019-01-14 00:00:00,NEO/USD,7.212,8.167,7.211,8.07,3342587.25,431491.69
1547337600,2019-01-13 00:00:00,NEO/USD,7.81,7.93,7.076,7.212,2660494.64,358067.8
1547251200,2019-01-12 00:00:00,NEO/USD,7.998,8.011,7.669,7.81,1990278.97,253814.42
1547164800,2019-01-11 00:00:00,NEO/USD,8.04,8.2,7.805,7.998,2479323.95,308677.11
1547078400,2019-01-10 00:00:00,NEO/USD,9.28,9.68,7.717,8.04,8539015.54,1005511.93
1546992000,2019-01-09 00:00:00,NEO/USD,9.323,10.08,9.149,9.28,9767472.39,1017763.8
1546905600,2019-01-08 00:00:00,NEO/USD,8.634,9.729,8.462,9.323,7132961.47,772305.51
1546819200,2019-01-07 00:00:00,NEO/USD,8.854,9.191,8.56,8.634,2040662.83,229351.33
1546732800,2019-01-06 00:00:00,NEO/USD,8.001,9.084,7.754,8.854,4769838.98,557589.66
1546646400,2019-01-05 00:00:00,NEO/USD,7.823,8.175,7.775,8.001,1575890.42,196788.15
1546560000,2019-01-04 00:00:00,NEO/USD,7.834,7.961,7.537,7.823,1510009.96,193814.15
1546473600,2019-01-03 00:00:00,NEO/USD,8.27,8.314,7.74,7.834,1292852.11,162540.59
1546387200,2019-01-02 00:00:00,NEO/USD,8.092,8.37,7.942,8.27,2191842.12,268989.21
1546300800,2019-01-01 00:00:00,NEO/USD,7.666,8.204,7.579,8.092,1486947.64,189994.61
1546214400,2018-12-31 00:00:00,NEO/USD,8.315,8.383,7.52,7.666,2176672.8,275535.74
1546128000,2018-12-30 00:00:00,NEO/USD,8.095,8.459,7.863,8.315,1799388.24,220271.7
1546041600,2018-12-29 00:00:00,NEO/USD,8.201,8.649,7.791,8.095,2950760.3,361239.49
1545955200,2018-12-28 00:00:00,NEO/USD,7.062,8.441,6.92,8.201,3640857.27,470593.41
1545868800,2018-12-27 00:00:00,NEO/USD,7.994,8.068,6.968,7.062,2606257.72,350368.67
1545782400,2018-12-26 00:00:00,NEO/USD,7.85,8.289,7.4,7.994,3199593.65,409798.01
1545696000,2018-12-25 00:00:00,NEO/USD,8.591,8.623,7.299,7.85,2962460.7,385482.95
1545609600,2018-12-24 00:00:00,NEO/USD,7.813,9.36,7.811,8.591,7342890.89,842033.55
1545523200,2018-12-23 00:00:00,NEO/USD,7.296,8.334,7.274,7.813,5938148.05,756429.27
1545436800,2018-12-22 00:00:00,NEO/USD,7.05,7.35,6.864,7.296,1682170.74,236506.35
1545350400,2018-12-21 00:00:00,NEO/USD,7.42,7.686,6.752,7.05,3672551.89,512224.96
1545264000,2018-12-20 00:00:00,NEO/USD,6.75,7.64,6.7,7.42,4296439.0,591074.15
1545177600,2018-12-19 00:00:00,NEO/USD,6.977,7.5,6.74,6.75,4150829.04,578684.76
1545091200,2018-12-18 00:00:00,NEO/USD,6.691,7.021,6.446,6.977,2173689.73,325974.74
1545004800,2018-12-17 00:00:00,NEO/USD,5.792,6.93,5.78,6.691,3881595.04,603318.59
1544918400,2018-12-16 00:00:00,NEO/USD,5.725,6.197,5.695,5.792,2999088.28,501863.95
1544832000,2018-12-15 00:00:00,NEO/USD,5.712,5.835,5.5,5.725,1127020.77,199638.7
1544745600,2018-12-14 00:00:00,NEO/USD,5.799,5.92,5.556,5.712,1852770.65,324264.07
1544659200,2018-12-13 00:00:00,NEO/USD,6.133,6.18,5.681,5.799,2511983.4,422592.1
1544572800,2018-12-12 00:00:00,NEO/USD,5.874,6.574,5.825,6.133,3128151.98,505110.41
1544486400,2018-12-11 00:00:00,NEO/USD,6.211,6.3,5.762,5.874,2134489.73,357465.29
1544400000,2018-12-10 00:00:00,NEO/USD,6.46,6.551,6.009,6.211,2086688.54,333378.31
1544313600,2018-12-09 00:00:00,NEO/USD,6.084,7.09,6.07,6.46,2914012.32,447087.77
1544227200,2018-12-08 00:00:00,NEO/USD,6.169,6.715,5.651,6.084,3254383.81,530477.93
1544140800,2018-12-07 00:00:00,NEO/USD,6.025,6.44,5.465,6.169,5037437.98,847599.4
1544054400,2018-12-06 00:00:00,NEO/USD,7.033,7.35,6.02,6.025,4351504.69,640224.28
1543968000,2018-12-05 00:00:00,NEO/USD,7.689,7.689,6.88,7.033,3008280.74,416860.45
1543881600,2018-12-04 00:00:00,NEO/USD,7.409,8.176,7.06,7.689,3169727.15,413666.38
1543795200,2018-12-03 00:00:00,NEO/USD,8.056,8.116,7.22,7.409,2381171.89,312974.22
1543708800,2018-12-02 00:00:00,NEO/USD,8.254,8.645,7.913,8.056,2081823.88,254371.48
1543622400,2018-12-01 00:00:00,NEO/USD,7.748,8.5,7.532,8.254,3179728.93,394742.77
1543536000,2018-11-30 00:00:00,NEO/USD,8.505,8.647,7.512,7.748,3753740.26,471039.02
1543449600,2018-11-29 00:00:00,NEO/USD,8.438,8.989,8.08,8.505,4497563.22,533042.0
1543363200,2018-11-28 00:00:00,NEO/USD,7.383,8.82,7.346,8.438,6327783.3,772099.12
1543276800,2018-11-27 00:00:00,NEO/USD,7.259,7.46,6.75,7.383,2775019.24,391270.99
1543190400,2018-11-26 00:00:00,NEO/USD,7.855,8.071,6.985,7.259,5808359.73,781036.3
1543104000,2018-11-25 00:00:00,NEO/USD,7.591,8.217,6.836,7.855,8058308.9,1076342.84
1543017600,2018-11-24 00:00:00,NEO/USD,8.74,9.145,7.324,7.591,5769809.62,711442.94
1542931200,2018-11-23 00:00:00,NEO/USD,8.43,8.906,8.027,8.74,5492629.67,654449.33
1542844800,2018-11-22 00:00:00,NEO/USD,9.348,9.534,8.347,8.43,3439759.15,382224.32
1542758400,2018-11-21 00:00:00,NEO/USD,9.234,9.603,8.666,9.348,6200209.17,676799.6
1542672000,2018-11-20 00:00:00,NEO/USD,10.22,10.59,8.2,9.234,17780052.34,1915839.18
1542585600,2018-11-19 00:00:00,NEO/USD,12.68,12.68,10.05,10.22,10925994.89,995077.42
1542499200,2018-11-18 00:00:00,NEO/USD,12.58,12.84,12.48,12.68,1340369.09,105919.93
1542412800,2018-11-17 00:00:00,NEO/USD,12.89,12.89,12.47,12.58,1230219.8,97587.94
1542326400,2018-11-16 00:00:00,NEO/USD,13.24,13.34,12.63,12.89,1705622.03,131050.47
1542240000,2018-11-15 00:00:00,NEO/USD,13.85,14.01,12.24,13.24,5791160.53,443933.34
1542153600,2018-11-14 00:00:00,NEO/USD,15.59,15.6,12.51,13.85,8965886.23,648118.98
1542067200,2018-11-13 00:00:00,NEO/USD,15.94,15.94,15.51,15.59,1804125.21,114972.45
1541980800,2018-11-12 00:00:00,NEO/USD,16.25,16.35,15.68,15.94,1673005.47,105142.22
1541894400,2018-11-11 00:00:00,NEO/USD,15.96,16.33,15.46,16.25,2146276.68,135377.93
1541808000,2018-11-10 00:00:00,NEO/USD,16.01,16.37,15.91,15.96,903716.89,56025.54
1541721600,2018-11-09 00:00:00,NEO/USD,16.41,16.55,15.91,16.01,1554031.62,95941.91
1541635200,2018-11-08 00:00:00,NEO/USD,16.82,16.89,16.33,16.41,1939474.58,117293.57
1541548800,2018-11-07 00:00:00,NEO/USD,17.1,17.61,16.6,16.82,2826849.62,165531.93
1541462400,2018-11-06 00:00:00,NEO/USD,16.42,17.17,16.39,17.1,2569257.69,152357.38
1541376000,2018-11-05 00:00:00,NEO/USD,16.89,16.9,16.25,16.42,2839446.15,171625.07
1541289600,2018-11-04 00:00:00,NEO/USD,16.01,17.21,15.79,16.89,3888829.22,234903.53
1541203200,2018-11-03 00:00:00,NEO/USD,16.3,16.31,15.9,16.01,1112066.05,69229.21
1541116800,2018-11-02 00:00:00,NEO/USD,15.85,16.39,15.85,16.3,2373609.44,147072.28
1541030400,2018-11-01 00:00:00,NEO/USD,15.49,15.95,15.33,15.85,1318961.24,84498.21
1540944000,2018-10-31 00:00:00,NEO/USD,15.28,15.53,14.68,15.49,2520949.34,165944.36
1540857600,2018-10-30 00:00:00,NEO/USD,15.44,15.54,15.15,15.28,742570.98,48295.59
1540771200,2018-10-29 00:00:00,NEO/USD,16.24,16.27,15.0,15.44,2128219.98,136995.18
1540684800,2018-10-28 00:00:00,NEO/USD,16.11,16.31,16.11,16.24,712288.81,43881.91
1540598400,2018-10-27 00:00:00,NEO/USD,16.42,16.53,15.96,16.11,1280372.65,78906.49
1540512000,2018-10-26 00:00:00,NEO/USD,16.75,16.79,16.14,16.42,2084195.24,126808.84
1540425600,2018-10-25 00:00:00,NEO/USD,16.91,16.93,16.66,16.75,709416.08,42332.25
1540339200,2018-10-24 00:00:00,NEO/USD,16.85,17.13,16.77,16.91,1810220.46,106540.94
1540252800,2018-10-23 00:00:00,NEO/USD,17.04,17.08,16.65,16.85,1324448.67,78667.14
1540166400,2018-10-22 00:00:00,NEO/USD,16.79,17.38,16.55,17.04,2471961.08,145688.35
1540080000,2018-10-21 00:00:00,NEO/USD,16.91,17.19,16.77,16.79,1274574.67,74934.78
1539993600,2018-10-20 00:00:00,NEO/USD,16.76,17.11,16.6,16.91,1046735.6,62013.76
1539907200,2018-10-19 00:00:00,NEO/USD,16.91,17.02,16.5,16.76,1755448.98,104920.91
1539820800,2018-10-18 00:00:00,NEO/USD,17.17,18.07,16.75,16.91,6345714.93,364482.21
1539734400,2018-10-17 00:00:00,NEO/USD,16.86,17.36,16.73,17.17,3015075.9,176392.63
1539648000,2018-10-16 00:00:00,NEO/USD,16.66,17.0,16.41,16.86,1692172.74,101439.76
1539561600,2018-10-15 00:00:00,NEO/USD,15.84,18.89,15.52,16.66,10771385.12,630841.51
1539475200,2018-10-14 00:00:00,NEO/USD,15.98,16.55,15.7,15.84,3359257.72,207572.97
1539388800,2018-10-13 00:00:00,NEO/USD,15.71,16.14,15.7,15.98,2180237.82,136780.77
1539302400,2018-10-12 00:00:00,NEO/USD,15.52,16.25,15.26,15.71,2932217.37,184812.56
1539216000,2018-10-11 00:00:00,NEO/USD,18.28,18.34,15.4,15.52,8484936.67,513247.51
1539129600,2018-10-10 00:00:00,NEO/USD,18.35,18.4,17.83,18.28,2251692.54,124065.63
1539043200,2018-10-09 00:00:00,NEO/USD,18.55,18.58,18.06,18.35,2077036.11,113400.49
1538956800,2018-10-08 00:00:00,NEO/USD,18.23,18.9,18.11,18.55,3429797.67,184780.71
1538870400,2018-10-07 00:00:00,NEO/USD,17.95,18.29,17.92,18.23,1554349.92,85860.52
1538784000,2018-10-06 00:00:00,NEO/USD,18.22,18.7,17.76,17.95,3789531.23,208217.05
1538697600,2018-10-05 00:00:00,NEO/USD,18.01,18.3,17.78,18.22,2036003.09,113055.5
1538611200,2018-10-04 00:00:00,NEO/USD,18.0,18.46,17.93,18.01,1981913.27,108757.7
1538524800,2018-10-03 00:00:00,NEO/USD,18.53,18.55,17.66,18.0,3258017.67,181303.73
1538438400,2018-10-02 00:00:00,NEO/USD,18.72,18.94,17.95,18.53,3527383.68,190372.8
1538352000,2018-10-01 00:00:00,NEO/USD,18.97,19.18,18.19,18.72,3450015.53,185114.21
1538265600,2018-09-30 00:00:00,NEO/USD,19.21,19.37,18.38,18.97,5339338.3,282012.1
1538179200,2018-09-29 00:00:00,NEO/USD,19.27,19.46,18.36,19.21,4076856.03,215338.1
1538092800,2018-09-28 00:00:00,NEO/USD,19.03,20.67,18.72,19.27,12812248.58,654238.3
1538006400,2018-09-27 00:00:00,NEO/USD,17.79,19.37,17.49,19.03,7954751.1,429581.22
1537920000,2018-09-26 00:00:00,NEO/USD,18.18,18.73,17.41,17.79,5720997.81,316962.98
1537833600,2018-09-25 00:00:00,NEO/USD,18.45,18.46,17.08,18.18,6881634.07,390442.26
1537747200,2018-09-24 00:00:00,NEO/USD,19.56,19.67,18.1,18.45,8224504.38,437632.21
1537660800,2018-09-23 00:00:00,NEO/USD,18.85,20.8,18.53,19.56,10532005.25,532124.39
1537574400,2018-09-22 00:00:00,NEO/USD,19.86,20.26,18.38,18.85,7516762.22,395485.85
1537488000,2018-09-21 00:00:00,NEO/USD,18.22,20.36,17.56,19.86,17164538.88,907713.52
1537401600,2018-09-20 00:00:00,NEO/USD,17.12,18.67,17.05,18.22,6605640.15,374530.87
1537315200,2018-09-19 00:00:00,NEO/USD,16.89,17.61,16.23,17.12,7486336.47,441019.41
1537228800,2018-09-18 00:00:00,NEO/USD,16.58,17.55,16.29,16.89,6046232.19,357798.7
1537142400,2018-09-17 00:00:00,NEO/USD,17.99,18.37,16.18,16.58,10069032.92,585148.17
1537056000,2018-09-16 00:00:00,NEO/USD,18.0,18.15,17.23,17.99,4765216.06,268005.65
1536969600,2018-09-15 00:00:00,NEO/USD,17.79,18.49,17.72,18.0,4221798.34,232352.79
1536883200,2018-09-14 00:00:00,NEO/USD,18.22,18.77,17.62,17.79,7347894.36,405464.86
1536796800,2018-09-13 00:00:00,NEO/USD,17.66,18.78,17.53,18.22,9449628.94,519213.61
1536710400,2018-09-12 00:00:00,NEO/USD,17.75,17.8,16.15,17.66,7488809.57,440520.94
1536624000,2018-09-11 00:00:00,NEO/USD,18.51,18.8,16.9,17.75,7586053.03,428961.64
1536537600,2018-09-10 00:00:00,NEO/USD,18.42,19.04,18.15,18.51,7371310.55,396821.18
1536451200,2018-09-09 00:00:00,NEO/USD,17.88,19.43,17.45,18.42,8465549.84,457058.93
1536364800,2018-09-08 00:00:00,NEO/USD,19.52,20.18,17.63,17.88,8836352.52,468990.25
1536278400,2018-09-07 00:00:00,NEO/USD,20.43,20.84,18.7,19.52,10687546.35,538460.77
1536192000,2018-09-06 00:00:00,NEO/USD,19.35,20.49,18.01,20.43,20492117.21,1072391.39
1536105600,2018-09-05 00:00:00,NEO/USD,24.19,24.88,19.03,19.35,27118402.91,1265309.51
1536019200,2018-09-04 00:00:00,NEO/USD,22.95,25.3,22.29,24.19,12380044.7,512839.84
1535932800,2018-09-03 00:00:00,NEO/USD,22.1,23.7,21.06,22.95,9621839.35,429205.53
1535846400,2018-09-02 00:00:00,NEO/USD,22.56,23.36,21.37,22.1,11168134.91,501242.62
1535760000,2018-09-01 00:00:00,NEO/USD,20.11,23.21,20.06,22.56,9328195.23,426600.75
1535673600,2018-08-31 00:00:00,NEO/USD,19.55,20.4,18.86,20.11,4904459.55,249197.33
1535587200,2018-08-30 00:00:00,NEO/USD,19.75,20.13,18.36,19.55,7118180.41,373889.49
1535500800,2018-08-29 00:00:00,NEO/USD,21.29,21.44,19.04,19.75,10095083.0,497950.81
1535414400,2018-08-28 00:00:00,NEO/USD,20.7,21.82,19.71,21.29,10189339.1,489004.84
1535328000,2018-08-27 00:00:00,NEO/USD,17.54,20.87,17.2,20.7,11024037.16,578284.13
1535241600,2018-08-26 00:00:00,NEO/USD,17.64,17.72,16.72,17.54,3542356.79,204997.21
1535155200,2018-08-25 00:00:00,NEO/USD,17.72,18.31,17.22,17.64,3809829.63,214480.46
1535068800,2018-08-24 00:00:00,NEO/USD,17.74,17.89,16.93,17.72,4273405.22,243973.73
1534982400,2018-08-23 00:00:00,NEO/USD,16.45,17.79,16.41,17.74,5464999.56,320515.14
1534896000,2018-08-22 00:00:00,NEO/USD,17.8,19.4,15.81,16.45,10635909.22,602289.22
1534809600,2018-08-21 00:00:00,NEO/USD,17.1,18.23,16.96,17.8,5261784.68,298452.58
1534723200,2018-08-20 00:00:00,NEO/USD,19.81,20.29,16.48,17.1,9812079.22,537667.24
1534636800,2018-08-19 00:00:00,NEO/USD,19.16,20.98,17.77,19.81,9866104.89,506861.03
1534550400,2018-08-18 00:00:00,NEO/USD,20.65,20.98,17.59,19.16,11576076.32,605221.06
1534464000,2018-08-17 00:00:00,NEO/USD,16.05,20.8,15.91,20.65,14048888.6,761006.31
1534377600,2018-08-16 00:00:00,NEO/USD,15.63,17.36,15.38,16.05,8044461.84,489771.12
1534291200,2018-08-15 00:00:00,NEO/USD,16.07,17.74,15.52,15.63,11821613.78,718781.12
1534204800,2018-08-14 00:00:00,NEO/USD,15.65,16.26,13.68,16.07,13042648.12,877095.49
1534118400,2018-08-13 00:00:00,NEO/USD,18.52,18.93,15.6,15.65,4899772.91,286873.54
1534032000,2018-08-12 00:00:00,NEO/USD,18.39,19.31,18.05,18.52,5202543.82,278662.5
1533945600,2018-08-11 00:00:00,NEO/USD,19.76,19.82,17.2,18.39,9730709.86,532021.76
1533859200,2018-08-10 00:00:00,NEO/USD,22.29,22.67,19.27,19.76,5688620.18,274837.83
1533772800,2018-08-09 00:00:00,NEO/USD,21.84,22.91,20.79,22.29,5113246.11,230683.82
1533686400,2018-08-08 00:00:00,NEO/USD,25.1,25.1,20.96,21.84,9473529.93,417304.57
1533600000,2018-08-07 00:00:00,NEO/USD,26.17,27.88,24.76,25.1,9053478.15,340752.09
1533513600,2018-08-06 00:00:00,NEO/USD,27.68,28.31,25.67,26.17,4069845.59,151116.53
1533427200,2018-08-05 00:00:00,NEO/USD,26.72,28.1,26.17,27.68,2987076.09,109746.39
1533340800,2018-08-04 00:00:00,NEO/USD,27.91,28.76,26.15,26.72,4035830.78,149463.9
1533254400,2018-08-03 00:00:00,NEO/USD,28.24,28.58,26.63,27.91,4431423.44,161337.01
1533168000,2018-08-02 00:00:00,NEO/USD,29.74,29.97,27.8,28.24,2787678.46,97806.19
1533081600,2018-08-01 00:00:00,NEO/USD,29.69,30.29,28.53,29.74,4947955.15,168681.07
1532995200,2018-07-31 00:00:00,NEO/USD,31.95,32.09,29.2,29.69,5426025.63,177975.63
1532908800,2018-07-30 00:00:00,NEO/USD,33.48,33.5,31.37,31.95,3439069.01,106541.11
1532822400,2018-07-29 00:00:00,NEO/USD,34.05,34.32,33.17,33.48,2156405.85,63982.21
1532736000,2018-07-28 00:00:00,NEO/USD,33.36,34.06,32.62,34.05,1841889.79,55485.88
1532649600,2018-07-27 00:00:00,NEO/USD,33.1,33.91,32.21,33.36,3834215.02,115562.62
1532563200,2018-07-26 00:00:00,NEO/USD,34.16,35.67,32.73,33.1,5074189.29,147324.49
1532476800,2018-07-25 00:00:00,NEO/USD,33.79,35.5,33.5,34.16,5192257.83,151340.14
1532390400,2018-07-24 00:00:00,NEO/USD,32.1,35.75,31.2,33.79,9725833.56,288440.72
1532304000,2018-07-23 00:00:00,NEO/USD,33.15,34.68,32.0,32.1,6197879.77,186321.29
1532217600,2018-07-22 00:00:00,NEO/USD,34.09,34.86,32.54,33.15,4267287.0,125980.67
1532131200,2018-07-21 00:00:00,NEO/USD,33.17,35.32,31.79,34.09,5275607.39,157616.75
1532044800,2018-07-20 00:00:00,NEO/USD,35.96,35.96,32.82,33.17,8058784.17,235760.0
1531958400,2018-07-19 00:00:00,NEO/USD,37.51,38.2,35.65,35.96,6044283.32,164895.19
1531872000,2018-07-18 00:00:00,NEO/USD,39.33,40.81,36.66,37.51,11985379.36,306876.65
1531785600,2018-07-17 00:00:00,NEO/USD,36.74,40.26,35.69,39.33,12131473.08,319269.02
1531699200,2018-07-16 00:00:00,NEO/USD,33.62,37.24,33.0,36.74,9409294.39,264340.5
1531612800,2018-07-15 00:00:00,NEO/USD,32.48,33.95,32.11,33.62,4146090.01,124171.73
1531526400,2018-07-14 00:00:00,NEO/USD,33.09,33.63,31.5,32.48,2996884.88,92236.66
1531440000,2018-07-13 00:00:00,NEO/USD,32.17,34.37,31.88,33.09,9517420.94,288602.91
1531353600,2018-07-12 00:00:00,NEO/USD,33.83,33.86,30.31,32.17,8039216.15,254456.45
1531267200,2018-07-11 00:00:00,NEO/USD,33.26,34.74,31.9,33.83,6266683.89,188312.84
1531180800,2018-07-10 00:00:00,NEO/USD,36.3,36.8,32.52,33.26,13871257.62,402955.67
1531094400,2018-07-09 00:00:00,NEO/USD,39.0,39.25,36.17,36.3,8573421.75,227445.81
1531008000,2018-07-08 00:00:00,NEO/USD,38.74,41.0,38.66,39.0,11552509.68,291855.32
1530921600,2018-07-07 00:00:00,NEO/USD,37.53,38.88,36.18,38.74,5122675.87,138196.68
1530835200,2018-07-06 00:00:00,NEO/USD,40.16,40.41,36.62,37.53,12195008.11,321060.99
1530748800,2018-07-05 00:00:00,NEO/USD,40.58,43.56,39.18,40.16,27200005.61,655948.89
1530662400,2018-07-04 00:00:00,NEO/USD,35.81,48.9,34.87,40.58,32954779.1,818701.16
1530576000,2018-07-03 00:00:00,NEO/USD,36.18,38.95,35.4,35.81,20319500.47,549779.59
1530489600,2018-07-02 00:00:00,NEO/USD,31.32,37.21,31.04,36.18,16035317.19,462123.92
1530403200,2018-07-01 00:00:00,NEO/USD,30.9,31.61,29.89,31.32,3990232.62,129967.13
1530316800,2018-06-30 00:00:00,NEO/USD,29.62,32.1,29.58,30.9,5560421.3,180338.83
1530230400,2018-06-29 00:00:00,NEO/USD,28.23,30.19,27.03,29.62,4426179.31,156889.8
1530144000,2018-06-28 00:00:00,NEO/USD,30.37,30.58,28.08,28.23,2057931.12,69478.55
1530057600,2018-06-27 00:00:00,NEO/USD,30.0,30.59,29.43,30.37,1864062.3,62239.72
1529971200,2018-06-26 00:00:00,NEO/USD,31.58,31.69,29.73,30.0,2582945.77,84017.91
1529884800,2018-06-25 00:00:00,NEO/USD,31.14,32.85,30.54,31.58,2574333.22,81064.11
1529798400,2018-06-24 00:00:00,NEO/USD,33.85,34.27,28.6,31.14,9771193.75,310731.17
1529712000,2018-06-23 00:00:00,NEO/USD,32.97,34.74,32.57,33.85,2180348.96,65052.01
1529625600,2018-06-22 00:00:00,NEO/USD,37.61,37.62,32.13,32.97,7329785.65,212537.18
1529539200,2018-06-21 00:00:00,NEO/USD,38.96,39.59,36.96,37.61,2896014.69,75984.87
1529452800,2018-06-20 00:00:00,NEO/USD,39.95,39.95,37.5,38.96,3464552.63,90428.16
1529366400,2018-06-19 00:00:00,NEO/USD,39.52,41.46,38.73,39.95,3375060.92,84621.83
1529280000,2018-06-18 00:00:00,NEO/USD,38.48,40.81,36.86,39.52,6379628.76,163249.47
1529193600,2018-06-17 00:00:00,NEO/USD,37.89,39.72,37.4,38.48,2824515.75,73788.02
1529107200,2018-06-16 00:00:00,NEO/USD,37.85,38.54,36.4,37.89,2709931.54,72158.95
1529020800,2018-06-15 00:00:00,NEO/USD,40.63,40.8,37.8,37.85,2263340.3,57516.64
1528934400,2018-06-14 00:00:00,NEO/USD,37.92,41.98,37.39,40.63,7156587.66,179573.32
1528848000,2018-06-13 00:00:00,NEO/USD,41.23,41.5,35.73,37.92,8496902.97,221789.66
1528761600,2018-06-12 00:00:00,NEO/USD,45.59,46.5,40.16,41.23,6445111.4,149257.35
1528675200,2018-06-11 00:00:00,NEO/USD,45.33,45.69,42.54,45.59,4295223.13,97373.8
1528588800,2018-06-10 00:00:00,NEO/USD,50.73,50.88,43.65,45.33,8653336.03,185041.76
1528502400,2018-06-09 00:00:00,NEO/USD,52.32,53.27,50.35,50.73,1608753.65,30930.94
1528416000,2018-06-08 00:00:00,NEO/USD,53.56,53.82,51.81,52.32,1855034.54,35342.23
1528329600,2018-06-07 00:00:00,NEO/USD,53.79,54.93,52.8,53.56,1858319.19,34577.33
1528243200,2018-06-06 00:00:00,NEO/USD,54.7,54.77,52.53,53.79,2203820.35,40959.15
