https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USD
1554508800,2019-04-06 00:00:00,DASH/USD,134.66,139.0,129.18,132.0,1807742.28,13471.08
1554422400,2019-04-05 00:00:00,DASH/USD,123.82,139.34,123.82,134.66,3015763.09,22886.32
1554336000,2019-04-04 00:00:00,DASH/USD,124.79,133.09,120.5,123.82,1258794.21,10003.44
1554249600,2019-04-03 00:00:00,DASH/USD,125.21,141.15,121.01,124.79,11113382.24,84234.75
1554163200,2019-04-02 00:00:00,DASH/USD,114.65,128.49,113.06,125.21,5053177.57,41765.37
1554076800,2019-04-01 00:00:00,DASH/USD,111.96,185.0,109.3,114.65,4053392.54,34760.03
1553990400,2019-03-31 00:00:00,DASH/USD,102.14,112.66,101.5,111.96,3749629.17,34821.61
1553904000,2019-03-30 00:00:00,DASH/USD,99.73,102.25,97.11,102.14,726615.43,7280.13
1553817600,2019-03-29 00:00:00,DASH/USD,97.1,99.73,96.7,99.73,1202947.75,12205.95
1553731200,2019-03-28 00:00:00,DASH/USD,95.49,97.86,93.8,97.1,448035.79,4672.84
1553644800,2019-03-27 00:00:00,DASH/USD,89.46,97.0,89.12,95.49,989902.99,10600.98
1553558400,2019-03-26 00:00:00,DASH/USD,89.89,90.2,88.31,89.46,382281.66,4280.9
1553472000,2019-03-25 00:00:00,DASH/USD,92.85,93.27,87.85,89.89,754725.67,8406.36
1553385600,2019-03-24 00:00:00,DASH/USD,93.1,93.76,92.1,92.85,328318.12,3539.34
1553299200,2019-03-23 00:00:00,DASH/USD,91.71,93.48,91.43,93.1,488988.71,5308.72
1553212800,2019-03-22 00:00:00,DASH/USD,90.63,93.35,90.36,91.71,663417.87,7248.27
1553126400,2019-03-21 00:00:00,DASH/USD,94.28,94.88,89.28,90.63,1617828.82,17630.02
1553040000,2019-03-20 00:00:00,DASH/USD,92.76,95.36,91.85,94.28,964928.58,10289.55
1552953600,2019-03-19 00:00:00,DASH/USD,92.98,94.4,92.07,92.76,585276.08,6293.97
1552867200,2019-03-18 00:00:00,DASH/USD,94.37,97.0,92.4,92.98,1386908.29,14684.9
1552780800,2019-03-17 00:00:00,DASH/USD,93.77,94.92,90.83,94.37,964964.92,10416.6
1552694400,2019-03-16 00:00:00,DASH/USD,91.17,94.48,91.11,93.77,776552.14,8326.69
1552608000,2019-03-15 00:00:00,DASH/USD,90.62,92.99,90.56,91.17,686194.52,7481.43
1552521600,2019-03-14 00:00:00,DASH/USD,92.13,92.15,88.66,90.62,1454140.77,16126.19
1552435200,2019-03-13 00:00:00,DASH/USD,92.95,94.95,90.85,92.13,3498034.88,37637.9
1552348800,2019-03-12 00:00:00,DASH/USD,84.65,93.97,82.83,92.95,4124735.51,46196.27
1552262400,2019-03-11 00:00:00,DASH/USD,84.41,84.74,81.02,84.65,462484.47,5585.56
1552176000,2019-03-10 00:00:00,DASH/USD,84.77,84.98,81.2,84.41,252546.31,3040.09
1552089600,2019-03-09 00:00:00,DASH/USD,81.05,86.0,80.81,84.77,562719.73,6675.35
1552003200,2019-03-08 00:00:00,DASH/USD,84.32,84.47,79.18,81.05,581646.1,7127.89
1551916800,2019-03-07 00:00:00,DASH/USD,84.87,85.62,83.5,84.32,279754.47,3311.02
1551830400,2019-03-06 00:00:00,DASH/USD,84.51,85.08,81.98,84.87,761865.65,9133.72
1551744000,2019-03-05 00:00:00,DASH/USD,79.3,85.36,79.19,84.51,772775.64,9299.55
1551657600,2019-03-04 00:00:00,DASH/USD,81.96,82.76,78.01,79.3,1085634.18,13540.98
1551571200,2019-03-03 00:00:00,DASH/USD,83.96,84.87,79.99,81.96,443191.72,5426.85
1551484800,2019-03-02 00:00:00,DASH/USD,84.43,84.89,82.69,83.96,318592.97,3801.42
1551398400,2019-03-01 00:00:00,DASH/USD,83.37,86.06,83.26,84.43,419828.31,4948.49
1551312000,2019-02-28 00:00:00,DASH/USD,82.14,86.16,81.86,83.37,1066527.35,12697.63
1551225600,2019-02-27 00:00:00,DASH/USD,83.62,83.71,78.1,82.14,796028.87,9809.74
1551139200,2019-02-26 00:00:00,DASH/USD,84.33,84.34,81.8,83.62,515114.08,6194.47
1551052800,2019-02-25 00:00:00,DASH/USD,81.16,85.68,81.0,84.33,876931.23,10435.59
1550966400,2019-02-24 00:00:00,DASH/USD,91.19,95.0,78.76,81.16,2191110.61,25854.33
1550880000,2019-02-23 00:00:00,DASH/USD,87.81,92.07,85.73,91.19,1188277.6,13288.09
1550793600,2019-02-22 00:00:00,DASH/USD,85.97,88.02,85.1,87.81,470638.69,5421.88
1550707200,2019-02-21 00:00:00,DASH/USD,88.78,90.63,84.51,85.97,484261.71,5593.75
1550620800,2019-02-20 00:00:00,DASH/USD,88.63,89.79,85.39,88.78,687748.32,7883.55
1550534400,2019-02-19 00:00:00,DASH/USD,87.87,91.95,86.87,88.63,783983.99,8779.01
1550448000,2019-02-18 00:00:00,DASH/USD,80.51,88.67,80.33,87.87,1663034.15,19684.26
1550361600,2019-02-17 00:00:00,DASH/USD,79.84,82.5,77.45,80.51,906835.31,11365.65
1550275200,2019-02-16 00:00:00,DASH/USD,79.57,82.69,79.56,79.84,493727.05,6076.8
1550188800,2019-02-15 00:00:00,DASH/USD,78.74,81.2,77.73,79.57,426042.82,5348.4
1550102400,2019-02-14 00:00:00,DASH/USD,81.22,82.23,78.2,78.74,569101.41,7127.76
1550016000,2019-02-13 00:00:00,DASH/USD,83.59,84.49,80.72,81.22,1149680.35,14004.45
1549929600,2019-02-12 00:00:00,DASH/USD,80.67,84.57,79.12,83.59,1775342.5,21410.07
1549843200,2019-02-11 00:00:00,DASH/USD,76.61,83.01,75.3,80.67,2224938.68,27783.6
1549756800,2019-02-10 00:00:00,DASH/USD,74.91,76.76,72.95,76.61,407295.2,5427.12
1549670400,2019-02-09 00:00:00,DASH/USD,75.0,76.77,73.85,74.91,483971.84,6416.04
1549584000,2019-02-08 00:00:00,DASH/USD,67.94,75.46,67.59,75.0,634922.08,8845.33
1549497600,2019-02-07 00:00:00,DASH/USD,66.28,68.48,66.07,67.94,378130.8,5607.74
1549411200,2019-02-06 00:00:00,DASH/USD,68.95,69.25,64.86,66.28,951611.74,14284.31
1549324800,2019-02-05 00:00:00,DASH/USD,67.41,70.65,66.8,68.95,881665.0,12760.67
1549238400,2019-02-04 00:00:00,DASH/USD,67.51,67.97,66.84,67.41,69568.19,1032.08
1549152000,2019-02-03 00:00:00,DASH/USD,68.81,68.91,66.64,67.51,130159.84,1925.36
1549065600,2019-02-02 00:00:00,DASH/USD,67.81,68.81,67.1,68.81,269229.95,3978.14
1548979200,2019-02-01 00:00:00,DASH/USD,68.48,68.75,66.3,67.81,432713.35,6406.52
1548892800,2019-01-31 00:00:00,DASH/USD,69.53,70.3,68.06,68.48,179569.7,2597.5
1548806400,2019-01-30 00:00:00,DASH/USD,68.16,70.83,67.13,69.53,391833.76,5708.96
1548720000,2019-01-29 00:00:00,DASH/USD,68.11,69.84,66.14,68.16,566566.85,8294.28
1548633600,2019-01-28 00:00:00,DASH/USD,71.32,71.72,66.22,68.11,636366.94,9366.41
1548547200,2019-01-27 00:00:00,DASH/USD,74.25,74.33,70.16,71.32,536994.98,7470.0
1548460800,2019-01-26 00:00:00,DASH/USD,74.13,75.67,73.77,74.25,201101.08,2699.77
1548374400,2019-01-25 00:00:00,DASH/USD,74.02,75.57,73.01,74.13,271979.25,3658.67
1548288000,2019-01-24 00:00:00,DASH/USD,71.72,75.22,70.9,74.02,517445.91,7090.73
1548201600,2019-01-23 00:00:00,DASH/USD,72.01,78.54,70.56,71.72,1146040.11,15644.77
1548115200,2019-01-22 00:00:00,DASH/USD,69.61,72.81,68.26,72.01,796133.14,11235.34
1548028800,2019-01-21 00:00:00,DASH/USD,69.13,70.57,68.61,69.61,423985.53,6098.73
1547942400,2019-01-20 00:00:00,DASH/USD,74.09,74.37,65.9,69.13,1182798.55,17028.3
1547856000,2019-01-19 00:00:00,DASH/USD,71.33,79.8,71.27,74.06,748460.77,9979.73
1547769600,2019-01-18 00:00:00,DASH/USD,72.86,73.15,70.7,71.33,241392.64,3359.17
1547683200,2019-01-17 00:00:00,DASH/USD,71.9,73.34,70.11,72.86,387349.4,5403.17
1547596800,2019-01-16 00:00:00,DASH/USD,70.73,73.3,70.18,71.9,410033.91,5710.44
1547510400,2019-01-15 00:00:00,DASH/USD,73.38,73.74,69.51,70.73,417625.81,5813.34
1547424000,2019-01-14 00:00:00,DASH/USD,70.07,75.35,69.0,73.38,853384.63,11818.17
1547337600,2019-01-13 00:00:00,DASH/USD,73.87,74.9,69.19,70.07,749252.64,10480.11
1547251200,2019-01-12 00:00:00,DASH/USD,73.85,74.95,73.36,73.87,296007.1,3996.3
1547164800,2019-01-11 00:00:00,DASH/USD,74.2,75.99,72.59,73.85,440529.59,5930.36
1547078400,2019-01-10 00:00:00,DASH/USD,86.7,88.09,72.0,74.2,2785588.92,35486.84
1546992000,2019-01-09 00:00:00,DASH/USD,82.59,91.26,82.01,86.7,2418465.05,28006.28
1546905600,2019-01-08 00:00:00,DASH/USD,84.7,85.33,79.01,82.59,1722091.75,20662.31
1546819200,2019-01-07 00:00:00,DASH/USD,87.25,88.89,83.96,84.58,811998.63,9377.31
1546732800,2019-01-06 00:00:00,DASH/USD,81.72,96.73,80.87,87.25,1224574.72,14112.09
1546646400,2019-01-05 00:00:00,DASH/USD,82.53,83.99,80.94,81.72,1310966.09,15985.57
1546560000,2019-01-04 00:00:00,DASH/USD,82.13,85.0,80.3,82.53,724491.43,8820.19
1546473600,2019-01-03 00:00:00,DASH/USD,87.0,88.1,69.0,82.13,1347791.74,16376.53
1546387200,2019-01-02 00:00:00,DASH/USD,83.31,87.85,82.41,87.0,1132161.3,13208.31
1546300800,2019-01-01 00:00:00,DASH/USD,80.2,83.6,79.34,83.31,940199.55,11633.48
1546214400,2018-12-31 00:00:00,DASH/USD,83.64,85.15,79.32,80.2,1091713.33,13255.58
1546128000,2018-12-30 00:00:00,DASH/USD,81.06,86.86,79.76,83.64,1273173.3,15227.45
1546041600,2018-12-29 00:00:00,DASH/USD,86.55,87.99,80.76,81.06,1079709.91,12890.11
1545955200,2018-12-28 00:00:00,DASH/USD,77.37,88.47,76.0,86.55,1151137.38,13834.8
1545868800,2018-12-27 00:00:00,DASH/USD,85.79,86.14,76.33,77.37,988042.6,12359.54
1545782400,2018-12-26 00:00:00,DASH/USD,85.66,89.42,82.0,85.23,905713.48,10625.31
1545696000,2018-12-25 00:00:00,DASH/USD,92.81,93.13,81.26,85.66,2790126.57,32917.9
1545609600,2018-12-24 00:00:00,DASH/USD,92.18,107.52,92.09,92.81,4511324.31,44799.9
1545523200,2018-12-23 00:00:00,DASH/USD,89.89,95.19,89.31,92.18,1341358.84,14582.02
1545436800,2018-12-22 00:00:00,DASH/USD,86.77,95.41,80.04,89.89,3315339.81,37719.49
1545350400,2018-12-21 00:00:00,DASH/USD,99.52,102.56,85.5,86.77,4190411.15,44916.76
1545264000,2018-12-20 00:00:00,DASH/USD,74.77,103.9,74.18,99.52,4754882.86,53729.69
1545177600,2018-12-19 00:00:00,DASH/USD,75.32,82.88,74.58,74.77,2298290.82,29103.56
1545091200,2018-12-18 00:00:00,DASH/USD,73.0,75.49,69.11,75.32,1023596.18,14261.55
1545004800,2018-12-17 00:00:00,DASH/USD,63.9,75.7,63.78,73.0,2471819.28,35615.6
1544918400,2018-12-16 00:00:00,DASH/USD,63.16,67.36,62.34,63.9,1268729.89,19659.96
1544832000,2018-12-15 00:00:00,DASH/USD,59.43,68.74,57.84,63.16,3747741.26,61396.62
1544745600,2018-12-14 00:00:00,DASH/USD,61.29,62.88,58.85,59.42,1296998.03,21351.32
1544659200,2018-12-13 00:00:00,DASH/USD,65.57,65.94,60.45,61.29,1627545.23,25742.29
1544572800,2018-12-12 00:00:00,DASH/USD,63.87,68.54,63.56,65.57,1595737.99,24039.56
1544486400,2018-12-11 00:00:00,DASH/USD,68.92,70.69,63.24,63.87,1368143.6,20746.12
1544400000,2018-12-10 00:00:00,DASH/USD,76.82,78.26,66.87,68.92,1228386.27,17199.13
1544313600,2018-12-09 00:00:00,DASH/USD,69.14,78.21,68.69,76.82,1067063.63,14450.84
1544227200,2018-12-08 00:00:00,DASH/USD,68.87,72.53,64.26,69.14,1022494.43,14879.88
1544140800,2018-12-07 00:00:00,DASH/USD,65.14,69.0,58.81,68.87,2025880.26,31984.19
1544054400,2018-12-06 00:00:00,DASH/USD,78.05,79.69,64.2,65.14,1221583.66,16623.93
1543968000,2018-12-05 00:00:00,DASH/USD,85.61,86.16,77.08,78.05,1086254.91,13491.03
1543881600,2018-12-04 00:00:00,DASH/USD,84.73,90.34,82.01,85.61,1020513.29,11817.32
1543795200,2018-12-03 00:00:00,DASH/USD,93.53,94.19,82.0,84.73,1142659.62,13365.54
1543708800,2018-12-02 00:00:00,DASH/USD,95.97,98.76,90.97,93.53,647449.55,6907.61
1543622400,2018-12-01 00:00:00,DASH/USD,92.5,99.8,90.74,95.97,430724.0,4525.76
1543536000,2018-11-30 00:00:00,DASH/USD,97.27,98.44,88.27,92.5,1019814.8,11062.99
1543449600,2018-11-29 00:00:00,DASH/USD,100.39,101.3,94.0,97.27,832326.58,8531.0
1543363200,2018-11-28 00:00:00,DASH/USD,90.79,104.08,90.59,100.39,1215723.99,12535.04
1543276800,2018-11-27 00:00:00,DASH/USD,91.38,94.67,87.08,90.79,1423135.08,15658.46
1543190400,2018-11-26 00:00:00,DASH/USD,92.91,96.49,83.61,91.38,1480670.43,16434.68
1543104000,2018-11-25 00:00:00,DASH/USD,93.55,95.42,84.8,92.91,3281510.03,36422.77
1543017600,2018-11-24 00:00:00,DASH/USD,101.0,105.71,92.0,93.55,1713171.3,17429.59
1542931200,2018-11-23 00:00:00,DASH/USD,101.89,103.77,97.82,101.0,2044958.17,20279.71
1542844800,2018-11-22 00:00:00,DASH/USD,115.75,118.62,101.63,101.89,2321368.38,21157.16
1542758400,2018-11-21 00:00:00,DASH/USD,107.63,116.6,104.88,115.75,1640860.16,14834.88
1542672000,2018-11-20 00:00:00,DASH/USD,111.01,116.25,100.0,107.63,4438728.17,41501.7
1542585600,2018-11-19 00:00:00,DASH/USD,133.45,133.58,110.67,111.01,5152584.28,43061.11
1542499200,2018-11-18 00:00:00,DASH/USD,134.57,138.99,131.67,133.45,1139584.43,8420.59
1542412800,2018-11-17 00:00:00,DASH/USD,139.15,139.59,132.46,134.57,750002.96,5566.98
1542326400,2018-11-16 00:00:00,DASH/USD,141.25,143.8,136.3,139.15,1371356.81,9740.67
1542240000,2018-11-15 00:00:00,DASH/USD,147.85,148.45,131.0,141.25,2371711.29,17161.65
1542153600,2018-11-14 00:00:00,DASH/USD,163.95,166.89,136.36,147.85,3540564.73,23355.16
1542067200,2018-11-13 00:00:00,DASH/USD,164.83,166.24,162.31,163.95,360711.67,2198.53
1541980800,2018-11-12 00:00:00,DASH/USD,160.84,169.72,160.84,164.83,1142664.02,6887.61
1541894400,2018-11-11 00:00:00,DASH/USD,161.91,162.57,159.36,160.84,552717.59,3424.96
1541808000,2018-11-10 00:00:00,DASH/USD,160.47,164.93,158.14,161.91,461840.88,2858.29
1541721600,2018-11-09 00:00:00,DASH/USD,165.6,166.18,159.75,160.47,1516633.82,9312.86
1541635200,2018-11-08 00:00:00,DASH/USD,167.7,176.25,165.47,165.6,2064674.43,12017.94
1541548800,2018-11-07 00:00:00,DASH/USD,170.92,172.72,165.04,167.7,1571542.9,9385.92
1541462400,2018-11-06 00:00:00,DASH/USD,165.0,175.3,164.66,170.92,2328631.39,13753.97
1541376000,2018-11-05 00:00:00,DASH/USD,166.06,169.73,163.03,165.0,1864941.34,11208.18
1541289600,2018-11-04 00:00:00,DASH/USD,155.97,171.98,150.87,166.06,3985517.72,24528.42
1541203200,2018-11-03 00:00:00,DASH/USD,155.53,156.0,153.69,155.97,316800.73,2036.37
1541116800,2018-11-02 00:00:00,DASH/USD,154.38,156.27,153.71,155.53,265560.89,1709.83
1541030400,2018-11-01 00:00:00,DASH/USD,153.45,154.61,152.36,154.38,173094.14,1129.76
1540944000,2018-10-31 00:00:00,DASH/USD,153.96,160.0,152.36,153.45,1822137.37,11713.17
1540857600,2018-10-30 00:00:00,DASH/USD,150.65,154.49,150.65,153.96,712265.98,4653.24
1540771200,2018-10-29 00:00:00,DASH/USD,156.81,156.98,149.47,151.05,958140.2,6289.56
1540684800,2018-10-28 00:00:00,DASH/USD,154.59,157.3,154.2,156.81,232600.6,1492.06
1540598400,2018-10-27 00:00:00,DASH/USD,157.17,158.22,153.85,154.59,342388.88,2193.44
1540512000,2018-10-26 00:00:00,DASH/USD,156.8,158.14,153.42,157.17,1006629.42,6460.51
1540425600,2018-10-25 00:00:00,DASH/USD,157.57,158.47,156.2,156.8,274180.03,1742.57
1540339200,2018-10-24 00:00:00,DASH/USD,155.79,163.09,155.65,157.57,1503622.62,9407.75
1540252800,2018-10-23 00:00:00,DASH/USD,154.37,157.1,153.92,155.66,361485.36,2325.47
1540166400,2018-10-22 00:00:00,DASH/USD,156.88,157.0,153.49,154.37,416073.42,2680.24
1540080000,2018-10-21 00:00:00,DASH/USD,157.12,159.46,156.68,156.88,250613.37,1584.35
1539993600,2018-10-20 00:00:00,DASH/USD,154.99,159.26,154.42,157.12,308848.11,1965.28
1539907200,2018-10-19 00:00:00,DASH/USD,157.51,158.8,154.13,154.99,584623.16,3743.77
1539820800,2018-10-18 00:00:00,DASH/USD,164.23,165.0,156.03,157.51,661882.57,4126.02
1539734400,2018-10-17 00:00:00,DASH/USD,167.73,168.68,160.79,164.23,802451.12,4890.74
1539648000,2018-10-16 00:00:00,DASH/USD,168.63,171.44,164.87,167.73,316607.75,1885.47
1539561600,2018-10-15 00:00:00,DASH/USD,159.05,185.0,157.33,168.63,2184235.7,12808.54
1539475200,2018-10-14 00:00:00,DASH/USD,163.39,163.98,158.34,159.05,281356.61,1736.44
1539388800,2018-10-13 00:00:00,DASH/USD,158.73,163.39,158.38,163.39,259699.8,1620.96
1539302400,2018-10-12 00:00:00,DASH/USD,156.66,164.83,153.2,158.73,987767.69,6216.93
1539216000,2018-10-11 00:00:00,DASH/USD,179.77,179.77,156.36,156.66,1613603.84,9638.49
1539129600,2018-10-10 00:00:00,DASH/USD,181.66,182.05,176.78,179.77,1030344.13,5764.24
1539043200,2018-10-09 00:00:00,DASH/USD,183.31,183.85,179.62,181.66,452382.5,2495.36
1538956800,2018-10-08 00:00:00,DASH/USD,180.79,185.56,178.35,183.28,876730.87,4785.6
1538870400,2018-10-07 00:00:00,DASH/USD,181.06,183.44,176.65,180.79,767311.5,4286.54
1538784000,2018-10-06 00:00:00,DASH/USD,183.34,188.68,180.12,181.06,803065.36,4351.87
1538697600,2018-10-05 00:00:00,DASH/USD,181.5,184.23,179.42,183.34,631511.72,3471.8
1538611200,2018-10-04 00:00:00,DASH/USD,177.66,182.94,177.59,181.5,367100.73,2029.25
1538524800,2018-10-03 00:00:00,DASH/USD,181.84,181.85,175.18,177.66,773920.44,4341.52
1538438400,2018-10-02 00:00:00,DASH/USD,187.48,188.06,177.94,181.84,1834362.85,10085.19
1538352000,2018-10-01 00:00:00,DASH/USD,187.13,189.16,184.0,187.48,460182.5,2463.82
1538265600,2018-09-30 00:00:00,DASH/USD,188.41,190.95,184.99,187.13,344121.21,1831.77
1538179200,2018-09-29 00:00:00,DASH/USD,187.54,191.3,183.27,188.43,644306.51,3444.63
1538092800,2018-09-28 00:00:00,DASH/USD,195.04,196.98,185.5,187.54,1290874.85,6754.49
1538006400,2018-09-27 00:00:00,DASH/USD,183.52,199.36,183.07,195.04,2078263.37,10790.21
1537920000,2018-09-26 00:00:00,DASH/USD,189.95,193.72,183.04,183.52,1105061.51,5857.5
1537833600,2018-09-25 00:00:00,DASH/USD,198.15,198.15,180.0,189.95,1803740.6,9652.7
1537747200,2018-09-24 00:00:00,DASH/USD,204.95,205.9,192.18,198.15,1775472.21,8988.22
1537660800,2018-09-23 00:00:00,DASH/USD,204.64,212.06,201.62,204.95,1122604.8,5447.84
1537574400,2018-09-22 00:00:00,DASH/USD,210.17,214.2,199.18,204.64,2177377.69,10547.18
1537488000,2018-09-21 00:00:00,DASH/USD,199.88,212.76,199.31,210.17,3255639.68,15757.62
1537401600,2018-09-20 00:00:00,DASH/USD,191.12,202.36,186.0,199.88,2725811.51,14147.76
1537315200,2018-09-19 00:00:00,DASH/USD,191.0,198.56,184.11,191.12,3019596.52,15715.36
1537228800,2018-09-18 00:00:00,DASH/USD,182.92,192.16,177.01,191.0,1705864.69,9228.58
1537142400,2018-09-17 00:00:00,DASH/USD,191.92,199.57,177.57,182.92,2833912.79,15009.08
1537056000,2018-09-16 00:00:00,DASH/USD,191.42,194.09,183.83,191.92,868572.51,4624.37
1536969600,2018-09-15 00:00:00,DASH/USD,190.84,195.2,186.0,191.42,1386728.31,7296.47
1536883200,2018-09-14 00:00:00,DASH/USD,191.86,200.0,185.72,190.84,1634469.52,8488.32
1536796800,2018-09-13 00:00:00,DASH/USD,185.19,202.5,180.63,191.86,4944859.03,25751.93
1536710400,2018-09-12 00:00:00,DASH/USD,187.46,187.68,170.02,185.19,3322616.63,18754.87
1536624000,2018-09-11 00:00:00,DASH/USD,201.94,205.49,178.96,187.46,4067286.99,21386.62
1536537600,2018-09-10 00:00:00,DASH/USD,192.92,207.92,192.92,201.94,4605501.8,22799.53
1536451200,2018-09-09 00:00:00,DASH/USD,185.98,198.48,176.05,192.92,4749128.82,24983.03
1536364800,2018-09-08 00:00:00,DASH/USD,186.43,201.0,182.61,185.98,5463895.43,28472.15
1536278400,2018-09-07 00:00:00,DASH/USD,180.82,195.0,170.72,186.43,4166289.96,22576.13
1536192000,2018-09-06 00:00:00,DASH/USD,173.19,181.89,159.7,180.82,3990770.13,23488.79
1536105600,2018-09-05 00:00:00,DASH/USD,217.0,222.03,171.47,173.19,4773160.9,24334.83
1536019200,2018-09-04 00:00:00,DASH/USD,217.25,222.1,213.0,217.0,2178490.6,10012.14
1535932800,2018-09-03 00:00:00,DASH/USD,213.12,222.99,204.07,217.25,2477186.13,11532.48
1535846400,2018-09-02 00:00:00,DASH/USD,222.61,222.71,203.2,213.12,3538393.22,16570.76
1535760000,2018-09-01 00:00:00,DASH/USD,194.44,224.22,194.44,222.61,7448173.57,35030.31
1535673600,2018-08-31 00:00:00,DASH/USD,184.88,196.99,182.56,194.44,2794113.57,14709.92
1535587200,2018-08-30 00:00:00,DASH/USD,186.78,186.82,173.49,184.88,3541350.35,19625.54
1535500800,2018-08-29 00:00:00,DASH/USD,193.85,201.69,185.42,186.78,4975346.07,25765.43
1535414400,2018-08-28 00:00:00,DASH/USD,183.69,202.6,171.02,193.85,12097626.06,64745.46
1535328000,2018-08-27 00:00:00,DASH/USD,141.78,197.0,140.24,183.69,10315413.01,60664.96
1535241600,2018-08-26 00:00:00,DASH/USD,145.09,145.09,138.0,141.78,602508.02,4266.35
1535155200,2018-08-25 00:00:00,DASH/USD,145.01,146.6,141.72,145.09,481484.75,3342.1
1535068800,2018-08-24 00:00:00,DASH/USD,140.24,146.46,137.35,145.01,827624.3,5838.83
1534982400,2018-08-23 00:00:00,DASH/USD,136.43,141.83,134.35,140.24,962581.27,6996.73
1534896000,2018-08-22 00:00:00,DASH/USD,141.7,154.0,133.83,136.43,1564457.12,10908.79
1534809600,2018-08-21 00:00:00,DASH/USD,141.15,146.28,137.62,141.7,704670.48,4979.85
1534723200,2018-08-20 00:00:00,DASH/USD,154.78,157.92,140.82,141.15,1424580.01,9630.5
1534636800,2018-08-19 00:00:00,DASH/USD,152.07,166.94,148.47,154.78,2289912.51,14723.09
1534550400,2018-08-18 00:00:00,DASH/USD,167.5,170.65,133.0,152.07,1459285.65,9541.83
1534464000,2018-08-17 00:00:00,DASH/USD,150.63,167.84,150.63,167.5,967478.57,6056.51
1534377600,2018-08-16 00:00:00,DASH/USD,153.67,159.5,148.44,150.63,581391.67,3794.75
1534291200,2018-08-15 00:00:00,DASH/USD,138.1,217.9,138.1,153.67,2368752.53,15394.97
1534204800,2018-08-14 00:00:00,DASH/USD,144.02,144.21,132.04,138.1,2684519.36,19551.34
1534118400,2018-08-13 00:00:00,DASH/USD,168.08,170.9,144.0,144.02,2620838.24,16879.34
1534032000,2018-08-12 00:00:00,DASH/USD,164.34,170.52,162.11,168.01,1310575.46,7878.03
1533945600,2018-08-11 00:00:00,DASH/USD,168.34,171.65,162.0,164.34,1085523.11,6564.14
1533859200,2018-08-10 00:00:00,DASH/USD,183.44,189.46,166.9,168.34,1547707.86,8719.95
1533772800,2018-08-09 00:00:00,DASH/USD,173.45,192.34,171.58,183.44,1163888.63,6463.1
1533686400,2018-08-08 00:00:00,DASH/USD,186.37,190.62,170.0,173.45,3503015.5,19486.24
1533600000,2018-08-07 00:00:00,DASH/USD,199.27,206.37,186.36,186.37,2492104.71,12737.55
1533513600,2018-08-06 00:00:00,DASH/USD,207.08,211.73,198.36,199.27,1815918.13,8893.9
1533427200,2018-08-05 00:00:00,DASH/USD,202.29,208.21,201.24,207.08,929292.42,4545.89
1533340800,2018-08-04 00:00:00,DASH/USD,210.57,214.49,201.24,202.29,971227.8,4728.11
1533254400,2018-08-03 00:00:00,DASH/USD,210.37,213.68,203.24,210.57,1475587.35,7116.71
1533168000,2018-08-02 00:00:00,DASH/USD,218.44,221.84,205.64,210.37,1296208.31,6149.57
1533081600,2018-08-01 00:00:00,DASH/USD,217.05,224.52,212.71,218.44,1409843.26,6426.93
1532995200,2018-07-31 00:00:00,DASH/USD,235.6,235.6,212.01,217.05,2181775.69,9929.34
1532908800,2018-07-30 00:00:00,DASH/USD,239.49,240.64,230.08,235.6,818208.71,3465.67
1532822400,2018-07-29 00:00:00,DASH/USD,240.51,243.2,221.0,239.49,1092055.65,4617.07
1532736000,2018-07-28 00:00:00,DASH/USD,244.24,245.18,238.0,240.51,676141.48,2801.26
1532649600,2018-07-27 00:00:00,DASH/USD,242.45,284.63,234.45,244.24,1705707.83,6869.11
1532563200,2018-07-26 00:00:00,DASH/USD,245.37,250.7,241.76,242.45,1276644.58,5189.92
1532476800,2018-07-25 00:00:00,DASH/USD,252.41,256.03,239.2,245.37,1026603.99,4161.21
1532390400,2018-07-24 00:00:00,DASH/USD,241.15,256.0,237.54,252.41,1972577.66,7945.06
1532304000,2018-07-23 00:00:00,DASH/USD,251.0,261.36,211.75,241.15,2703769.27,11013.2
1532217600,2018-07-22 00:00:00,DASH/USD,255.0,280.65,246.21,251.0,1468027.62,5687.32
1532131200,2018-07-21 00:00:00,DASH/USD,242.69,257.1,237.01,255.0,1764492.6,7199.53
1532044800,2018-07-20 00:00:00,DASH/USD,260.79,316.0,242.0,242.69,6123481.76,23070.51
1531958400,2018-07-19 00:00:00,DASH/USD,265.38,272.1,254.94,260.79,2535819.47,9635.76
1531872000,2018-07-18 00:00:00,DASH/USD,260.0,272.88,253.0,265.38,2952033.73,11146.23
1531785600,2018-07-17 00:00:00,DASH/USD,247.09,265.61,239.01,260.0,2302752.73,9096.78
1531699200,2018-07-16 00:00:00,DASH/USD,232.26,252.27,227.57,247.09,1989209.78,8258.61
1531612800,2018-07-15 00:00:00,DASH/USD,222.44,234.82,219.65,232.26,1427012.25,6229.08
1531526400,2018-07-14 00:00:00,DASH/USD,217.33,226.04,215.1,222.44,698190.75,3165.32
1531440000,2018-07-13 00:00:00,DASH/USD,213.57,242.0,211.34,217.33,2993064.42,13143.86
1531353600,2018-07-12 00:00:00,DASH/USD,217.9,217.9,207.25,213.57,1695691.83,8070.86
1531267200,2018-07-11 00:00:00,DASH/USD,220.37,226.28,212.89,217.9,1379420.11,6318.23
