https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume QTUM
1537056000,2018-09-16 00:00:00,QTUM/USD,3.483,3.489,3.369,3.449,26252.6,7672.12
1536969600,2018-09-15 00:00:00,QTUM/USD,3.414,3.602,3.399,3.483,43853.09,12453.92
1536883200,2018-09-14 00:00:00,QTUM/USD,3.528,3.667,3.327,3.415,92018.45,26803.14
1536796800,2018-09-13 00:00:00,QTUM/USD,3.3,3.559,3.3,3.528,120090.43,34651.98
1536710400,2018-09-12 00:00:00,QTUM/USD,3.277,3.387,3.09,3.3,40585.71,12574.72
1536624000,2018-09-11 00:00:00,QTUM/USD,3.527,3.6,3.286,3.406,90267.03,26154.57
1536537600,2018-09-10 00:00:00,QTUM/USD,3.58,3.668,3.5,3.527,20833.13,5820.12
1536451200,2018-09-09 00:00:00,QTUM/USD,3.617,3.767,3.448,3.58,23000.16,6396.48
1536364800,2018-09-08 00:00:00,QTUM/USD,3.921,3.946,3.57,3.617,38286.09,10138.15
1536278400,2018-09-07 00:00:00,QTUM/USD,4.0,4.028,3.788,3.921,55051.14,14040.43
1536192000,2018-09-06 00:00:00,QTUM/USD,3.884,4.044,3.537,4.0,168151.62,44286.03
1536105600,2018-09-05 00:00:00,QTUM/USD,4.78,4.811,3.882,3.884,172962.23,40797.58
1536019200,2018-09-04 00:00:00,QTUM/USD,4.756,4.929,4.709,4.78,63168.14,13072.32
1535932800,2018-09-03 00:00:00,QTUM/USD,4.753,4.815,4.616,4.756,43219.29,9118.49
1535846400,2018-09-02 00:00:00,QTUM/USD,4.922,4.972,4.614,4.753,123366.36,26125.12
1535760000,2018-09-01 00:00:00,QTUM/USD,4.74,5.074,4.712,4.922,54767.35,11244.17
1535673600,2018-08-31 00:00:00,QTUM/USD,4.635,4.756,4.541,4.74,71245.35,15298.18
1535587200,2018-08-30 00:00:00,QTUM/USD,4.832,4.952,4.422,4.635,324947.28,71866.36
1535500800,2018-08-29 00:00:00,QTUM/USD,4.857,5.24,4.619,4.832,149997.51,30529.8
1535414400,2018-08-28 00:00:00,QTUM/USD,4.522,4.957,4.449,4.824,215147.02,45426.02
1535328000,2018-08-27 00:00:00,QTUM/USD,4.108,4.53,4.108,4.522,99794.98,23076.04
1535241600,2018-08-26 00:00:00,QTUM/USD,4.181,4.205,4.016,4.108,43502.8,10569.21
1535155200,2018-08-25 00:00:00,QTUM/USD,4.224,4.241,4.119,4.181,27788.52,6652.07
1535068800,2018-08-24 00:00:00,QTUM/USD,4.17,4.224,4.075,4.224,43490.61,10432.2
1534982400,2018-08-23 00:00:00,QTUM/USD,4.064,4.172,4.023,4.17,35057.98,8619.66
1534896000,2018-08-22 00:00:00,QTUM/USD,4.295,4.578,3.992,4.064,94969.38,22547.44
1534809600,2018-08-21 00:00:00,QTUM/USD,4.149,4.296,4.043,4.295,31378.62,7463.06
1534723200,2018-08-20 00:00:00,QTUM/USD,4.638,4.659,4.121,4.149,30382.29,6869.79
1534636800,2018-08-19 00:00:00,QTUM/USD,4.503,4.704,4.413,4.638,35552.91,7808.01
1534550400,2018-08-18 00:00:00,QTUM/USD,5.036,5.2,4.311,4.503,45428.41,9919.26
1534464000,2018-08-17 00:00:00,QTUM/USD,4.345,5.037,4.345,5.036,134860.22,28496.83
1534377600,2018-08-16 00:00:00,QTUM/USD,4.431,4.508,4.271,4.345,91795.13,20998.31
1534291200,2018-08-15 00:00:00,QTUM/USD,4.446,4.742,4.329,4.431,224184.21,50573.67
1534204800,2018-08-14 00:00:00,QTUM/USD,4.178,4.593,3.56,4.446,405537.18,107368.83
1534118400,2018-08-13 00:00:00,QTUM/USD,4.649,4.716,4.12,4.178,144998.45,32794.91
1534032000,2018-08-12 00:00:00,QTUM/USD,4.66,4.777,4.605,4.649,78627.27,16785.87
1533945600,2018-08-11 00:00:00,QTUM/USD,5.007,5.007,4.447,4.66,69202.86,14913.56
1533859200,2018-08-10 00:00:00,QTUM/USD,5.39,5.493,4.961,5.007,51142.99,9712.2
1533772800,2018-08-09 00:00:00,QTUM/USD,5.247,5.464,5.1,5.39,77485.99,14538.29
1533686400,2018-08-08 00:00:00,QTUM/USD,6.019,6.058,5.096,5.247,288289.98,51947.22
1533600000,2018-08-07 00:00:00,QTUM/USD,6.411,6.512,6.019,6.019,60640.54,9630.33
1533513600,2018-08-06 00:00:00,QTUM/USD,6.469,6.763,6.34,6.411,65651.25,10121.89
1533427200,2018-08-05 00:00:00,QTUM/USD,6.3,6.527,6.2,6.469,48944.09,7660.19
1533340800,2018-08-04 00:00:00,QTUM/USD,6.3,6.54,6.141,6.3,114429.4,18123.6
1533254400,2018-08-03 00:00:00,QTUM/USD,6.439,6.439,5.95,6.3,211108.42,34245.18
1533168000,2018-08-02 00:00:00,QTUM/USD,6.816,6.962,6.388,6.439,299460.84,44727.72
1533081600,2018-08-01 00:00:00,QTUM/USD,6.858,6.858,6.539,6.816,80110.52,11972.62
1532995200,2018-07-31 00:00:00,QTUM/USD,7.4,7.4,6.8,6.858,118640.2,17026.58
1532908800,2018-07-30 00:00:00,QTUM/USD,7.765,7.765,7.154,7.4,150285.62,20358.79
1532822400,2018-07-29 00:00:00,QTUM/USD,7.75,7.798,7.62,7.765,31677.5,4114.37
1532736000,2018-07-28 00:00:00,QTUM/USD,7.875,7.875,7.633,7.75,50770.64,6578.99
1532649600,2018-07-27 00:00:00,QTUM/USD,7.788,7.989,7.6,7.875,57372.91,7357.53
1532563200,2018-07-26 00:00:00,QTUM/USD,8.111,8.289,7.68,7.788,109774.49,13503.7
1532476800,2018-07-25 00:00:00,QTUM/USD,8.181,8.336,7.961,8.111,203444.72,25112.17
1532390400,2018-07-24 00:00:00,QTUM/USD,7.779,8.25,7.589,8.181,194268.29,24144.28
1532304000,2018-07-23 00:00:00,QTUM/USD,7.786,8.271,7.717,7.779,161499.24,20239.58
1532217600,2018-07-22 00:00:00,QTUM/USD,7.805,8.268,7.742,7.786,64884.12,8179.74
1532131200,2018-07-21 00:00:00,QTUM/USD,7.66,7.986,7.45,7.805,70411.93,9035.27
1532044800,2018-07-20 00:00:00,QTUM/USD,8.457,8.457,7.66,7.66,161225.76,19987.47
1531958400,2018-07-19 00:00:00,QTUM/USD,8.654,8.659,8.292,8.457,119817.34,14191.63
1531872000,2018-07-18 00:00:00,QTUM/USD,8.924,11.17,8.471,8.654,378761.63,41413.29
1531785600,2018-07-17 00:00:00,QTUM/USD,8.37,9.341,8.076,8.924,206061.78,23746.03
1531699200,2018-07-16 00:00:00,QTUM/USD,7.84,8.401,7.766,8.37,142214.02,17391.67
1531612800,2018-07-15 00:00:00,QTUM/USD,7.637,7.913,7.59,7.84,24197.83,3120.76
1531526400,2018-07-14 00:00:00,QTUM/USD,7.684,7.756,7.481,7.637,17740.47,2324.13
1531440000,2018-07-13 00:00:00,QTUM/USD,7.5,7.757,7.499,7.684,21613.52,2828.18
1531353600,2018-07-12 00:00:00,QTUM/USD,7.808,7.834,7.342,7.5,76939.57,10284.33
1531267200,2018-07-11 00:00:00,QTUM/USD,7.792,7.949,7.581,7.808,42563.78,5512.3
1531180800,2018-07-10 00:00:00,QTUM/USD,8.51,8.518,7.78,7.792,77384.8,9563.82
1531094400,2018-07-09 00:00:00,QTUM/USD,8.947,9.18,8.482,8.51,56257.62,6364.87
1531008000,2018-07-08 00:00:00,QTUM/USD,9.205,9.206,8.901,8.947,86307.62,9540.68
1530921600,2018-07-07 00:00:00,QTUM/USD,8.964,9.476,8.764,9.205,140447.52,15412.74
1530835200,2018-07-06 00:00:00,QTUM/USD,8.697,9.008,8.405,8.964,88369.62,10023.92
1530748800,2018-07-05 00:00:00,QTUM/USD,8.969,9.233,8.5,8.697,142144.84,16046.94
1530662400,2018-07-04 00:00:00,QTUM/USD,8.798,9.335,8.555,8.969,119866.07,13387.3
1530576000,2018-07-03 00:00:00,QTUM/USD,9.139,9.495,8.72,8.798,126825.91,13784.96
1530489600,2018-07-02 00:00:00,QTUM/USD,8.569,9.33,8.345,9.139,120356.07,13397.4
1530403200,2018-07-01 00:00:00,QTUM/USD,8.483,8.909,8.3,8.569,40810.61,4725.54
1530316800,2018-06-30 00:00:00,QTUM/USD,8.115,8.777,8.115,8.483,58662.08,6964.77
1530230400,2018-06-29 00:00:00,QTUM/USD,7.769,8.269,7.525,8.115,78600.5,10090.16
1530144000,2018-06-28 00:00:00,QTUM/USD,8.832,8.837,7.7,7.769,69636.44,8507.39
1530057600,2018-06-27 00:00:00,QTUM/USD,8.164,9.36,8.122,8.832,174150.92,19558.32
1529971200,2018-06-26 00:00:00,QTUM/USD,8.32,9.449,7.914,8.164,254625.18,29047.66
1529884800,2018-06-25 00:00:00,QTUM/USD,8.056,8.467,7.782,8.32,105875.82,13097.74
1529798400,2018-06-24 00:00:00,QTUM/USD,8.848,8.848,7.426,8.056,256233.82,32300.46
1529712000,2018-06-23 00:00:00,QTUM/USD,8.841,9.018,8.527,8.848,148567.69,17180.78
1529625600,2018-06-22 00:00:00,QTUM/USD,10.25,10.25,8.751,8.841,236858.66,25666.44
1529539200,2018-06-21 00:00:00,QTUM/USD,10.42,10.65,10.13,10.25,64442.99,6252.81
1529452800,2018-06-20 00:00:00,QTUM/USD,10.51,10.54,10.01,10.42,107934.03,10559.4
1529366400,2018-06-19 00:00:00,QTUM/USD,10.63,10.9,10.36,10.51,139769.74,13248.34
1529280000,2018-06-18 00:00:00,QTUM/USD,10.42,10.73,10.07,10.63,110695.36,10674.23
1529193600,2018-06-17 00:00:00,QTUM/USD,10.6,10.67,10.42,10.42,17159.1,1629.71
1529107200,2018-06-16 00:00:00,QTUM/USD,10.54,10.74,10.27,10.6,56141.93,5296.64
1529020800,2018-06-15 00:00:00,QTUM/USD,11.11,11.11,10.54,10.54,99191.01,9162.63
1528934400,2018-06-14 00:00:00,QTUM/USD,10.49,11.29,10.34,11.11,195245.35,18074.3
1528848000,2018-06-13 00:00:00,QTUM/USD,11.04,11.28,9.962,10.49,354530.49,33895.89
1528761600,2018-06-12 00:00:00,QTUM/USD,11.88,12.69,10.53,11.04,716499.55,60911.46
1528675200,2018-06-11 00:00:00,QTUM/USD,11.37,11.89,11.09,11.88,126102.22,11083.7
1528588800,2018-06-10 00:00:00,QTUM/USD,13.14,13.14,11.1,11.37,418473.41,34917.65
1528502400,2018-06-09 00:00:00,QTUM/USD,13.35,13.46,13.0,13.14,57003.87,4285.18
1528416000,2018-06-08 00:00:00,QTUM/USD,13.6,13.63,13.12,13.35,126656.66,9455.87
1528329600,2018-06-07 00:00:00,QTUM/USD,13.67,13.9,13.5,13.6,137653.04,9987.34
1528243200,2018-06-06 00:00:00,QTUM/USD,13.9,13.95,13.38,13.67,201934.07,14783.89
1528156800,2018-06-05 00:00:00,QTUM/USD,13.52,13.99,13.16,13.9,148491.03,10927.76
1528070400,2018-06-04 00:00:00,QTUM/USD,14.59,14.8,13.4,13.52,140678.85,10041.98
1527984000,2018-06-03 00:00:00,QTUM/USD,14.59,14.86,14.43,14.59,231377.36,15801.59
1527897600,2018-06-02 00:00:00,QTUM/USD,14.39,14.8,14.24,14.59,351442.86,24138.9
1527811200,2018-06-01 00:00:00,QTUM/USD,13.3,14.48,13.27,14.39,284567.89,20324.29
1527724800,2018-05-31 00:00:00,QTUM/USD,13.01,13.63,12.89,13.3,182646.61,13742.02
1527638400,2018-05-30 00:00:00,QTUM/USD,13.12,13.59,12.67,13.01,171880.56,13144.72
1527552000,2018-05-29 00:00:00,QTUM/USD,12.16,13.37,12.0,13.12,732982.53,59223.2
1527465600,2018-05-28 00:00:00,QTUM/USD,13.16,13.3,11.95,12.16,832221.12,66821.14
1527379200,2018-05-27 00:00:00,QTUM/USD,13.12,13.16,12.9,13.16,157108.17,12061.66
1527292800,2018-05-26 00:00:00,QTUM/USD,13.26,13.65,13.08,13.12,260552.87,19421.05
1527206400,2018-05-25 00:00:00,QTUM/USD,13.84,13.91,12.99,13.26,780210.73,58584.88
1527120000,2018-05-24 00:00:00,QTUM/USD,13.18,14.07,12.44,13.84,1558859.72,120352.79
1527033600,2018-05-23 00:00:00,QTUM/USD,14.86,15.04,13.06,13.18,862209.56,61438.61
1526947200,2018-05-22 00:00:00,QTUM/USD,16.06,16.2,14.8,14.86,357083.0,23016.83
1526860800,2018-05-21 00:00:00,QTUM/USD,16.81,17.32,15.94,16.06,287715.9,17397.99
1526774400,2018-05-20 00:00:00,QTUM/USD,16.05,17.13,15.87,16.81,365626.11,21989.61
1526688000,2018-05-19 00:00:00,QTUM/USD,15.97,16.48,15.44,16.05,117971.02,7433.17
1526601600,2018-05-18 00:00:00,QTUM/USD,15.31,16.05,14.8,15.97,396915.64,25796.05
1526515200,2018-05-17 00:00:00,QTUM/USD,16.4,16.93,15.09,15.31,466763.78,28941.57
1526428800,2018-05-16 00:00:00,QTUM/USD,16.76,16.8,15.44,16.4,390029.0,24181.31
1526342400,2018-05-15 00:00:00,QTUM/USD,17.66,18.4,16.62,16.76,1138709.34,64940.43
1526256000,2018-05-14 00:00:00,QTUM/USD,17.11,18.76,15.98,17.66,1118034.23,63682.07
1526169600,2018-05-13 00:00:00,QTUM/USD,16.33,17.85,15.68,17.11,527716.82,31208.16
1526083200,2018-05-12 00:00:00,QTUM/USD,15.91,16.69,14.27,16.33,832930.86,53931.17
1525996800,2018-05-11 00:00:00,QTUM/USD,18.26,18.34,15.38,15.91,1385484.79,84398.01
1525910400,2018-05-10 00:00:00,QTUM/USD,19.83,20.84,18.25,18.26,728311.07,37629.07
1525824000,2018-05-09 00:00:00,QTUM/USD,20.71,20.71,19.01,19.83,719098.57,36615.45
1525737600,2018-05-08 00:00:00,QTUM/USD,21.38,21.77,20.1,20.71,551382.0,26480.71
1525651200,2018-05-07 00:00:00,QTUM/USD,22.92,22.92,20.55,21.38,1099232.42,51838.41
1525564800,2018-05-06 00:00:00,QTUM/USD,22.39,24.0,21.46,22.92,1285243.65,56952.61
1525478400,2018-05-05 00:00:00,QTUM/USD,22.12,22.94,21.89,22.39,692676.53,30701.88
1525392000,2018-05-04 00:00:00,QTUM/USD,22.8,23.71,21.5,22.12,859530.52,38327.29
1525305600,2018-05-03 00:00:00,QTUM/USD,22.28,24.0,21.67,22.8,1200163.91,53428.15
1525219200,2018-05-02 00:00:00,QTUM/USD,21.94,22.5,21.27,22.28,971034.3,44441.32
1525132800,2018-05-01 00:00:00,QTUM/USD,22.32,22.32,20.43,21.94,788137.74,37148.85
1525046400,2018-04-30 00:00:00,QTUM/USD,22.95,25.67,21.69,22.32,1777348.33,74429.99
1524960000,2018-04-29 00:00:00,QTUM/USD,21.58,24.77,20.18,22.95,1924797.89,87194.91
1524873600,2018-04-28 00:00:00,QTUM/USD,19.6,22.19,19.5,21.58,1245912.75,59281.53
1524787200,2018-04-27 00:00:00,QTUM/USD,21.0,21.3,19.57,19.6,1158151.98,56405.45
1524700800,2018-04-26 00:00:00,QTUM/USD,19.16,23.0,18.49,21.0,1119604.97,56754.97
1524614400,2018-04-25 00:00:00,QTUM/USD,22.68,22.73,18.25,19.16,1724167.87,86954.75
1524528000,2018-04-24 00:00:00,QTUM/USD,20.45,24.01,20.37,22.68,1909670.24,86571.35
1524441600,2018-04-23 00:00:00,QTUM/USD,19.03,21.0,19.03,20.45,1004085.48,49310.68
1524355200,2018-04-22 00:00:00,QTUM/USD,19.26,19.91,18.55,19.03,541512.32,27934.02
1524268800,2018-04-21 00:00:00,QTUM/USD,20.21,20.66,17.85,19.26,1013308.87,52654.68
1524182400,2018-04-20 00:00:00,QTUM/USD,18.6,20.63,17.96,20.21,1130280.8,59077.25
1524096000,2018-04-19 00:00:00,QTUM/USD,17.56,18.61,17.46,18.6,566221.54,31392.28
1524009600,2018-04-18 00:00:00,QTUM/USD,16.36,17.69,16.29,17.56,444094.42,26088.98
1523923200,2018-04-17 00:00:00,QTUM/USD,16.65,17.01,16.15,16.36,573481.73,34412.47
1523836800,2018-04-16 00:00:00,QTUM/USD,16.54,16.97,15.32,16.65,312786.99,19532.37
1523750400,2018-04-15 00:00:00,QTUM/USD,15.84,17.08,15.84,16.54,408385.12,24722.58
1523664000,2018-04-14 00:00:00,QTUM/USD,15.56,16.32,15.25,15.84,402245.29,25455.46
1523577600,2018-04-13 00:00:00,QTUM/USD,16.51,17.6,15.42,15.56,1613081.17,97098.65
1523491200,2018-04-12 00:00:00,QTUM/USD,14.31,16.84,13.51,16.51,1617168.81,108741.76
1523404800,2018-04-11 00:00:00,QTUM/USD,13.39,14.5,13.22,14.31,409920.54,29381.72
1523318400,2018-04-10 00:00:00,QTUM/USD,13.34,13.62,12.9,13.39,108798.64,8197.16
1523232000,2018-04-09 00:00:00,QTUM/USD,13.45,15.35,13.02,13.34,501322.52,36145.78
1523145600,2018-04-08 00:00:00,QTUM/USD,13.04,13.54,13.01,13.45,91345.79,6878.81
1523059200,2018-04-07 00:00:00,QTUM/USD,12.77,13.38,12.77,13.04,174415.68,13209.7
1522972800,2018-04-06 00:00:00,QTUM/USD,13.42,13.55,12.34,12.77,189534.65,14804.8
1522886400,2018-04-05 00:00:00,QTUM/USD,13.54,13.63,12.74,13.42,248054.3,18833.95
1522800000,2018-04-04 00:00:00,QTUM/USD,15.08,15.08,13.3,13.54,288389.57,20474.35
1522713600,2018-04-03 00:00:00,QTUM/USD,14.14,15.37,14.14,15.08,400806.01,27416.26
1522627200,2018-04-02 00:00:00,QTUM/USD,13.35,15.0,13.2,14.14,309183.59,21979.18
1522540800,2018-04-01 00:00:00,QTUM/USD,14.07,14.25,12.5,13.35,225672.21,16981.55
1522454400,2018-03-31 00:00:00,QTUM/USD,14.18,14.7,13.82,14.07,231707.41,16128.0
1522368000,2018-03-30 00:00:00,QTUM/USD,14.06,14.91,13.08,14.18,431711.93,30901.89
1522281600,2018-03-29 00:00:00,QTUM/USD,15.48,15.65,13.8,14.06,358253.62,24639.93
1522195200,2018-03-28 00:00:00,QTUM/USD,15.12,16.22,14.9,15.48,458288.51,29489.24
1522108800,2018-03-27 00:00:00,QTUM/USD,16.08,17.1,14.53,15.12,830413.16,53363.18
1522022400,2018-03-26 00:00:00,QTUM/USD,17.88,18.1,15.12,16.08,515889.67,31790.88
1521936000,2018-03-25 00:00:00,QTUM/USD,17.74,18.47,17.3,17.88,437495.78,24581.58
1521849600,2018-03-24 00:00:00,QTUM/USD,18.49,19.45,17.3,17.74,808117.58,43787.05
1521763200,2018-03-23 00:00:00,QTUM/USD,19.26,19.26,17.53,18.49,496185.97,27285.17
1521676800,2018-03-22 00:00:00,QTUM/USD,19.49,20.04,17.58,19.26,1049802.2,55969.06
1521590400,2018-03-21 00:00:00,QTUM/USD,19.7,20.99,18.55,19.49,1025270.04,51738.71
1521504000,2018-03-20 00:00:00,QTUM/USD,19.99,21.84,18.01,19.7,2915416.71,144975.42
1521417600,2018-03-19 00:00:00,QTUM/USD,13.36,20.58,12.9,19.99,2216199.83,137176.09
1521331200,2018-03-18 00:00:00,QTUM/USD,13.47,14.65,10.91,13.36,891961.13,73271.84
1521244800,2018-03-17 00:00:00,QTUM/USD,14.77,14.96,13.2,13.47,279688.45,19707.21
1521158400,2018-03-16 00:00:00,QTUM/USD,15.49,15.74,14.51,14.77,228322.55,15109.19
1521072000,2018-03-15 00:00:00,QTUM/USD,15.89,16.49,14.2,15.49,534891.38,35225.66
1520985600,2018-03-14 00:00:00,QTUM/USD,18.03,18.14,15.36,15.89,428596.42,26040.7
1520899200,2018-03-13 00:00:00,QTUM/USD,18.09,23.15,17.5,18.03,175073.03,9689.16
1520812800,2018-03-12 00:00:00,QTUM/USD,19.19,19.39,17.57,18.09,223094.42,12079.55
1520726400,2018-03-11 00:00:00,QTUM/USD,17.9,19.56,17.23,19.19,377845.99,20322.89
1520640000,2018-03-10 00:00:00,QTUM/USD,19.1,19.86,17.74,17.9,245202.35,12807.18
1520553600,2018-03-09 00:00:00,QTUM/USD,19.65,19.89,17.0,19.1,1042966.3,57307.06
1520467200,2018-03-08 00:00:00,QTUM/USD,21.52,22.14,19.31,19.65,1041340.26,50204.73
1520380800,2018-03-07 00:00:00,QTUM/USD,24.66,25.03,20.14,21.52,1013983.52,46363.31
1520294400,2018-03-06 00:00:00,QTUM/USD,26.06,26.65,24.25,24.66,437860.64,17359.04
1520208000,2018-03-05 00:00:00,QTUM/USD,26.34,27.52,25.67,26.06,530868.76,19855.94
1520121600,2018-03-04 00:00:00,QTUM/USD,25.42,26.6,24.73,26.34,232616.74,9096.36
1520035200,2018-03-03 00:00:00,QTUM/USD,25.6,26.3,25.22,25.42,305751.09,11846.39
1519948800,2018-03-02 00:00:00,QTUM/USD,26.44,26.57,24.7,25.6,304357.77,11810.09
1519862400,2018-03-01 00:00:00,QTUM/USD,25.44,26.9,25.24,26.44,458639.76,17630.77
1519776000,2018-02-28 00:00:00,QTUM/USD,27.22,28.21,25.44,25.44,666932.13,25002.53
1519689600,2018-02-27 00:00:00,QTUM/USD,27.47,29.0,26.67,27.22,748182.68,27031.28
1519603200,2018-02-26 00:00:00,QTUM/USD,24.98,29.48,24.15,27.47,1020798.6,37506.48
1519516800,2018-02-25 00:00:00,QTUM/USD,25.11,25.56,24.1,24.98,244695.46,9877.12
1519430400,2018-02-24 00:00:00,QTUM/USD,26.5,27.54,24.0,25.11,519345.53,20173.67
1519344000,2018-02-23 00:00:00,QTUM/USD,25.22,26.79,23.8,26.5,537054.1,21100.72
1519257600,2018-02-22 00:00:00,QTUM/USD,26.56,27.78,24.0,25.22,678663.89,26482.29
1519171200,2018-02-21 00:00:00,QTUM/USD,28.74,29.25,25.71,26.56,974407.14,35327.76
1519084800,2018-02-20 00:00:00,QTUM/USD,31.4,32.28,28.55,28.74,808840.47,26313.42
1518998400,2018-02-19 00:00:00,QTUM/USD,29.86,32.0,29.22,31.4,631905.42,20263.73
1518912000,2018-02-18 00:00:00,QTUM/USD,32.41,32.69,28.51,29.86,1083980.63,35482.75
1518825600,2018-02-17 00:00:00,QTUM/USD,31.94,32.88,31.47,32.41,648503.47,20059.99
1518739200,2018-02-16 00:00:00,QTUM/USD,31.79,32.68,30.35,31.94,967585.07,30678.53
1518652800,2018-02-15 00:00:00,QTUM/USD,31.85,32.99,30.5,31.79,1136925.83,35788.5
1518566400,2018-02-14 00:00:00,QTUM/USD,28.85,32.21,28.6,31.85,1549956.21,50380.78
1518480000,2018-02-13 00:00:00,QTUM/USD,28.99,29.33,26.7,28.85,942709.82,33310.08
1518393600,2018-02-12 00:00:00,QTUM/USD,26.2,29.93,26.2,28.99,1036101.1,36382.11
1518307200,2018-02-11 00:00:00,QTUM/USD,28.0,28.83,25.01,26.2,1818816.79,67795.59
1518220800,2018-02-10 00:00:00,QTUM/USD,29.79,33.91,27.12,28.0,1914569.21,64360.47
1518134400,2018-02-09 00:00:00,QTUM/USD,25.92,31.0,25.0,29.79,2629150.27,92624.39
1518048000,2018-02-08 00:00:00,QTUM/USD,21.53,26.9,21.53,25.92,1245149.96,51236.53
1517961600,2018-02-07 00:00:00,QTUM/USD,23.39,24.6,20.5,21.53,1799585.46,78367.0
1517875200,2018-02-06 00:00:00,QTUM/USD,19.99,24.2,16.23,23.39,1855130.75,94880.92
1517788800,2018-02-05 00:00:00,QTUM/USD,26.0,26.79,18.5,19.99,2155057.33,96254.75
1517702400,2018-02-04 00:00:00,QTUM/USD,30.8,31.48,24.5,26.0,1459629.37,52890.19
1517616000,2018-02-03 00:00:00,QTUM/USD,30.8,32.51,26.21,30.8,1669342.34,56203.8
1517529600,2018-02-02 00:00:00,QTUM/USD,35.0,35.17,23.0,30.8,4790148.58,167466.64
1517443200,2018-02-01 00:00:00,QTUM/USD,41.01,41.24,33.51,35.0,1911682.44,51958.54
1517356800,2018-01-31 00:00:00,QTUM/USD,36.24,41.49,34.0,41.01,2195952.4,58416.3
1517270400,2018-01-30 00:00:00,QTUM/USD,41.77,41.91,34.71,36.24,1363938.12,35531.84
1517184000,2018-01-29 00:00:00,QTUM/USD,43.09,44.65,40.7,41.77,2074872.62,49398.46
1517097600,2018-01-28 00:00:00,QTUM/USD,39.88,43.1,39.67,43.09,1301121.39,31214.39
1517011200,2018-01-27 00:00:00,QTUM/USD,39.68,40.55,37.94,39.88,963715.59,24484.7
1516924800,2018-01-26 00:00:00,QTUM/USD,40.33,41.78,35.0,39.68,2287643.32,59174.44
1516838400,2018-01-25 00:00:00,QTUM/USD,40.5,44.0,39.03,40.33,1697447.89,41783.02
1516752000,2018-01-24 00:00:00,QTUM/USD,39.02,42.07,37.67,40.5,1546567.76,38706.47
1516665600,2018-01-23 00:00:00,QTUM/USD,39.07,41.87,35.12,39.02,2292692.62,59079.66
1516579200,2018-01-22 00:00:00,QTUM/USD,43.0,44.35,35.52,39.07,3538374.34,89643.1
1516492800,2018-01-21 00:00:00,QTUM/USD,51.54,52.91,39.37,43.0,7338099.74,161499.86
1516406400,2018-01-20 00:00:00,QTUM/USD,38.53,52.5,37.74,51.54,5758153.9,129836.07
1516320000,2018-01-19 00:00:00,QTUM/USD,36.56,42.81,34.94,38.53,2850632.63,74513.3
1516233600,2018-01-18 00:00:00,QTUM/USD,36.1,39.8,33.02,36.56,3974318.84,106741.05
1516147200,2018-01-17 00:00:00,QTUM/USD,34.64,38.6,26.32,36.1,5833204.36,178632.95
1516060800,2018-01-16 00:00:00,QTUM/USD,51.49,51.49,28.1,34.64,9219929.84,234093.13
1515974400,2018-01-15 00:00:00,QTUM/USD,54.0,58.5,51.02,51.49,7875231.21,143446.84
1515888000,2018-01-14 00:00:00,QTUM/USD,55.0,55.5,47.66,54.0,5096343.92,98221.82
1515801600,2018-01-13 00:00:00,QTUM/USD,49.52,58.0,49.39,55.0,8530317.38,158906.05
1515715200,2018-01-12 00:00:00,QTUM/USD,45.0,52.0,42.85,49.52,5377489.22,111237.72
1515628800,2018-01-11 00:00:00,QTUM/USD,52.85,53.44,40.81,45.0,6998858.75,150352.05
1515542400,2018-01-10 00:00:00,QTUM/USD,52.01,57.0,47.31,52.85,7333087.03,141695.9
1515456000,2018-01-09 00:00:00,QTUM/USD,55.02,58.1,50.0,52.01,7117829.6,131164.62
1515369600,2018-01-08 00:00:00,QTUM/USD,61.0,63.98,47.31,55.02,11616747.3,207688.14
1515283200,2018-01-07 00:00:00,QTUM/USD,69.01,82.0,58.33,61.0,23702954.73,353137.78
1515196800,2018-01-06 00:00:00,QTUM/USD,50.05,74.0,44.88,69.01,17465725.78,303526.9
1515110400,2018-01-05 00:00:00,QTUM/USD,45.6,61.0,44.41,50.05,16846144.08,326422.44
1515024000,2018-01-04 00:00:00,QTUM/USD,52.49,52.49,45.53,45.6,10597465.16,216577.31
1514937600,2018-01-03 00:00:00,QTUM/USD,53.22,55.33,50.5,52.49,5401750.74,102934.89
1514851200,2018-01-02 00:00:00,QTUM/USD,51.7,55.45,46.5,53.22,5314974.14,101992.36
1514764800,2018-01-01 00:00:00,QTUM/USD,52.84,55.0,49.09,51.7,4396625.0,84319.08
1514678400,2017-12-31 00:00:00,QTUM/USD,47.44,55.6,46.38,52.84,3429265.82,67129.65
1514592000,2017-12-30 00:00:00,QTUM/USD,50.19,58.08,42.5,47.44,9748977.76,196443.83
1514505600,2017-12-29 00:00:00,QTUM/USD,47.87,54.0,46.32,50.19,7161727.4,141849.55
1514419200,2017-12-28 00:00:00,QTUM/USD,47.61,47.94,40.2,47.87,4012608.11,90533.42
1514332800,2017-12-27 00:00:00,QTUM/USD,49.26,50.47,44.72,47.61,4226136.95,87810.16
1514246400,2017-12-26 00:00:00,QTUM/USD,46.5,49.8,46.0,49.26,5713384.45,120051.42
1514160000,2017-12-25 00:00:00,QTUM/USD,42.79,51.0,39.53,46.5,5413598.93,118576.39
