https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BAT
1554854400,2019-04-10 00:00:00,BAT/USD,0.2907,0.3033,0.2853,0.2856,6325.41,21532.44
1554768000,2019-04-09 00:00:00,BAT/USD,0.2922,0.3031,0.2861,0.2907,150486.15,518696.88
1554681600,2019-04-08 00:00:00,BAT/USD,0.3,0.314,0.2908,0.2922,6209.75,20846.37
1554595200,2019-04-07 00:00:00,BAT/USD,0.3069,0.3134,0.2957,0.3,11683.01,38424.36
1554508800,2019-04-06 00:00:00,BAT/USD,0.318,0.32,0.3016,0.3069,14649.89,47113.71
1554422400,2019-04-05 00:00:00,BAT/USD,0.288,0.3198,0.288,0.318,28207.89,92800.33
1554336000,2019-04-04 00:00:00,BAT/USD,0.2809,0.3081,0.273,0.288,33451.06,116562.67
1554249600,2019-04-03 00:00:00,BAT/USD,0.323,0.3263,0.2763,0.2809,157268.78,518241.21
1554163200,2019-04-02 00:00:00,BAT/USD,0.2876,0.323,0.2818,0.323,68562.56,223222.33
1554076800,2019-04-01 00:00:00,BAT/USD,0.2949,0.3104,0.2876,0.2876,16507.52,55135.45
1553990400,2019-03-31 00:00:00,BAT/USD,0.2856,0.2949,0.2654,0.2949,32485.45,120227.88
1553904000,2019-03-30 00:00:00,BAT/USD,0.2955,0.2955,0.2653,0.2856,27112.99,98306.44
1553817600,2019-03-29 00:00:00,BAT/USD,0.2502,0.314,0.2502,0.2955,73246.32,251827.98
1553731200,2019-03-28 00:00:00,BAT/USD,0.2352,0.2638,0.226,0.2502,57586.72,232472.2
1553644800,2019-03-27 00:00:00,BAT/USD,0.221,0.239,0.215,0.2352,26366.29,117351.57
1553558400,2019-03-26 00:00:00,BAT/USD,0.2004,0.221,0.2004,0.221,30841.08,146926.97
1553472000,2019-03-25 00:00:00,BAT/USD,0.211,0.211,0.2004,0.2004,28734.07,138165.61
1553385600,2019-03-24 00:00:00,BAT/USD,0.2015,0.2232,0.2015,0.211,15212.54,71113.61
1553299200,2019-03-23 00:00:00,BAT/USD,0.1996,0.2023,0.1996,0.2015,9418.43,46779.72
1553212800,2019-03-22 00:00:00,BAT/USD,0.1942,0.2069,0.1942,0.1996,14777.64,74170.9
1553126400,2019-03-21 00:00:00,BAT/USD,0.1931,0.2011,0.19,0.1942,21348.79,109467.12
1553040000,2019-03-20 00:00:00,BAT/USD,0.1983,0.1993,0.1927,0.1931,6410.04,32730.71
1552953600,2019-03-19 00:00:00,BAT/USD,0.1985,0.1999,0.1944,0.1983,2665.82,13445.28
1552867200,2019-03-18 00:00:00,BAT/USD,0.1989,0.201,0.1923,0.1985,4250.51,21481.07
1552780800,2019-03-17 00:00:00,BAT/USD,0.2018,0.2018,0.1955,0.1989,1391.19,6990.11
1552694400,2019-03-16 00:00:00,BAT/USD,0.1959,0.2018,0.1959,0.2018,6822.78,34003.57
1552608000,2019-03-15 00:00:00,BAT/USD,0.1959,0.2066,0.1952,0.1959,23385.34,118634.22
1552521600,2019-03-14 00:00:00,BAT/USD,0.1961,0.2111,0.185,0.1952,10891.54,56719.68
1552435200,2019-03-13 00:00:00,BAT/USD,0.1961,0.202,0.1916,0.1961,5686.75,28568.14
1552348800,2019-03-12 00:00:00,BAT/USD,0.1971,0.1996,0.19,0.1971,1517.63,7809.53
1552262400,2019-03-11 00:00:00,BAT/USD,0.2,0.2158,0.1918,0.1993,24269.91,120706.16
1552176000,2019-03-10 00:00:00,BAT/USD,0.2121,0.22,0.199,0.2,20545.14,97596.22
1552089600,2019-03-09 00:00:00,BAT/USD,0.2017,0.2121,0.1957,0.2121,5982.14,29294.64
1552003200,2019-03-08 00:00:00,BAT/USD,0.1842,0.2121,0.1841,0.2017,33875.69,169479.99
1551916800,2019-03-07 00:00:00,BAT/USD,0.1742,0.188,0.1736,0.1842,779.57,4307.67
1551830400,2019-03-06 00:00:00,BAT/USD,0.1761,0.1839,0.173,0.1742,2766.12,15801.27
1551744000,2019-03-05 00:00:00,BAT/USD,0.178,0.18,0.1737,0.1761,2697.97,15248.77
1551657600,2019-03-04 00:00:00,BAT/USD,0.1757,0.1922,0.1639,0.1775,6042.88,34721.91
1551571200,2019-03-03 00:00:00,BAT/USD,0.1805,0.1964,0.1732,0.1757,5129.21,27008.08
1551484800,2019-03-02 00:00:00,BAT/USD,0.1674,0.1964,0.1674,0.1805,8079.25,43917.76
1551398400,2019-03-01 00:00:00,BAT/USD,0.1653,0.1771,0.158,0.1674,1942.95,11932.39
1551312000,2019-02-28 00:00:00,BAT/USD,0.155,0.18,0.1507,0.1653,3929.91,23094.48
1551225600,2019-02-27 00:00:00,BAT/USD,0.1681,0.175,0.1507,0.155,2606.41,16360.4
1551139200,2019-02-26 00:00:00,BAT/USD,0.15,0.1988,0.14,0.1678,76597.16,478600.75
1551052800,2019-02-25 00:00:00,BAT/USD,0.1364,0.15,0.1289,0.15,8750.13,62514.08
1550966400,2019-02-24 00:00:00,BAT/USD,0.143,0.1471,0.1289,0.1315,2885.56,20788.93
1550880000,2019-02-23 00:00:00,BAT/USD,0.1402,0.1485,0.1368,0.148,3160.83,21740.45
1550793600,2019-02-22 00:00:00,BAT/USD,0.1399,0.1402,0.137,0.1402,421.78,3070.0
1550707200,2019-02-21 00:00:00,BAT/USD,0.144,0.1485,0.1361,0.1399,852.34,5988.7
1550620800,2019-02-20 00:00:00,BAT/USD,0.1443,0.1485,0.1407,0.144,3413.24,23519.98
1550534400,2019-02-19 00:00:00,BAT/USD,0.1444,0.148,0.1377,0.1443,17489.97,121175.65
1550448000,2019-02-18 00:00:00,BAT/USD,0.1456,0.1499,0.1435,0.1444,14932.14,102468.2
1550361600,2019-02-17 00:00:00,BAT/USD,0.1311,0.1447,0.1305,0.1403,5781.09,41945.31
1550275200,2019-02-16 00:00:00,BAT/USD,0.127,0.1325,0.1269,0.1311,1085.23,8220.03
1550188800,2019-02-15 00:00:00,BAT/USD,0.127,0.1322,0.1265,0.127,4389.99,33649.99
1550102400,2019-02-14 00:00:00,BAT/USD,0.122,0.13,0.1218,0.1265,24716.78,194531.77
1550016000,2019-02-13 00:00:00,BAT/USD,0.1219,0.1225,0.1204,0.122,2947.98,24351.61
1549929600,2019-02-12 00:00:00,BAT/USD,0.122,0.122,0.12,0.1219,2786.78,22939.89
1549843200,2019-02-11 00:00:00,BAT/USD,0.1259,0.1265,0.122,0.122,7505.37,60623.41
1549756800,2019-02-10 00:00:00,BAT/USD,0.1207,0.1323,0.1207,0.1259,8044.04,64127.34
1549670400,2019-02-09 00:00:00,BAT/USD,0.1202,0.125,0.1191,0.1207,2289.47,18831.86
1549584000,2019-02-08 00:00:00,BAT/USD,0.12,0.1255,0.114,0.1202,13281.42,110623.01
1549497600,2019-02-07 00:00:00,BAT/USD,0.1183,0.1252,0.1139,0.1158,14340.06,119832.42
1549411200,2019-02-06 00:00:00,BAT/USD,0.1046,0.1355,0.1013,0.1185,8542.08,73988.32
1549324800,2019-02-05 00:00:00,BAT/USD,0.1112,0.1112,0.1065,0.109,4931.71,45445.54
1549238400,2019-02-04 00:00:00,BAT/USD,0.1129,0.1159,0.11,0.1112,11747.0,106334.29
1549152000,2019-02-03 00:00:00,BAT/USD,0.1159,0.1159,0.1108,0.1129,1517.54,13559.92
1549065600,2019-02-02 00:00:00,BAT/USD,0.1121,0.1171,0.1121,0.1159,547.4,4742.21
1548979200,2019-02-01 00:00:00,BAT/USD,0.1128,0.1163,0.1121,0.1121,425.93,3719.17
1548892800,2019-01-31 00:00:00,BAT/USD,0.1163,0.1168,0.1128,0.1128,327.73,2836.48
1548806400,2019-01-30 00:00:00,BAT/USD,0.1164,0.1192,0.1162,0.1163,2101.03,17816.7
1548720000,2019-01-29 00:00:00,BAT/USD,0.1148,0.1164,0.1114,0.1164,2541.79,22352.56
1548633600,2019-01-28 00:00:00,BAT/USD,0.1251,0.1251,0.1101,0.1148,102806.8,899529.73
1548547200,2019-01-27 00:00:00,BAT/USD,0.1273,0.1291,0.123,0.1251,2098.52,16857.78
1548460800,2019-01-26 00:00:00,BAT/USD,0.1288,0.1288,0.1266,0.1273,4016.81,31519.04
1548374400,2019-01-25 00:00:00,BAT/USD,0.125,0.1304,0.1239,0.1288,10780.98,83757.33
1548288000,2019-01-24 00:00:00,BAT/USD,0.1239,0.125,0.1239,0.125,825.83,6638.83
1548201600,2019-01-23 00:00:00,BAT/USD,0.1255,0.1265,0.1234,0.1239,2437.43,19526.64
1548115200,2019-01-22 00:00:00,BAT/USD,0.1216,0.1268,0.12,0.1255,8892.17,72338.49
1548028800,2019-01-21 00:00:00,BAT/USD,0.125,0.125,0.1206,0.1216,3945.33,32552.21
1547942400,2019-01-20 00:00:00,BAT/USD,0.13,0.1325,0.121,0.125,5013.51,39989.8
1547856000,2019-01-19 00:00:00,BAT/USD,0.1257,0.1349,0.1257,0.13,4330.13,33358.97
1547769600,2019-01-18 00:00:00,BAT/USD,0.1299,0.1349,0.1257,0.1257,11823.25,91517.56
1547683200,2019-01-17 00:00:00,BAT/USD,0.1241,0.1299,0.1241,0.1299,1858.38,14430.51
1547596800,2019-01-16 00:00:00,BAT/USD,0.128,0.128,0.1221,0.1241,3456.33,27258.35
1547510400,2019-01-15 00:00:00,BAT/USD,0.1221,0.1289,0.1221,0.1231,2515.0,20133.2
1547424000,2019-01-14 00:00:00,BAT/USD,0.1211,0.1281,0.1211,0.1281,7730.11,61675.73
1547337600,2019-01-13 00:00:00,BAT/USD,0.134,0.134,0.1211,0.1211,5360.05,41873.55
1547251200,2019-01-12 00:00:00,BAT/USD,0.1303,0.1357,0.1276,0.134,32279.5,247112.69
1547164800,2019-01-11 00:00:00,BAT/USD,0.1271,0.1333,0.1264,0.1303,33531.39,258739.7
1547078400,2019-01-10 00:00:00,BAT/USD,0.144,0.1499,0.1229,0.1271,36242.61,272142.9
1546992000,2019-01-09 00:00:00,BAT/USD,0.1427,0.1499,0.1419,0.144,13258.63,89390.88
1546905600,2019-01-08 00:00:00,BAT/USD,0.1402,0.145,0.1348,0.1427,4178.81,29992.35
1546819200,2019-01-07 00:00:00,BAT/USD,0.1465,0.1465,0.1402,0.1402,3514.61,24596.29
1546732800,2019-01-06 00:00:00,BAT/USD,0.1411,0.147,0.1376,0.1465,16797.17,115189.15
1546646400,2019-01-05 00:00:00,BAT/USD,0.1413,0.1499,0.1388,0.1411,7323.0,50752.42
1546560000,2019-01-04 00:00:00,BAT/USD,0.1355,0.144,0.135,0.1413,4052.83,28903.7
1546473600,2019-01-03 00:00:00,BAT/USD,0.1396,0.1396,0.1332,0.1355,10370.25,76122.53
1546387200,2019-01-02 00:00:00,BAT/USD,0.1346,0.1408,0.1346,0.1396,6128.24,44283.5
1546300800,2019-01-01 00:00:00,BAT/USD,0.1293,0.1361,0.1263,0.1346,5644.42,42524.34
1546214400,2018-12-31 00:00:00,BAT/USD,0.1426,0.1426,0.1293,0.1293,4707.84,34863.2
1546128000,2018-12-30 00:00:00,BAT/USD,0.1373,0.1426,0.1373,0.1426,3324.85,23525.5
1546041600,2018-12-29 00:00:00,BAT/USD,0.1426,0.1467,0.1373,0.1373,11031.09,77545.58
1545955200,2018-12-28 00:00:00,BAT/USD,0.13,0.1466,0.13,0.1426,6041.84,42743.21
1545868800,2018-12-27 00:00:00,BAT/USD,0.1439,0.1439,0.13,0.13,64375.67,474338.88
1545782400,2018-12-26 00:00:00,BAT/USD,0.1398,0.148,0.1398,0.1439,2882.03,19979.26
1545696000,2018-12-25 00:00:00,BAT/USD,0.153,0.153,0.135,0.1398,8744.27,60711.9
1545609600,2018-12-24 00:00:00,BAT/USD,0.15,0.1683,0.15,0.153,38116.11,241935.91
1545523200,2018-12-23 00:00:00,BAT/USD,0.1533,0.1587,0.15,0.15,4562.51,29161.49
1545436800,2018-12-22 00:00:00,BAT/USD,0.1424,0.155,0.1424,0.1533,4244.76,28135.67
1545350400,2018-12-21 00:00:00,BAT/USD,0.152,0.1539,0.1382,0.1424,70353.66,480618.88
1545264000,2018-12-20 00:00:00,BAT/USD,0.1387,0.152,0.1387,0.152,41365.71,280361.69
1545177600,2018-12-19 00:00:00,BAT/USD,0.1428,0.149,0.1383,0.1387,30388.11,209786.77
1545091200,2018-12-18 00:00:00,BAT/USD,0.1407,0.1443,0.1334,0.1428,6863.94,49966.0
1545004800,2018-12-17 00:00:00,BAT/USD,0.134,0.1465,0.1317,0.1407,71672.6,514710.83
1544918400,2018-12-16 00:00:00,BAT/USD,0.1236,0.1348,0.1236,0.134,1995.67,14929.36
1544832000,2018-12-15 00:00:00,BAT/USD,0.133,0.135,0.1236,0.1236,3542.7,27586.4
1544745600,2018-12-14 00:00:00,BAT/USD,0.1355,0.1361,0.1305,0.133,1021.52,7648.38
1544659200,2018-12-13 00:00:00,BAT/USD,0.1431,0.1431,0.135,0.1355,2924.25,20926.79
1544572800,2018-12-12 00:00:00,BAT/USD,0.1393,0.1449,0.1364,0.1431,18071.32,125831.62
1544486400,2018-12-11 00:00:00,BAT/USD,0.1405,0.1414,0.135,0.1393,5977.06,43151.04
1544400000,2018-12-10 00:00:00,BAT/USD,0.1405,0.1487,0.1374,0.1405,6302.36,44717.91
1544313600,2018-12-09 00:00:00,BAT/USD,0.1411,0.154,0.1392,0.1454,10918.79,75247.84
1544227200,2018-12-08 00:00:00,BAT/USD,0.136,0.1424,0.1314,0.1411,17680.0,129215.79
1544140800,2018-12-07 00:00:00,BAT/USD,0.1305,0.139,0.1229,0.136,16780.18,129128.64
1544054400,2018-12-06 00:00:00,BAT/USD,0.149,0.1588,0.13,0.1305,20117.23,138660.69
1543968000,2018-12-05 00:00:00,BAT/USD,0.1676,0.1676,0.1474,0.149,31027.43,201817.62
1543881600,2018-12-04 00:00:00,BAT/USD,0.166,0.1727,0.1603,0.1676,2625.19,15829.14
1543795200,2018-12-03 00:00:00,BAT/USD,0.1828,0.1837,0.1611,0.1693,12625.52,74104.14
1543708800,2018-12-02 00:00:00,BAT/USD,0.1799,0.1828,0.1771,0.1828,11493.02,63184.14
1543622400,2018-12-01 00:00:00,BAT/USD,0.168,0.1799,0.163,0.1799,5105.54,29505.67
1543536000,2018-11-30 00:00:00,BAT/USD,0.1694,0.1733,0.1592,0.168,21802.8,131244.55
1543449600,2018-11-29 00:00:00,BAT/USD,0.165,0.1802,0.165,0.1694,53471.45,309538.49
1543363200,2018-11-28 00:00:00,BAT/USD,0.1401,0.1759,0.1401,0.1716,32404.27,202961.88
1543276800,2018-11-27 00:00:00,BAT/USD,0.1353,0.1447,0.1336,0.1401,7749.88,56376.85
1543190400,2018-11-26 00:00:00,BAT/USD,0.148,0.1813,0.1346,0.1353,40775.09,276272.0
1543104000,2018-11-25 00:00:00,BAT/USD,0.1509,0.1605,0.1296,0.1478,22759.81,161562.03
1543017600,2018-11-24 00:00:00,BAT/USD,0.1672,0.1708,0.143,0.1509,17118.86,110775.58
1542931200,2018-11-23 00:00:00,BAT/USD,0.1717,0.1751,0.1591,0.1672,35051.16,212430.82
1542844800,2018-11-22 00:00:00,BAT/USD,0.1847,0.1858,0.1717,0.1717,16084.98,89625.4
1542758400,2018-11-21 00:00:00,BAT/USD,0.1644,0.1773,0.1585,0.1773,37919.43,233456.55
1542672000,2018-11-20 00:00:00,BAT/USD,0.186,0.1908,0.1481,0.1644,103218.93,620454.89
1542585600,2018-11-19 00:00:00,BAT/USD,0.2168,0.2168,0.1755,0.186,167227.0,875173.03
1542499200,2018-11-18 00:00:00,BAT/USD,0.2149,0.23,0.2149,0.2168,15151.06,68291.66
1542412800,2018-11-17 00:00:00,BAT/USD,0.2216,0.228,0.2125,0.2149,15418.86,71907.18
1542326400,2018-11-16 00:00:00,BAT/USD,0.2145,0.2339,0.2116,0.2216,57336.56,253265.76
1542240000,2018-11-15 00:00:00,BAT/USD,0.2188,0.2216,0.1855,0.2145,122612.25,609285.46
1542153600,2018-11-14 00:00:00,BAT/USD,0.2515,0.2515,0.194,0.2188,286331.16,1343219.46
1542067200,2018-11-13 00:00:00,BAT/USD,0.2525,0.28,0.2452,0.2515,121640.6,465340.81
1541980800,2018-11-12 00:00:00,BAT/USD,0.2585,0.2658,0.2459,0.2525,55147.48,218199.8
1541894400,2018-11-11 00:00:00,BAT/USD,0.2784,0.2784,0.2519,0.2585,86235.56,333348.9
1541808000,2018-11-10 00:00:00,BAT/USD,0.2756,0.2852,0.2672,0.2784,43992.6,159083.69
1541721600,2018-11-09 00:00:00,BAT/USD,0.3069,0.3235,0.271,0.2755,213061.18,731913.8
1541635200,2018-11-08 00:00:00,BAT/USD,0.34,0.3877,0.3057,0.3069,472342.34,1368913.55
1541548800,2018-11-07 00:00:00,BAT/USD,0.32,0.35,0.3141,0.3409,176722.76,524640.78
1541462400,2018-11-06 00:00:00,BAT/USD,0.311,0.32,0.3032,0.32,99458.28,321682.48
1541376000,2018-11-05 00:00:00,BAT/USD,0.2935,0.3276,0.2913,0.3143,134804.22,432584.53
1541289600,2018-11-04 00:00:00,BAT/USD,0.2912,0.3,0.289,0.2935,68963.13,233932.82
1541203200,2018-11-03 00:00:00,BAT/USD,0.3083,0.3125,0.2865,0.2912,159065.12,535258.84
1541116800,2018-11-02 00:00:00,BAT/USD,0.2539,0.3454,0.2539,0.3083,553153.91,1754798.59
1541030400,2018-11-01 00:00:00,BAT/USD,0.2506,0.2586,0.2438,0.256,7769.38,30756.95
1540944000,2018-10-31 00:00:00,BAT/USD,0.2473,0.2552,0.2399,0.2506,24280.73,97216.65
1540857600,2018-10-30 00:00:00,BAT/USD,0.2316,0.2681,0.2316,0.2473,43495.74,173749.62
1540771200,2018-10-29 00:00:00,BAT/USD,0.2499,0.25,0.2286,0.2316,29225.54,123508.29
1540684800,2018-10-28 00:00:00,BAT/USD,0.2417,0.2599,0.2417,0.2499,23319.76,91835.31
1540598400,2018-10-27 00:00:00,BAT/USD,0.267,0.2677,0.2399,0.2423,47619.68,192925.2
1540512000,2018-10-26 00:00:00,BAT/USD,0.2721,0.278,0.2627,0.267,39017.34,144097.08
1540425600,2018-10-25 00:00:00,BAT/USD,0.28,0.28,0.2625,0.2721,51523.5,189149.78
1540339200,2018-10-24 00:00:00,BAT/USD,0.2549,0.288,0.2549,0.28,102090.07,368762.72
1540252800,2018-10-23 00:00:00,BAT/USD,0.275,0.2856,0.248,0.2549,100104.47,385047.89
1540166400,2018-10-22 00:00:00,BAT/USD,0.2626,0.301,0.2567,0.275,314474.2,1120569.6
1540080000,2018-10-21 00:00:00,BAT/USD,0.235,0.276,0.235,0.2626,83051.95,329061.92
1539993600,2018-10-20 00:00:00,BAT/USD,0.2418,0.26,0.235,0.235,162578.91,651840.42
1539907200,2018-10-19 00:00:00,BAT/USD,0.2062,0.2484,0.2062,0.2418,82430.26,347518.37
1539820800,2018-10-18 00:00:00,BAT/USD,0.2245,0.2245,0.205,0.2062,45358.46,213127.89
1539734400,2018-10-17 00:00:00,BAT/USD,0.1927,0.2273,0.1926,0.2245,103495.25,487808.05
1539648000,2018-10-16 00:00:00,BAT/USD,0.1842,0.1935,0.182,0.1927,12312.79,65278.75
1539561600,2018-10-15 00:00:00,BAT/USD,0.174,0.1973,0.1725,0.1842,148775.2,785623.7
1539475200,2018-10-14 00:00:00,BAT/USD,0.1807,0.1829,0.173,0.174,16606.65,94562.96
1539388800,2018-10-13 00:00:00,BAT/USD,0.1787,0.1847,0.1757,0.1807,20297.85,113243.39
1539302400,2018-10-12 00:00:00,BAT/USD,0.1651,0.193,0.1608,0.1787,64112.89,352764.16
1539216000,2018-10-11 00:00:00,BAT/USD,0.1834,0.1853,0.1553,0.1651,44978.02,270621.73
1539129600,2018-10-10 00:00:00,BAT/USD,0.1809,0.1839,0.1738,0.1834,3144.73,17345.67
1539043200,2018-10-09 00:00:00,BAT/USD,0.1807,0.19,0.178,0.1809,17688.67,96799.18
1538956800,2018-10-08 00:00:00,BAT/USD,0.1746,0.1814,0.1746,0.1807,5011.31,28277.61
1538870400,2018-10-07 00:00:00,BAT/USD,0.176,0.1764,0.1713,0.1746,5103.71,29405.61
1538784000,2018-10-06 00:00:00,BAT/USD,0.1806,0.1883,0.1728,0.176,16479.54,91411.44
1538697600,2018-10-05 00:00:00,BAT/USD,0.1733,0.185,0.1706,0.1806,23779.89,133358.86
1538611200,2018-10-04 00:00:00,BAT/USD,0.1626,0.176,0.1626,0.1733,24801.59,144359.16
1538524800,2018-10-03 00:00:00,BAT/USD,0.1626,0.1715,0.162,0.1626,12233.56,74280.32
1538438400,2018-10-02 00:00:00,BAT/USD,0.1716,0.1772,0.1716,0.1722,11602.99,67175.54
1538352000,2018-10-01 00:00:00,BAT/USD,0.1742,0.1748,0.1674,0.1723,5838.25,34191.56
1538265600,2018-09-30 00:00:00,BAT/USD,0.1668,0.1827,0.1665,0.1699,10883.55,61989.27
1538179200,2018-09-29 00:00:00,BAT/USD,0.1681,0.1724,0.1615,0.1668,11848.87,72562.31
1538092800,2018-09-28 00:00:00,BAT/USD,0.1768,0.1785,0.162,0.1681,26610.55,157985.76
1538006400,2018-09-27 00:00:00,BAT/USD,0.1627,0.177,0.161,0.1768,22527.22,131301.89
1537920000,2018-09-26 00:00:00,BAT/USD,0.1621,0.1703,0.159,0.1627,15328.91,93191.56
1537833600,2018-09-25 00:00:00,BAT/USD,0.1643,0.1817,0.1509,0.1661,21593.95,136506.25
1537747200,2018-09-24 00:00:00,BAT/USD,0.1773,0.185,0.1626,0.1643,26625.52,156748.7
1537660800,2018-09-23 00:00:00,BAT/USD,0.1778,0.1778,0.17,0.1773,16574.17,94685.64
1537574400,2018-09-22 00:00:00,BAT/USD,0.1805,0.1847,0.1679,0.1778,12169.79,69210.14
1537488000,2018-09-21 00:00:00,BAT/USD,0.1636,0.1826,0.1603,0.1812,83214.16,484132.57
1537401600,2018-09-20 00:00:00,BAT/USD,0.1522,0.1692,0.1517,0.1636,19896.93,122572.23
1537315200,2018-09-19 00:00:00,BAT/USD,0.1517,0.155,0.1401,0.1522,6501.8,44881.65
1537228800,2018-09-18 00:00:00,BAT/USD,0.1437,0.1563,0.1404,0.147,4566.76,31258.0
1537142400,2018-09-17 00:00:00,BAT/USD,0.156,0.1679,0.1397,0.1437,11891.78,80397.9
1537056000,2018-09-16 00:00:00,BAT/USD,0.1572,0.1631,0.1518,0.156,8459.02,54385.51
1536969600,2018-09-15 00:00:00,BAT/USD,0.1585,0.1678,0.152,0.1644,3368.31,20754.37
1536883200,2018-09-14 00:00:00,BAT/USD,0.1663,0.1689,0.1507,0.1585,39374.35,241264.86
1536796800,2018-09-13 00:00:00,BAT/USD,0.148,0.168,0.148,0.1663,30267.96,186979.78
1536710400,2018-09-12 00:00:00,BAT/USD,0.1495,0.1495,0.131,0.148,93714.08,683527.52
1536624000,2018-09-11 00:00:00,BAT/USD,0.1513,0.16,0.1399,0.1495,71979.12,475619.78
1536537600,2018-09-10 00:00:00,BAT/USD,0.1572,0.1599,0.1481,0.1513,10298.24,67688.89
1536451200,2018-09-09 00:00:00,BAT/USD,0.158,0.1676,0.1521,0.1572,30673.62,192161.56
1536364800,2018-09-08 00:00:00,BAT/USD,0.1712,0.177,0.1565,0.158,27558.15,166745.72
1536278400,2018-09-07 00:00:00,BAT/USD,0.185,0.1853,0.1712,0.1712,34748.06,199460.26
1536192000,2018-09-06 00:00:00,BAT/USD,0.1828,0.186,0.1683,0.185,55327.88,311667.06
1536105600,2018-09-05 00:00:00,BAT/USD,0.2298,0.2417,0.1823,0.1828,93319.43,452379.2
1536019200,2018-09-04 00:00:00,BAT/USD,0.2276,0.238,0.2272,0.2298,28353.23,120966.93
1535932800,2018-09-03 00:00:00,BAT/USD,0.2307,0.2352,0.2241,0.2276,29455.61,128787.31
1535846400,2018-09-02 00:00:00,BAT/USD,0.2288,0.2375,0.2245,0.2284,15261.61,65824.99
1535760000,2018-09-01 00:00:00,BAT/USD,0.2188,0.2345,0.2188,0.2288,22616.34,98780.04
1535673600,2018-08-31 00:00:00,BAT/USD,0.2161,0.2253,0.2137,0.2188,8059.53,36930.1
1535587200,2018-08-30 00:00:00,BAT/USD,0.225,0.225,0.2089,0.2161,21229.44,99299.04
1535500800,2018-08-29 00:00:00,BAT/USD,0.2243,0.2319,0.2169,0.225,52226.12,231635.21
1535414400,2018-08-28 00:00:00,BAT/USD,0.2273,0.2383,0.2215,0.2339,45650.94,199999.95
1535328000,2018-08-27 00:00:00,BAT/USD,0.2099,0.2273,0.2072,0.2273,37282.37,171216.91
1535241600,2018-08-26 00:00:00,BAT/USD,0.2161,0.2161,0.2024,0.2099,7024.08,34074.48
1535155200,2018-08-25 00:00:00,BAT/USD,0.2091,0.22,0.2062,0.2161,13149.87,61892.97
1535068800,2018-08-24 00:00:00,BAT/USD,0.2073,0.2131,0.2019,0.2091,7344.53,35353.41
1534982400,2018-08-23 00:00:00,BAT/USD,0.1981,0.2115,0.1963,0.2073,21725.75,107108.69
1534896000,2018-08-22 00:00:00,BAT/USD,0.2145,0.2145,0.1915,0.1981,6945.89,35396.56
1534809600,2018-08-21 00:00:00,BAT/USD,0.1944,0.2162,0.192,0.2145,25093.45,124055.52
1534723200,2018-08-20 00:00:00,BAT/USD,0.2198,0.2299,0.194,0.1944,22192.1,105757.77
1534636800,2018-08-19 00:00:00,BAT/USD,0.2083,0.2308,0.2,0.2198,39972.58,189547.25
1534550400,2018-08-18 00:00:00,BAT/USD,0.225,0.2294,0.201,0.2083,27426.48,126797.46
1534464000,2018-08-17 00:00:00,BAT/USD,0.1963,0.229,0.1963,0.225,54893.35,256482.94
1534377600,2018-08-16 00:00:00,BAT/USD,0.19,0.2058,0.1802,0.1963,29381.08,150176.96
1534291200,2018-08-15 00:00:00,BAT/USD,0.1883,0.2063,0.1883,0.19,84644.05,424010.43
1534204800,2018-08-14 00:00:00,BAT/USD,0.1851,0.1986,0.153,0.1883,196528.61,1132855.13
1534118400,2018-08-13 00:00:00,BAT/USD,0.2133,0.2141,0.185,0.1851,19450.43,98664.05
1534032000,2018-08-12 00:00:00,BAT/USD,0.2225,0.2251,0.2072,0.2133,10557.26,49551.74
1533945600,2018-08-11 00:00:00,BAT/USD,0.2207,0.2231,0.197,0.2225,46408.84,221981.59
1533859200,2018-08-10 00:00:00,BAT/USD,0.245,0.2487,0.2108,0.2207,62490.64,274888.62
1533772800,2018-08-09 00:00:00,BAT/USD,0.2243,0.2488,0.2152,0.245,58362.46,254606.64
1533686400,2018-08-08 00:00:00,BAT/USD,0.2679,0.28,0.2117,0.2243,117255.28,508939.36
1533600000,2018-08-07 00:00:00,BAT/USD,0.2671,0.3075,0.2643,0.2679,44091.24,154686.29
1533513600,2018-08-06 00:00:00,BAT/USD,0.2555,0.283,0.2526,0.2671,30243.34,115468.15
1533427200,2018-08-05 00:00:00,BAT/USD,0.2497,0.2703,0.2454,0.2555,14842.55,57607.81
1533340800,2018-08-04 00:00:00,BAT/USD,0.2607,0.2707,0.246,0.2497,28135.72,109963.52
1533254400,2018-08-03 00:00:00,BAT/USD,0.2636,0.2706,0.2497,0.2607,37053.22,146079.46
1533168000,2018-08-02 00:00:00,BAT/USD,0.2835,0.3,0.2604,0.2636,30190.68,110707.48
1533081600,2018-08-01 00:00:00,BAT/USD,0.275,0.3103,0.2639,0.2835,91199.21,324726.93
1532995200,2018-07-31 00:00:00,BAT/USD,0.3046,0.3112,0.274,0.275,67704.47,235772.99
1532908800,2018-07-30 00:00:00,BAT/USD,0.3186,0.3193,0.2916,0.3046,28528.45,92336.27
1532822400,2018-07-29 00:00:00,BAT/USD,0.333,0.333,0.3125,0.3186,13771.94,42631.38
1532736000,2018-07-28 00:00:00,BAT/USD,0.3259,0.3323,0.3202,0.3237,13195.23,40702.28
