https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume EOS
1554336000,2019-04-04 00:00:00,EOS/USD,5.24,5.377,4.9,5.106,23957062.75,4646111.26
1554249600,2019-04-03 00:00:00,EOS/USD,5.085,5.99,4.82,5.24,95912276.17,17868418.1
1554163200,2019-04-02 00:00:00,EOS/USD,4.257,5.167,4.21,5.085,63346244.03,13458593.52
1554076800,2019-04-01 00:00:00,EOS/USD,4.251,4.328,4.2,4.257,8272767.5,1939804.47
1553990400,2019-03-31 00:00:00,EOS/USD,4.219,4.323,4.154,4.251,7488714.53,1765756.3
1553904000,2019-03-30 00:00:00,EOS/USD,4.379,4.45,4.051,4.219,17707375.54,4143973.29
1553817600,2019-03-29 00:00:00,EOS/USD,4.305,4.472,4.266,4.379,18921045.55,4317793.79
1553731200,2019-03-28 00:00:00,EOS/USD,4.322,4.386,4.244,4.305,18826330.59,4362942.62
1553644800,2019-03-27 00:00:00,EOS/USD,3.786,4.4,3.765,4.322,44462875.85,10721326.05
1553558400,2019-03-26 00:00:00,EOS/USD,3.684,3.8,3.635,3.786,7754408.97,2090296.83
1553472000,2019-03-25 00:00:00,EOS/USD,3.679,3.739,3.62,3.684,6040557.47,1644642.39
1553385600,2019-03-24 00:00:00,EOS/USD,3.717,3.717,3.633,3.679,2672969.0,728487.17
1553299200,2019-03-23 00:00:00,EOS/USD,3.667,3.779,3.654,3.717,4778989.4,1288801.47
1553212800,2019-03-22 00:00:00,EOS/USD,3.68,3.711,3.628,3.667,5837446.17,1590749.43
1553126400,2019-03-21 00:00:00,EOS/USD,3.79,3.799,3.59,3.68,11208800.83,3034202.15
1553040000,2019-03-20 00:00:00,EOS/USD,3.808,3.82,3.6,3.79,15466495.14,4123094.29
1552953600,2019-03-19 00:00:00,EOS/USD,3.787,3.829,3.722,3.808,9869962.92,2607270.81
1552867200,2019-03-18 00:00:00,EOS/USD,3.819,3.869,3.753,3.787,9750445.54,2565190.98
1552780800,2019-03-17 00:00:00,EOS/USD,3.875,3.878,3.8,3.819,5778081.76,1509308.64
1552694400,2019-03-16 00:00:00,EOS/USD,3.76,3.93,3.757,3.875,13309217.04,3442936.44
1552608000,2019-03-15 00:00:00,EOS/USD,3.636,3.797,3.63,3.76,14239541.82,3813158.2
1552521600,2019-03-14 00:00:00,EOS/USD,3.638,3.724,3.541,3.636,13389697.9,3686480.34
1552435200,2019-03-13 00:00:00,EOS/USD,3.708,3.73,3.547,3.638,12973689.51,3563580.86
1552348800,2019-03-12 00:00:00,EOS/USD,3.637,3.768,3.488,3.708,16114805.64,4407055.4
1552262400,2019-03-11 00:00:00,EOS/USD,3.772,3.806,3.56,3.637,14760089.65,4026080.48
1552176000,2019-03-10 00:00:00,EOS/USD,3.83,3.836,3.713,3.772,6928345.85,1834255.3
1552089600,2019-03-09 00:00:00,EOS/USD,3.666,3.9,3.65,3.83,13158344.62,3458039.9
1552003200,2019-03-08 00:00:00,EOS/USD,3.843,3.873,3.55,3.666,19286842.34,5176258.19
1551916800,2019-03-07 00:00:00,EOS/USD,3.824,4.002,3.774,3.843,16294582.34,4203277.95
1551830400,2019-03-06 00:00:00,EOS/USD,3.84,3.969,3.654,3.824,21037750.37,5522192.09
1551744000,2019-03-05 00:00:00,EOS/USD,3.3,3.88,3.275,3.84,28982637.75,8033651.57
1551657600,2019-03-04 00:00:00,EOS/USD,3.59,3.612,3.153,3.3,19837572.88,5949539.51
1551571200,2019-03-03 00:00:00,EOS/USD,3.562,3.67,3.542,3.59,6121383.68,1701938.53
1551484800,2019-03-02 00:00:00,EOS/USD,3.546,3.6,3.496,3.562,9188968.58,2591296.65
1551398400,2019-03-01 00:00:00,EOS/USD,3.568,3.77,3.48,3.546,14990073.39,4115173.77
1551312000,2019-02-28 00:00:00,EOS/USD,3.58,3.716,3.534,3.568,16105082.85,4447483.72
1551225600,2019-02-27 00:00:00,EOS/USD,3.508,3.643,3.397,3.58,17950310.66,5089080.5
1551139200,2019-02-26 00:00:00,EOS/USD,3.63,3.643,3.373,3.508,20324184.48,5813959.09
1551052800,2019-02-25 00:00:00,EOS/USD,3.61,3.79,3.356,3.63,30632385.89,8508728.06
1550966400,2019-02-24 00:00:00,EOS/USD,4.339,4.537,3.504,3.61,70160520.76,17988299.66
1550880000,2019-02-23 00:00:00,EOS/USD,3.94,4.424,3.868,4.339,29715853.6,7188064.05
1550793600,2019-02-22 00:00:00,EOS/USD,3.876,4.0,3.79,3.94,20847529.04,5325829.8
1550707200,2019-02-21 00:00:00,EOS/USD,3.986,4.009,3.741,3.876,20812096.9,5410224.37
1550620800,2019-02-20 00:00:00,EOS/USD,3.598,4.03,3.542,3.986,35764842.75,9344894.47
1550534400,2019-02-19 00:00:00,EOS/USD,3.545,3.888,3.53,3.598,50102691.4,13601659.5
1550448000,2019-02-18 00:00:00,EOS/USD,2.925,3.6,2.912,3.545,47458062.14,14395952.16
1550361600,2019-02-17 00:00:00,EOS/USD,2.83,2.982,2.823,2.925,10106757.57,3488363.2
1550275200,2019-02-16 00:00:00,EOS/USD,2.843,2.94,2.825,2.83,4580890.07,1590123.29
1550188800,2019-02-15 00:00:00,EOS/USD,2.792,2.933,2.785,2.843,6962708.79,2450863.01
1550102400,2019-02-14 00:00:00,EOS/USD,2.903,2.93,2.76,2.792,7970963.44,2800534.53
1550016000,2019-02-13 00:00:00,EOS/USD,2.995,3.053,2.851,2.903,12411911.18,4232588.43
1549929600,2019-02-12 00:00:00,EOS/USD,2.783,3.066,2.737,2.995,18623838.42,6387336.6
1549843200,2019-02-11 00:00:00,EOS/USD,2.891,2.908,2.756,2.783,6265995.02,2234066.2
1549756800,2019-02-10 00:00:00,EOS/USD,2.814,2.906,2.695,2.891,8673912.26,3125336.42
1549670400,2019-02-09 00:00:00,EOS/USD,2.77,2.878,2.725,2.814,5489659.07,1955868.35
1549584000,2019-02-08 00:00:00,EOS/USD,2.369,2.856,2.359,2.77,19810827.06,7572327.52
1549497600,2019-02-07 00:00:00,EOS/USD,2.379,2.405,2.352,2.369,3119541.54,1309307.15
1549411200,2019-02-06 00:00:00,EOS/USD,2.42,2.429,2.316,2.379,4813366.34,2044417.67
1549324800,2019-02-05 00:00:00,EOS/USD,2.417,2.427,2.375,2.42,2628266.82,1092592.21
1549238400,2019-02-04 00:00:00,EOS/USD,2.397,2.459,2.389,2.417,3982021.28,1645985.05
1549152000,2019-02-03 00:00:00,EOS/USD,2.483,2.495,2.373,2.397,5468161.45,2258058.13
1549065600,2019-02-02 00:00:00,EOS/USD,2.381,2.495,2.351,2.483,6185968.24,2578990.36
1548979200,2019-02-01 00:00:00,EOS/USD,2.356,2.416,2.308,2.381,7763083.55,3275883.87
1548892800,2019-01-31 00:00:00,EOS/USD,2.376,2.42,2.319,2.356,5875680.27,2488335.09
1548806400,2019-01-30 00:00:00,EOS/USD,2.299,2.39,2.268,2.376,6379298.03,2727054.01
1548720000,2019-01-29 00:00:00,EOS/USD,2.262,2.338,2.221,2.299,6295935.63,2760035.41
1548633600,2019-01-28 00:00:00,EOS/USD,2.379,2.39,2.183,2.262,10728047.79,4702951.91
1548547200,2019-01-27 00:00:00,EOS/USD,2.445,2.474,2.342,2.379,8965844.87,3730464.44
1548460800,2019-01-26 00:00:00,EOS/USD,2.477,2.542,2.399,2.445,5697352.85,2303946.76
1548374400,2019-01-25 00:00:00,EOS/USD,2.492,2.519,2.441,2.477,6682631.61,2705924.93
1548288000,2019-01-24 00:00:00,EOS/USD,2.465,2.505,2.432,2.492,7956446.91,3217844.7
1548201600,2019-01-23 00:00:00,EOS/USD,2.478,2.509,2.431,2.465,5442710.83,2203307.25
1548115200,2019-01-22 00:00:00,EOS/USD,2.354,2.546,2.293,2.478,11938670.32,4942804.28
1548028800,2019-01-21 00:00:00,EOS/USD,2.358,2.43,2.322,2.354,7834453.25,3305840.26
1547942400,2019-01-20 00:00:00,EOS/USD,2.505,2.516,2.308,2.358,11317438.63,4737077.5
1547856000,2019-01-19 00:00:00,EOS/USD,2.483,2.594,2.479,2.505,7898992.9,3120829.81
1547769600,2019-01-18 00:00:00,EOS/USD,2.551,2.554,2.438,2.483,5901480.45,2370076.83
1547683200,2019-01-17 00:00:00,EOS/USD,2.461,2.584,2.395,2.551,10733988.7,4305770.85
1547596800,2019-01-16 00:00:00,EOS/USD,2.419,2.509,2.395,2.461,8195958.37,3335061.89
1547510400,2019-01-15 00:00:00,EOS/USD,2.51,2.528,2.368,2.419,7960384.67,3245790.51
1547424000,2019-01-14 00:00:00,EOS/USD,2.282,2.54,2.278,2.51,10606055.19,4386365.91
1547337600,2019-01-13 00:00:00,EOS/USD,2.454,2.469,2.243,2.282,8813820.3,3751461.5
1547251200,2019-01-12 00:00:00,EOS/USD,2.44,2.5,2.42,2.454,5415769.25,2201442.92
1547164800,2019-01-11 00:00:00,EOS/USD,2.453,2.505,2.374,2.44,8114346.65,3313518.35
1547078400,2019-01-10 00:00:00,EOS/USD,2.954,3.05,2.341,2.453,35941937.0,13435522.19
1546992000,2019-01-09 00:00:00,EOS/USD,2.84,3.035,2.818,2.954,19505319.53,6694869.27
1546905600,2019-01-08 00:00:00,EOS/USD,2.831,2.943,2.78,2.84,13661603.48,4780564.2
1546819200,2019-01-07 00:00:00,EOS/USD,2.941,2.962,2.772,2.831,14090735.28,4925551.12
1546732800,2019-01-06 00:00:00,EOS/USD,2.747,3.01,2.67,2.941,23363117.98,8269879.84
1546646400,2019-01-05 00:00:00,EOS/USD,2.791,2.87,2.727,2.747,9201914.06,3292612.72
1546560000,2019-01-04 00:00:00,EOS/USD,2.749,2.851,2.652,2.791,15989285.89,5782427.69
1546473600,2019-01-03 00:00:00,EOS/USD,2.965,2.965,2.674,2.749,14931316.9,5295999.35
1546387200,2019-01-02 00:00:00,EOS/USD,2.737,3.014,2.707,2.965,18495011.65,6459103.35
1546300800,2019-01-01 00:00:00,EOS/USD,2.625,2.76,2.586,2.737,12417320.49,4642810.93
1546214400,2018-12-31 00:00:00,EOS/USD,2.755,2.761,2.538,2.625,13688857.1,5174788.96
1546128000,2018-12-30 00:00:00,EOS/USD,2.695,2.773,2.585,2.755,12377593.39,4600190.78
1546041600,2018-12-29 00:00:00,EOS/USD,2.738,2.885,2.652,2.695,18815507.73,6800890.52
1545955200,2018-12-28 00:00:00,EOS/USD,2.363,2.802,2.309,2.738,27495851.85,10643240.14
1545868800,2018-12-27 00:00:00,EOS/USD,2.649,2.672,2.323,2.363,21719529.22,8751635.33
1545782400,2018-12-26 00:00:00,EOS/USD,2.583,2.767,2.534,2.649,19458031.65,7412168.37
1545696000,2018-12-25 00:00:00,EOS/USD,2.835,2.835,2.47,2.583,27968151.81,10732863.27
1545609600,2018-12-24 00:00:00,EOS/USD,2.872,3.208,2.815,2.835,45139924.48,14972866.1
1545523200,2018-12-23 00:00:00,EOS/USD,2.7,3.097,2.678,2.872,35425561.26,12309485.26
1545436800,2018-12-22 00:00:00,EOS/USD,2.672,2.71,2.536,2.7,16382771.8,6217770.88
1545350400,2018-12-21 00:00:00,EOS/USD,2.8,2.9,2.56,2.672,32021042.54,11755793.09
1545264000,2018-12-20 00:00:00,EOS/USD,2.523,2.878,2.488,2.8,45568833.71,16777482.87
1545177600,2018-12-19 00:00:00,EOS/USD,2.708,2.89,2.5,2.523,48059628.31,17891399.07
1545091200,2018-12-18 00:00:00,EOS/USD,2.45,2.776,2.405,2.708,46016113.7,17791647.62
1545004800,2018-12-17 00:00:00,EOS/USD,1.948,2.569,1.941,2.45,42419246.83,18488564.76
1544918400,2018-12-16 00:00:00,EOS/USD,1.929,2.032,1.915,1.948,12815748.46,6483064.32
1544832000,2018-12-15 00:00:00,EOS/USD,1.849,1.976,1.813,1.929,10821068.48,5758842.34
1544745600,2018-12-14 00:00:00,EOS/USD,1.872,1.918,1.775,1.849,12891685.72,6958837.61
1544659200,2018-12-13 00:00:00,EOS/USD,2.007,2.026,1.839,1.872,18081614.44,9305015.31
1544572800,2018-12-12 00:00:00,EOS/USD,1.859,2.096,1.833,2.007,20669921.77,10452375.99
1544486400,2018-12-11 00:00:00,EOS/USD,1.952,1.973,1.788,1.859,16316065.76,8698448.77
1544400000,2018-12-10 00:00:00,EOS/USD,2.047,2.127,1.901,1.952,27464003.94,13718678.74
1544313600,2018-12-09 00:00:00,EOS/USD,1.859,2.173,1.775,2.047,25822956.06,12965855.12
1544227200,2018-12-08 00:00:00,EOS/USD,1.759,1.988,1.645,1.859,30988819.57,17055999.85
1544140800,2018-12-07 00:00:00,EOS/USD,1.851,1.885,1.55,1.759,41327705.08,24180379.51
1544054400,2018-12-06 00:00:00,EOS/USD,2.196,2.271,1.841,1.851,35040983.43,16706745.81
1543968000,2018-12-05 00:00:00,EOS/USD,2.468,2.48,2.167,2.196,31177929.5,13601896.28
1543881600,2018-12-04 00:00:00,EOS/USD,2.596,2.66,2.302,2.468,23214438.63,9283764.71
1543795200,2018-12-03 00:00:00,EOS/USD,2.874,2.88,2.534,2.596,14395969.0,5311980.62
1543708800,2018-12-02 00:00:00,EOS/USD,2.977,3.054,2.823,2.874,8133367.26,2755599.5
1543622400,2018-12-01 00:00:00,EOS/USD,2.894,3.075,2.826,2.977,11334750.06,3836108.86
1543536000,2018-11-30 00:00:00,EOS/USD,3.04,3.08,2.807,2.894,19310249.66,6618129.21
1543449600,2018-11-29 00:00:00,EOS/USD,3.305,3.327,2.91,3.04,24247439.47,7883053.14
1543363200,2018-11-28 00:00:00,EOS/USD,3.048,3.4,3.048,3.305,21915933.83,6782277.63
1543276800,2018-11-27 00:00:00,EOS/USD,3.255,3.255,2.867,3.048,25024484.59,8268265.48
1543190400,2018-11-26 00:00:00,EOS/USD,3.41,3.472,3.118,3.255,20823233.3,6325550.05
1543104000,2018-11-25 00:00:00,EOS/USD,3.305,3.524,3.087,3.41,43296796.68,13267573.27
1543017600,2018-11-24 00:00:00,EOS/USD,3.664,3.762,3.198,3.305,30351756.3,8780253.11
1542931200,2018-11-23 00:00:00,EOS/USD,3.53,3.743,3.411,3.664,30241987.13,8457616.47
1542844800,2018-11-22 00:00:00,EOS/USD,3.852,3.923,3.51,3.53,13144164.51,3518900.51
1542758400,2018-11-21 00:00:00,EOS/USD,3.823,3.967,3.64,3.852,24074579.19,6335768.12
1542672000,2018-11-20 00:00:00,EOS/USD,4.14,4.26,3.47,3.823,76332174.25,19845016.43
1542585600,2018-11-19 00:00:00,EOS/USD,4.65,4.655,4.042,4.14,56539477.32,13426727.91
1542499200,2018-11-18 00:00:00,EOS/USD,4.625,4.72,4.58,4.65,8090658.15,1745013.86
1542412800,2018-11-17 00:00:00,EOS/USD,4.596,4.64,4.528,4.625,4901472.91,1067315.38
1542326400,2018-11-16 00:00:00,EOS/USD,4.769,4.813,4.511,4.596,13828952.33,2978646.95
1542240000,2018-11-15 00:00:00,EOS/USD,4.766,4.819,4.29,4.769,40570141.21,8885706.14
1542153600,2018-11-14 00:00:00,EOS/USD,5.296,5.339,4.461,4.766,65152683.14,13607005.69
1542067200,2018-11-13 00:00:00,EOS/USD,5.459,5.479,5.14,5.296,13925778.52,2623211.74
1541980800,2018-11-12 00:00:00,EOS/USD,5.491,5.524,5.391,5.459,5096255.58,934917.22
1541894400,2018-11-11 00:00:00,EOS/USD,5.43,5.522,5.292,5.491,6422921.76,1191665.51
1541808000,2018-11-10 00:00:00,EOS/USD,5.412,5.469,5.4,5.43,5075653.2,934408.98
1541721600,2018-11-09 00:00:00,EOS/USD,5.529,5.577,5.369,5.412,12031565.46,2191772.76
1541635200,2018-11-08 00:00:00,EOS/USD,5.673,5.705,5.497,5.529,11035097.61,1982368.84
1541548800,2018-11-07 00:00:00,EOS/USD,5.778,5.837,5.621,5.673,10519203.19,1836198.19
1541462400,2018-11-06 00:00:00,EOS/USD,5.509,5.799,5.49,5.778,16790822.95,2964669.57
1541376000,2018-11-05 00:00:00,EOS/USD,5.546,5.558,5.426,5.509,6695162.13,1218591.16
1541289600,2018-11-04 00:00:00,EOS/USD,5.319,5.609,5.3,5.546,13910963.01,2539644.71
1541203200,2018-11-03 00:00:00,EOS/USD,5.403,5.406,5.274,5.319,6512495.9,1221682.88
1541116800,2018-11-02 00:00:00,EOS/USD,5.287,5.425,5.287,5.403,9521686.59,1773764.98
1541030400,2018-11-01 00:00:00,EOS/USD,5.249,5.308,5.228,5.287,3766472.58,716212.28
1540944000,2018-10-31 00:00:00,EOS/USD,5.141,5.312,5.084,5.249,10481342.89,2009130.78
1540857600,2018-10-30 00:00:00,EOS/USD,5.151,5.184,5.113,5.141,3591802.72,697020.05
1540771200,2018-10-29 00:00:00,EOS/USD,5.438,5.45,5.049,5.151,23594298.42,4482300.82
1540684800,2018-10-28 00:00:00,EOS/USD,5.418,5.467,5.411,5.438,3258056.59,599641.11
1540598400,2018-10-27 00:00:00,EOS/USD,5.446,5.463,5.404,5.418,2567284.87,473030.55
1540512000,2018-10-26 00:00:00,EOS/USD,5.436,5.51,5.38,5.446,7786270.52,1430203.05
1540425600,2018-10-25 00:00:00,EOS/USD,5.434,5.471,5.37,5.436,4608582.57,848847.66
1540339200,2018-10-24 00:00:00,EOS/USD,5.488,5.522,5.425,5.434,9879644.62,1805467.98
1540252800,2018-10-23 00:00:00,EOS/USD,5.462,5.537,5.413,5.488,8265606.16,1509312.71
1540166400,2018-10-22 00:00:00,EOS/USD,5.512,5.557,5.438,5.462,5459523.57,995051.17
1540080000,2018-10-21 00:00:00,EOS/USD,5.455,5.65,5.455,5.512,9203437.91,1660022.82
1539993600,2018-10-20 00:00:00,EOS/USD,5.403,5.509,5.382,5.455,6967473.19,1273980.15
1539907200,2018-10-19 00:00:00,EOS/USD,5.456,5.483,5.327,5.403,15021786.46,2780633.37
1539820800,2018-10-18 00:00:00,EOS/USD,5.569,5.681,5.385,5.456,14347932.79,2602397.99
1539734400,2018-10-17 00:00:00,EOS/USD,5.573,5.629,5.511,5.569,6164772.73,1107334.35
1539648000,2018-10-16 00:00:00,EOS/USD,5.6,5.682,5.472,5.573,10398935.69,1870181.4
1539561600,2018-10-15 00:00:00,EOS/USD,5.204,6.1,5.146,5.6,69513097.05,12269388.75
1539475200,2018-10-14 00:00:00,EOS/USD,5.299,5.333,5.17,5.204,7773488.29,1477844.23
1539388800,2018-10-13 00:00:00,EOS/USD,5.201,5.342,5.17,5.299,6631154.29,1256577.45
1539302400,2018-10-12 00:00:00,EOS/USD,5.089,5.323,5.014,5.201,18569595.0,3568735.05
1539216000,2018-10-11 00:00:00,EOS/USD,5.922,5.923,5.001,5.089,66743037.9,12364592.56
1539129600,2018-10-10 00:00:00,EOS/USD,5.924,5.965,5.804,5.922,13942593.0,2369152.44
1539043200,2018-10-09 00:00:00,EOS/USD,5.94,5.98,5.841,5.924,13740169.75,2322824.66
1538956800,2018-10-08 00:00:00,EOS/USD,5.763,6.044,5.73,5.94,33631417.63,5688680.77
1538870400,2018-10-07 00:00:00,EOS/USD,5.725,5.8,5.624,5.763,14029103.69,2460466.25
1538784000,2018-10-06 00:00:00,EOS/USD,5.83,5.865,5.674,5.725,9966631.42,1732357.59
1538697600,2018-10-05 00:00:00,EOS/USD,5.802,5.929,5.661,5.83,21484595.95,3722461.66
1538611200,2018-10-04 00:00:00,EOS/USD,5.617,5.903,5.6,5.802,29205655.24,5072887.26
1538524800,2018-10-03 00:00:00,EOS/USD,5.62,5.69,5.407,5.617,19233121.96,3467495.8
1538438400,2018-10-02 00:00:00,EOS/USD,5.736,5.781,5.532,5.62,20012513.27,3537249.68
1538352000,2018-10-01 00:00:00,EOS/USD,5.723,5.85,5.51,5.736,28962316.11,5095848.33
1538265600,2018-09-30 00:00:00,EOS/USD,5.746,5.949,5.325,5.723,44386636.28,7882924.51
1538179200,2018-09-29 00:00:00,EOS/USD,5.757,5.83,5.447,5.746,22246290.2,3932061.04
1538092800,2018-09-28 00:00:00,EOS/USD,5.825,6.047,5.644,5.757,50654936.31,8648788.0
1538006400,2018-09-27 00:00:00,EOS/USD,5.55,5.975,5.35,5.825,39331379.12,6948992.98
1537920000,2018-09-26 00:00:00,EOS/USD,5.42,5.78,5.234,5.55,35203666.82,6384300.48
1537833600,2018-09-25 00:00:00,EOS/USD,5.67,5.67,5.0,5.42,66341266.48,12595040.82
1537747200,2018-09-24 00:00:00,EOS/USD,6.026,6.041,5.593,5.67,31949761.82,5552427.94
1537660800,2018-09-23 00:00:00,EOS/USD,5.938,6.157,5.818,6.026,25043197.74,4168109.81
1537574400,2018-09-22 00:00:00,EOS/USD,6.193,6.312,5.777,5.938,40829582.87,6807384.96
1537488000,2018-09-21 00:00:00,EOS/USD,5.77,6.22,5.64,6.193,74342615.8,12653835.52
1537401600,2018-09-20 00:00:00,EOS/USD,5.246,5.957,5.181,5.77,50250815.5,9164238.13
1537315200,2018-09-19 00:00:00,EOS/USD,5.057,5.367,4.907,5.246,37828437.34,7386519.07
1537228800,2018-09-18 00:00:00,EOS/USD,4.843,5.267,4.762,5.057,50675118.82,10176119.26
1537142400,2018-09-17 00:00:00,EOS/USD,5.407,5.478,4.65,4.843,62281974.13,12448350.91
1537056000,2018-09-16 00:00:00,EOS/USD,5.337,5.494,5.194,5.407,17320205.39,3233080.57
1536969600,2018-09-15 00:00:00,EOS/USD,5.227,5.53,5.212,5.337,21652988.54,4013331.6
1536883200,2018-09-14 00:00:00,EOS/USD,5.39,5.54,5.131,5.227,39728515.83,7480151.08
1536796800,2018-09-13 00:00:00,EOS/USD,4.941,5.555,4.928,5.39,55990930.38,10662723.45
1536710400,2018-09-12 00:00:00,EOS/USD,4.991,4.997,4.77,4.941,27665199.75,5688008.93
1536624000,2018-09-11 00:00:00,EOS/USD,5.027,5.098,4.717,4.991,30345363.35,6167420.48
1536537600,2018-09-10 00:00:00,EOS/USD,4.942,5.122,4.882,5.027,21446480.98,4279211.37
1536451200,2018-09-09 00:00:00,EOS/USD,4.744,5.171,4.655,4.942,37432694.26,7534966.82
1536364800,2018-09-08 00:00:00,EOS/USD,5.058,5.15,4.609,4.744,26685789.48,5476845.66
1536278400,2018-09-07 00:00:00,EOS/USD,5.23,5.33,4.907,5.058,48275687.92,9471428.97
1536192000,2018-09-06 00:00:00,EOS/USD,5.159,5.245,4.837,5.23,71854839.79,14258275.82
1536105600,2018-09-05 00:00:00,EOS/USD,6.485,6.6,5.128,5.159,109455979.94,18933412.66
1536019200,2018-09-04 00:00:00,EOS/USD,6.47,6.662,6.319,6.485,41639598.75,6403493.5
1535932800,2018-09-03 00:00:00,EOS/USD,6.642,6.73,6.37,6.47,32069374.12,4929175.6
1535846400,2018-09-02 00:00:00,EOS/USD,6.662,6.7,6.316,6.642,42667183.43,6551310.22
1535760000,2018-09-01 00:00:00,EOS/USD,6.405,6.83,6.404,6.662,63661484.57,9540215.54
1535673600,2018-08-31 00:00:00,EOS/USD,6.071,6.488,5.94,6.405,55146517.82,8829532.65
1535587200,2018-08-30 00:00:00,EOS/USD,6.125,6.274,5.746,6.071,57923685.21,9750933.71
1535500800,2018-08-29 00:00:00,EOS/USD,5.914,6.5,5.789,6.125,90261291.05,14771456.88
1535414400,2018-08-28 00:00:00,EOS/USD,5.384,6.042,5.301,5.914,62162329.03,11066264.12
1535328000,2018-08-27 00:00:00,EOS/USD,4.949,5.433,4.907,5.384,44488722.34,8573445.0
1535241600,2018-08-26 00:00:00,EOS/USD,5.035,5.055,4.815,4.949,17036330.09,3476078.07
1535155200,2018-08-25 00:00:00,EOS/USD,5.05,5.068,4.907,5.035,16091154.02,3213897.1
1535068800,2018-08-24 00:00:00,EOS/USD,4.9,5.125,4.768,5.05,36820476.86,7434296.51
1534982400,2018-08-23 00:00:00,EOS/USD,4.712,4.95,4.665,4.9,26619449.72,5552533.31
1534896000,2018-08-22 00:00:00,EOS/USD,4.905,5.363,4.503,4.712,68596653.89,13904488.42
1534809600,2018-08-21 00:00:00,EOS/USD,4.703,4.968,4.66,4.905,32467637.84,6770476.22
1534723200,2018-08-20 00:00:00,EOS/USD,5.292,5.353,4.66,4.703,46241382.64,9238219.48
1534636800,2018-08-19 00:00:00,EOS/USD,5.076,5.379,4.941,5.292,36323902.84,6996776.09
1534550400,2018-08-18 00:00:00,EOS/USD,5.582,5.65,4.812,5.076,64089877.38,12306425.29
1534464000,2018-08-17 00:00:00,EOS/USD,4.51,5.59,4.493,5.582,69777093.44,13845078.45
1534377600,2018-08-16 00:00:00,EOS/USD,4.626,4.807,4.422,4.51,31811637.27,6870246.02
1534291200,2018-08-15 00:00:00,EOS/USD,4.574,4.916,4.562,4.626,44977038.02,9530722.36
1534204800,2018-08-14 00:00:00,EOS/USD,4.579,4.602,4.178,4.574,48866103.96,11247553.93
1534118400,2018-08-13 00:00:00,EOS/USD,4.958,5.175,4.469,4.579,51137099.26,10555552.91
1534032000,2018-08-12 00:00:00,EOS/USD,4.96,5.175,4.88,4.958,36810132.42,7320101.04
1533945600,2018-08-11 00:00:00,EOS/USD,5.245,5.337,4.823,4.96,66446229.55,13106531.15
1533859200,2018-08-10 00:00:00,EOS/USD,5.76,5.814,5.16,5.245,76149497.62,13887489.7
1533772800,2018-08-09 00:00:00,EOS/USD,5.59,5.94,5.41,5.76,50554110.27,8889046.67
1533686400,2018-08-08 00:00:00,EOS/USD,6.569,6.569,5.318,5.59,106704531.27,18323369.06
1533600000,2018-08-07 00:00:00,EOS/USD,7.059,7.234,6.5,6.569,46946209.83,6817422.4
1533513600,2018-08-06 00:00:00,EOS/USD,7.033,7.161,6.934,7.059,18528983.8,2640672.24
1533427200,2018-08-05 00:00:00,EOS/USD,6.977,7.111,6.892,7.033,17550107.93,2505625.47
1533340800,2018-08-04 00:00:00,EOS/USD,7.182,7.3,6.88,6.977,23162868.01,3282155.93
1533254400,2018-08-03 00:00:00,EOS/USD,7.02,7.25,6.84,7.182,32826409.25,4660329.32
1533168000,2018-08-02 00:00:00,EOS/USD,7.226,7.324,6.9,7.02,35669207.01,5037044.47
1533081600,2018-08-01 00:00:00,EOS/USD,7.328,7.411,6.82,7.226,54218218.96,7584573.17
1532995200,2018-07-31 00:00:00,EOS/USD,7.737,7.739,7.1,7.328,51641907.87,7036197.51
1532908800,2018-07-30 00:00:00,EOS/USD,8.335,8.351,7.421,7.737,68683973.84,8756127.18
1532822400,2018-07-29 00:00:00,EOS/USD,8.37,8.458,8.14,8.335,17853438.33,2153411.89
1532736000,2018-07-28 00:00:00,EOS/USD,8.429,8.445,8.127,8.37,19003539.95,2294046.93
1532649600,2018-07-27 00:00:00,EOS/USD,8.305,8.525,8.017,8.429,52386369.84,6345309.89
1532563200,2018-07-26 00:00:00,EOS/USD,8.529,8.87,8.202,8.305,48912198.22,5729228.2
1532476800,2018-07-25 00:00:00,EOS/USD,8.585,8.965,8.358,8.529,64099719.03,7409629.43
1532390400,2018-07-24 00:00:00,EOS/USD,7.925,8.688,7.711,8.585,88511138.01,10683160.38
1532304000,2018-07-23 00:00:00,EOS/USD,7.85,8.43,7.788,7.925,63307401.93,7815741.1
1532217600,2018-07-22 00:00:00,EOS/USD,8.0,8.293,7.698,7.85,43243144.03,5388121.45
1532131200,2018-07-21 00:00:00,EOS/USD,7.847,8.249,7.584,8.0,37832104.16,4755216.29
1532044800,2018-07-20 00:00:00,EOS/USD,8.416,8.551,7.713,7.847,94225349.41,11555676.86
1531958400,2018-07-19 00:00:00,EOS/USD,8.605,8.745,8.147,8.416,69042649.86,8206133.02
1531872000,2018-07-18 00:00:00,EOS/USD,8.783,9.348,8.444,8.605,94551109.78,10630276.65
1531785600,2018-07-17 00:00:00,EOS/USD,8.095,8.98,7.84,8.783,91486739.54,10881009.68
1531699200,2018-07-16 00:00:00,EOS/USD,7.402,8.173,7.234,8.095,73979304.79,9520028.76
