https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XVG
1556236800,2019-04-26 00:00:00,XVG/USD,0.007749,0.00811,0.00748,0.0077,16103.37,2078923.73
1556150400,2019-04-25 00:00:00,XVG/USD,0.008203,0.008555,0.0075,0.007749,15303.84,1956271.26
1556064000,2019-04-24 00:00:00,XVG/USD,0.00907,0.00907,0.00799,0.008203,11151.36,1328740.6
1555977600,2019-04-23 00:00:00,XVG/USD,0.0088,0.00938,0.00854,0.00907,16610.09,1844888.91
1555891200,2019-04-22 00:00:00,XVG/USD,0.008309,0.0088,0.00818,0.0088,11425.35,1365366.04
1555804800,2019-04-21 00:00:00,XVG/USD,0.008483,0.00854,0.008137,0.008309,4548.08,544747.17
1555718400,2019-04-20 00:00:00,XVG/USD,0.00857,0.00864,0.008476,0.008483,6945.22,810272.41
1555632000,2019-04-19 00:00:00,XVG/USD,0.008671,0.008671,0.00845,0.00857,4522.66,528464.4
1555545600,2019-04-18 00:00:00,XVG/USD,0.008578,0.008766,0.008577,0.008671,10884.04,1257544.66
1555459200,2019-04-17 00:00:00,XVG/USD,0.00872,0.00872,0.008497,0.008578,3080.81,360396.51
1555372800,2019-04-16 00:00:00,XVG/USD,0.008399,0.00872,0.0082,0.00872,1834.39,220325.06
1555286400,2019-04-15 00:00:00,XVG/USD,0.009284,0.009306,0.00839,0.008399,2124.56,231792.13
1555200000,2019-04-14 00:00:00,XVG/USD,0.008331,0.00965,0.007603,0.009284,4945.07,594297.12
1555113600,2019-04-13 00:00:00,XVG/USD,0.008782,0.009793,0.008306,0.008331,2725.44,314385.06
1555027200,2019-04-12 00:00:00,XVG/USD,0.00963,0.00963,0.008363,0.008782,538.27,62745.16
1554940800,2019-04-11 00:00:00,XVG/USD,0.01002,0.01002,0.008467,0.00963,3478.31,387758.26
1554854400,2019-04-10 00:00:00,XVG/USD,0.009924,0.01033,0.009799,0.01002,9516.07,946241.3
1554768000,2019-04-09 00:00:00,XVG/USD,0.01094,0.01127,0.009439,0.009924,11414.88,1109131.4
1554681600,2019-04-08 00:00:00,XVG/USD,0.00985,0.0112,0.00985,0.01094,24310.03,2300108.43
1554595200,2019-04-07 00:00:00,XVG/USD,0.008822,0.00985,0.008822,0.00985,6282.39,656425.62
1554508800,2019-04-06 00:00:00,XVG/USD,0.009277,0.009337,0.008819,0.008822,1758.22,196600.78
1554422400,2019-04-05 00:00:00,XVG/USD,0.008543,0.009277,0.008543,0.009277,920.25,101318.69
1554336000,2019-04-04 00:00:00,XVG/USD,0.008311,0.009279,0.008311,0.008543,9106.74,1048809.88
1554249600,2019-04-03 00:00:00,XVG/USD,0.008144,0.009574,0.006547,0.008311,75091.13,8548497.08
1554163200,2019-04-02 00:00:00,XVG/USD,0.00746,0.0085,0.00745,0.008144,32848.91,4074740.61
1554076800,2019-04-01 00:00:00,XVG/USD,0.007886,0.007886,0.00746,0.00746,2393.47,318682.1
1553990400,2019-03-31 00:00:00,XVG/USD,0.0072,0.007887,0.0072,0.007886,3316.74,436478.53
1553904000,2019-03-30 00:00:00,XVG/USD,0.007296,0.007398,0.007143,0.0072,306.69,42255.99
1553817600,2019-03-29 00:00:00,XVG/USD,0.0072,0.007296,0.007,0.007296,8042.09,1117793.25
1553731200,2019-03-28 00:00:00,XVG/USD,0.0073,0.0073,0.007079,0.0072,704.42,98835.54
1553644800,2019-03-27 00:00:00,XVG/USD,0.006646,0.0073,0.006583,0.0073,2061.74,290270.43
1553558400,2019-03-26 00:00:00,XVG/USD,0.006502,0.006686,0.006502,0.006646,629.97,94657.29
1553472000,2019-03-25 00:00:00,XVG/USD,0.007158,0.007158,0.0065,0.006502,5839.39,878957.46
1553385600,2019-03-24 00:00:00,XVG/USD,0.007028,0.007173,0.00688,0.007158,1496.68,210824.23
1553299200,2019-03-23 00:00:00,XVG/USD,0.007096,0.007193,0.006905,0.007028,664.67,94029.18
1553212800,2019-03-22 00:00:00,XVG/USD,0.007288,0.007288,0.006715,0.007096,1248.76,177848.59
1553126400,2019-03-21 00:00:00,XVG/USD,0.006859,0.007334,0.006513,0.007288,1375.7,203174.44
1553040000,2019-03-20 00:00:00,XVG/USD,0.00701,0.007175,0.006847,0.006859,134.63,19384.79
1552953600,2019-03-19 00:00:00,XVG/USD,0.006888,0.007011,0.006888,0.00701,94.33,13469.21
1552867200,2019-03-18 00:00:00,XVG/USD,0.007114,0.007114,0.006843,0.006888,4967.49,721060.46
1552780800,2019-03-17 00:00:00,XVG/USD,0.007165,0.007321,0.006,0.007114,3526.56,510304.48
1552694400,2019-03-16 00:00:00,XVG/USD,0.007269,0.00762,0.007072,0.007165,1523.83,208345.2
1552608000,2019-03-15 00:00:00,XVG/USD,0.007059,0.007699,0.006949,0.007269,5444.75,729727.31
1552521600,2019-03-14 00:00:00,XVG/USD,0.006575,0.007132,0.006497,0.007059,3402.56,490619.64
1552435200,2019-03-13 00:00:00,XVG/USD,0.006986,0.006986,0.006497,0.006575,510.83,76532.96
1552348800,2019-03-12 00:00:00,XVG/USD,0.006311,0.007007,0.0062,0.006986,2222.35,335079.68
1552262400,2019-03-11 00:00:00,XVG/USD,0.006487,0.006615,0.006311,0.006311,3261.95,505291.13
1552176000,2019-03-10 00:00:00,XVG/USD,0.006707,0.006873,0.006445,0.006487,1321.82,203068.52
1552089600,2019-03-09 00:00:00,XVG/USD,0.006868,0.007102,0.006141,0.006707,1822.22,273523.66
1552003200,2019-03-08 00:00:00,XVG/USD,0.006249,0.007102,0.006249,0.006868,944.25,143822.38
1551916800,2019-03-07 00:00:00,XVG/USD,0.0062,0.0063,0.00613,0.006249,692.68,111865.4
1551830400,2019-03-06 00:00:00,XVG/USD,0.006321,0.006334,0.006109,0.0062,1891.84,302692.06
1551744000,2019-03-05 00:00:00,XVG/USD,0.006313,0.00644,0.006098,0.006321,4369.68,696018.31
1551657600,2019-03-04 00:00:00,XVG/USD,0.00623,0.00695,0.00613,0.006365,2624.81,422756.45
1551571200,2019-03-03 00:00:00,XVG/USD,0.006001,0.007394,0.005982,0.007054,11133.39,1629289.14
1551484800,2019-03-02 00:00:00,XVG/USD,0.006314,0.006314,0.006001,0.006001,187.22,30887.2
1551398400,2019-03-01 00:00:00,XVG/USD,0.006241,0.006314,0.005998,0.006314,651.0,104568.06
1551312000,2019-02-28 00:00:00,XVG/USD,0.00607,0.006241,0.006038,0.006241,922.19,149374.16
1551225600,2019-02-27 00:00:00,XVG/USD,0.00625,0.006833,0.005774,0.00607,5020.84,818501.98
1551139200,2019-02-26 00:00:00,XVG/USD,0.00607,0.0064,0.005713,0.00625,6087.12,1005321.05
1551052800,2019-02-25 00:00:00,XVG/USD,0.006004,0.0062,0.005917,0.00607,3709.36,613214.19
1550966400,2019-02-24 00:00:00,XVG/USD,0.006812,0.006903,0.006004,0.006004,8327.03,1325078.57
1550880000,2019-02-23 00:00:00,XVG/USD,0.006534,0.00685,0.006534,0.006812,3430.59,512353.99
1550793600,2019-02-22 00:00:00,XVG/USD,0.006326,0.006699,0.006326,0.006534,812.72,122450.19
1550707200,2019-02-21 00:00:00,XVG/USD,0.006635,0.006635,0.006326,0.006326,1460.75,226353.49
1550620800,2019-02-20 00:00:00,XVG/USD,0.006635,0.006635,0.006379,0.006635,4052.13,622846.05
1550534400,2019-02-19 00:00:00,XVG/USD,0.00655,0.006725,0.006352,0.00655,1229.37,188682.91
1550448000,2019-02-18 00:00:00,XVG/USD,0.00614,0.0065,0.00601,0.0063,18794.72,2983036.27
1550361600,2019-02-17 00:00:00,XVG/USD,0.006,0.006339,0.005958,0.006094,891.53,146065.68
1550275200,2019-02-16 00:00:00,XVG/USD,0.006124,0.006181,0.005958,0.006,209.97,34505.8
1550188800,2019-02-15 00:00:00,XVG/USD,0.005958,0.006124,0.005958,0.006124,22.35,3650.0
1550102400,2019-02-14 00:00:00,XVG/USD,0.005982,0.006096,0.005958,0.005958,655.22,109205.21
1550016000,2019-02-13 00:00:00,XVG/USD,0.00615,0.00615,0.005982,0.005982,243.46,40445.77
1549929600,2019-02-12 00:00:00,XVG/USD,0.006035,0.00615,0.006,0.00615,1140.47,187041.12
1549843200,2019-02-11 00:00:00,XVG/USD,0.006187,0.006248,0.006033,0.006035,1631.59,270191.39
1549756800,2019-02-10 00:00:00,XVG/USD,0.006351,0.006351,0.006099,0.006187,159.02,25866.92
1549670400,2019-02-09 00:00:00,XVG/USD,0.006099,0.006422,0.006099,0.006351,3539.81,558187.15
1549584000,2019-02-08 00:00:00,XVG/USD,0.006149,0.006271,0.005714,0.006099,9604.57,1581697.41
1549497600,2019-02-07 00:00:00,XVG/USD,0.00566,0.005895,0.00566,0.005788,17924.74,3163174.05
1549411200,2019-02-06 00:00:00,XVG/USD,0.00566,0.005685,0.005575,0.00566,2325.71,411922.68
1549324800,2019-02-05 00:00:00,XVG/USD,0.005846,0.005938,0.005805,0.005938,1034.86,176559.02
1549238400,2019-02-04 00:00:00,XVG/USD,0.005877,0.005925,0.005805,0.005846,415.16,70971.08
1549152000,2019-02-03 00:00:00,XVG/USD,0.005877,0.006133,0.005777,0.005877,3148.82,534513.35
1549065600,2019-02-02 00:00:00,XVG/USD,0.005999,0.006196,0.0059,0.006196,2610.67,432522.68
1548979200,2019-02-01 00:00:00,XVG/USD,0.00596,0.005999,0.0059,0.005999,2836.43,478305.51
1548892800,2019-01-31 00:00:00,XVG/USD,0.0063,0.006374,0.005952,0.00596,2476.96,405124.85
1548806400,2019-01-30 00:00:00,XVG/USD,0.0061,0.006328,0.00599,0.0063,3699.9,590843.91
1548720000,2019-01-29 00:00:00,XVG/USD,0.006057,0.006186,0.00599,0.0061,2883.42,475965.78
1548633600,2019-01-28 00:00:00,XVG/USD,0.006476,0.006476,0.005993,0.006057,55164.45,9107354.66
1548547200,2019-01-27 00:00:00,XVG/USD,0.006677,0.006677,0.00647,0.006476,75577.31,11645144.91
1548460800,2019-01-26 00:00:00,XVG/USD,0.006773,0.006965,0.006616,0.006677,13249.05,1945131.12
1548374400,2019-01-25 00:00:00,XVG/USD,0.006937,0.006937,0.0067,0.006773,405.56,60211.16
1548288000,2019-01-24 00:00:00,XVG/USD,0.006937,0.007,0.006796,0.006937,23124.26,3377553.31
1548201600,2019-01-23 00:00:00,XVG/USD,0.006672,0.007252,0.006672,0.006672,2850.58,415339.38
1548115200,2019-01-22 00:00:00,XVG/USD,0.00674,0.006823,0.00653,0.00674,11479.5,1705985.82
1548028800,2019-01-21 00:00:00,XVG/USD,0.00661,0.006678,0.006454,0.006558,5049.78,775798.05
1547942400,2019-01-20 00:00:00,XVG/USD,0.00698,0.00698,0.006476,0.00661,13080.7,1962930.8
1547856000,2019-01-19 00:00:00,XVG/USD,0.006655,0.00724,0.006655,0.00698,3189.62,453249.85
1547769600,2019-01-18 00:00:00,XVG/USD,0.006945,0.006945,0.00665,0.006655,3676.52,544110.17
1547683200,2019-01-17 00:00:00,XVG/USD,0.006936,0.006945,0.006725,0.006945,1459.69,212770.57
1547596800,2019-01-16 00:00:00,XVG/USD,0.006868,0.00712,0.006787,0.006936,6495.21,929970.36
1547510400,2019-01-15 00:00:00,XVG/USD,0.007199,0.00724,0.006734,0.006868,1066.61,152971.34
1547424000,2019-01-14 00:00:00,XVG/USD,0.0065,0.00723,0.0065,0.007199,2905.13,422174.0
1547337600,2019-01-13 00:00:00,XVG/USD,0.006905,0.007025,0.0065,0.0065,5045.74,740252.69
1547251200,2019-01-12 00:00:00,XVG/USD,0.007174,0.007591,0.006905,0.006905,41257.41,5778162.16
1547164800,2019-01-11 00:00:00,XVG/USD,0.008205,0.008508,0.007164,0.007174,50245.56,6494971.88
1547078400,2019-01-10 00:00:00,XVG/USD,0.007075,0.008383,0.00626,0.007824,43048.73,5767654.07
1546992000,2019-01-09 00:00:00,XVG/USD,0.007318,0.007698,0.007075,0.007075,1927.02,267033.27
1546905600,2019-01-08 00:00:00,XVG/USD,0.007383,0.007549,0.0072,0.007318,3502.18,481539.72
1546819200,2019-01-07 00:00:00,XVG/USD,0.00747,0.007654,0.0073,0.007383,2689.06,356224.08
1546732800,2019-01-06 00:00:00,XVG/USD,0.00747,0.007697,0.007128,0.00747,2159.5,285661.18
1546646400,2019-01-05 00:00:00,XVG/USD,0.0071,0.007445,0.007029,0.007142,8521.88,1182914.92
1546560000,2019-01-04 00:00:00,XVG/USD,0.007061,0.007263,0.006912,0.0071,3566.33,505594.14
1546473600,2019-01-03 00:00:00,XVG/USD,0.007536,0.007536,0.007061,0.007061,620.32,85937.97
1546387200,2019-01-02 00:00:00,XVG/USD,0.007182,0.007547,0.007182,0.007536,1314.28,177731.95
1546300800,2019-01-01 00:00:00,XVG/USD,0.007182,0.007221,0.006902,0.007182,1676.01,239948.29
1546214400,2018-12-31 00:00:00,XVG/USD,0.006902,0.007469,0.006902,0.006902,2751.07,380670.32
1546128000,2018-12-30 00:00:00,XVG/USD,0.007345,0.00755,0.0072,0.007351,685.5,93076.57
1546041600,2018-12-29 00:00:00,XVG/USD,0.00776,0.00776,0.0073,0.007345,12449.95,1638768.14
1545955200,2018-12-28 00:00:00,XVG/USD,0.006783,0.00791,0.006783,0.00776,2701.49,358347.5
1545868800,2018-12-27 00:00:00,XVG/USD,0.007565,0.007607,0.006783,0.006783,6164.88,837641.74
1545782400,2018-12-26 00:00:00,XVG/USD,0.007646,0.0079,0.007455,0.007565,1051.34,137888.29
1545696000,2018-12-25 00:00:00,XVG/USD,0.00842,0.00842,0.007463,0.007646,2309.5,300391.76
1545609600,2018-12-24 00:00:00,XVG/USD,0.008224,0.009198,0.008224,0.00842,49226.84,5636193.65
1545523200,2018-12-23 00:00:00,XVG/USD,0.008096,0.008595,0.008096,0.008224,8814.47,1042664.65
1545436800,2018-12-22 00:00:00,XVG/USD,0.007807,0.008372,0.0077,0.008096,787.68,99666.37
1545350400,2018-12-21 00:00:00,XVG/USD,0.008393,0.008733,0.0078,0.007807,6476.16,771128.25
1545264000,2018-12-20 00:00:00,XVG/USD,0.007111,0.008915,0.007,0.008393,30549.35,3873996.66
1545177600,2018-12-19 00:00:00,XVG/USD,0.006782,0.008024,0.006397,0.007111,14443.46,1974049.63
1545091200,2018-12-18 00:00:00,XVG/USD,0.006668,0.006782,0.006152,0.006782,2521.6,391781.81
1545004800,2018-12-17 00:00:00,XVG/USD,0.00581,0.006668,0.005647,0.006668,6838.3,1117002.46
1544918400,2018-12-16 00:00:00,XVG/USD,0.005642,0.005931,0.005642,0.00581,4239.41,731641.67
1544832000,2018-12-15 00:00:00,XVG/USD,0.005826,0.005826,0.00555,0.005642,3812.99,670543.69
1544745600,2018-12-14 00:00:00,XVG/USD,0.005745,0.005827,0.005551,0.005827,911.85,160424.22
1544659200,2018-12-13 00:00:00,XVG/USD,0.005998,0.005998,0.005551,0.005745,4897.53,844337.05
1544572800,2018-12-12 00:00:00,XVG/USD,0.00577,0.006077,0.005664,0.005998,1772.65,303068.05
1544486400,2018-12-11 00:00:00,XVG/USD,0.005811,0.005985,0.00565,0.00577,5341.62,920022.54
1544400000,2018-12-10 00:00:00,XVG/USD,0.006377,0.006498,0.00581,0.005811,16417.22,2578437.66
1544313600,2018-12-09 00:00:00,XVG/USD,0.006254,0.006563,0.006077,0.006377,2178.33,343450.22
1544227200,2018-12-08 00:00:00,XVG/USD,0.006238,0.006374,0.00581,0.006254,2035.81,334597.15
1544140800,2018-12-07 00:00:00,XVG/USD,0.0057,0.00658,0.005401,0.006238,16199.8,2748407.33
1544054400,2018-12-06 00:00:00,XVG/USD,0.006441,0.006893,0.005677,0.0057,11949.57,1896010.17
1543968000,2018-12-05 00:00:00,XVG/USD,0.007112,0.007166,0.006643,0.0067,7659.55,1110244.41
1543881600,2018-12-04 00:00:00,XVG/USD,0.007063,0.00785,0.006833,0.007112,2610.47,349232.93
1543795200,2018-12-03 00:00:00,XVG/USD,0.00816,0.00816,0.007063,0.007063,3486.64,476617.27
1543708800,2018-12-02 00:00:00,XVG/USD,0.00805,0.00816,0.007481,0.00816,8359.11,1103911.89
1543622400,2018-12-01 00:00:00,XVG/USD,0.00745,0.008952,0.005871,0.00805,13239.31,1772165.45
1543536000,2018-11-30 00:00:00,XVG/USD,0.008492,0.008492,0.00707,0.00745,32086.82,4278930.17
1543449600,2018-11-29 00:00:00,XVG/USD,0.008079,0.01047,0.007942,0.008492,51262.56,5641517.58
1543363200,2018-11-28 00:00:00,XVG/USD,0.006218,0.009368,0.0061,0.008079,50375.12,6313270.53
1543276800,2018-11-27 00:00:00,XVG/USD,0.005675,0.006219,0.005408,0.006218,7767.25,1391683.25
1543190400,2018-11-26 00:00:00,XVG/USD,0.006043,0.006181,0.005381,0.005675,25543.18,4347025.73
1543104000,2018-11-25 00:00:00,XVG/USD,0.005892,0.006237,0.005303,0.006043,9852.82,1747286.96
1543017600,2018-11-24 00:00:00,XVG/USD,0.00656,0.006746,0.005411,0.005892,7882.86,1308137.33
1542931200,2018-11-23 00:00:00,XVG/USD,0.007039,0.007039,0.00637,0.00656,4400.05,672432.64
1542844800,2018-11-22 00:00:00,XVG/USD,0.007355,0.007529,0.006977,0.007039,1967.61,277263.15
1542758400,2018-11-21 00:00:00,XVG/USD,0.007082,0.0077,0.006622,0.007355,24195.66,3390397.75
1542672000,2018-11-20 00:00:00,XVG/USD,0.007923,0.00798,0.00625,0.007082,81493.69,11766999.89
1542585600,2018-11-19 00:00:00,XVG/USD,0.009725,0.009725,0.0075,0.007923,47697.83,5891188.54
1542499200,2018-11-18 00:00:00,XVG/USD,0.009725,0.009952,0.00961,0.009725,4390.53,451222.16
1542412800,2018-11-17 00:00:00,XVG/USD,0.00979,0.009876,0.009501,0.009749,831.05,85735.58
1542326400,2018-11-16 00:00:00,XVG/USD,0.01005,0.01025,0.0096,0.00979,19478.89,1954139.57
1542240000,2018-11-15 00:00:00,XVG/USD,0.01088,0.01096,0.008985,0.01006,65564.6,6541674.23
1542153600,2018-11-14 00:00:00,XVG/USD,0.01259,0.01259,0.009578,0.01078,52040.42,4708986.71
1542067200,2018-11-13 00:00:00,XVG/USD,0.01286,0.01286,0.01256,0.01259,5543.29,435755.08
1541980800,2018-11-12 00:00:00,XVG/USD,0.01315,0.01315,0.0128,0.01286,4918.23,380465.28
1541894400,2018-11-11 00:00:00,XVG/USD,0.01337,0.01337,0.01282,0.01315,10896.14,837150.39
1541808000,2018-11-10 00:00:00,XVG/USD,0.01323,0.01375,0.01314,0.01337,6620.22,495531.92
1541721600,2018-11-09 00:00:00,XVG/USD,0.01368,0.01368,0.0132,0.01322,8138.86,611541.7
1541635200,2018-11-08 00:00:00,XVG/USD,0.01388,0.01391,0.01357,0.01368,6737.61,488129.58
1541548800,2018-11-07 00:00:00,XVG/USD,0.01388,0.0142,0.01387,0.01388,11373.78,815046.18
1541462400,2018-11-06 00:00:00,XVG/USD,0.01358,0.01405,0.01348,0.014,41093.0,3003861.94
1541376000,2018-11-05 00:00:00,XVG/USD,0.01408,0.01416,0.01358,0.01358,30029.16,2173281.03
1541289600,2018-11-04 00:00:00,XVG/USD,0.01395,0.0142,0.01384,0.01408,19147.91,1356274.93
1541203200,2018-11-03 00:00:00,XVG/USD,0.01395,0.01421,0.01384,0.01395,3015.43,215538.59
1541116800,2018-11-02 00:00:00,XVG/USD,0.01384,0.01403,0.01376,0.01395,8689.71,624895.04
1541030400,2018-11-01 00:00:00,XVG/USD,0.01388,0.01405,0.01365,0.01392,6668.42,481137.44
1540944000,2018-10-31 00:00:00,XVG/USD,0.01367,0.01391,0.01334,0.01388,8917.29,656403.34
1540857600,2018-10-30 00:00:00,XVG/USD,0.01381,0.01389,0.01361,0.01367,10605.31,774929.71
1540771200,2018-10-29 00:00:00,XVG/USD,0.01482,0.01488,0.01366,0.01381,16547.61,1147628.83
1540684800,2018-10-28 00:00:00,XVG/USD,0.01477,0.01498,0.0146,0.01482,4679.69,317371.94
1540598400,2018-10-27 00:00:00,XVG/USD,0.01488,0.01526,0.0145,0.01477,13041.39,871644.94
1540512000,2018-10-26 00:00:00,XVG/USD,0.01466,0.01491,0.01441,0.01488,8492.97,576977.9
1540425600,2018-10-25 00:00:00,XVG/USD,0.01482,0.01493,0.01446,0.01466,7392.94,504225.74
1540339200,2018-10-24 00:00:00,XVG/USD,0.01468,0.01555,0.01454,0.01482,12359.36,825721.78
1540252800,2018-10-23 00:00:00,XVG/USD,0.0143,0.01492,0.01422,0.01468,9552.16,650476.66
1540166400,2018-10-22 00:00:00,XVG/USD,0.0147,0.0147,0.01426,0.01445,7031.03,487714.47
1540080000,2018-10-21 00:00:00,XVG/USD,0.01453,0.015,0.01453,0.0147,5657.25,381029.83
1539993600,2018-10-20 00:00:00,XVG/USD,0.01457,0.01458,0.01429,0.01458,3710.97,257275.65
1539907200,2018-10-19 00:00:00,XVG/USD,0.0143,0.01457,0.01397,0.01457,10064.81,699661.43
1539820800,2018-10-18 00:00:00,XVG/USD,0.01499,0.01506,0.01407,0.0143,27123.34,1861664.98
1539734400,2018-10-17 00:00:00,XVG/USD,0.01466,0.0151,0.01447,0.01499,14650.49,998621.51
1539648000,2018-10-16 00:00:00,XVG/USD,0.01482,0.01507,0.01426,0.01466,9623.24,655059.05
1539561600,2018-10-15 00:00:00,XVG/USD,0.0141,0.0165,0.01388,0.01482,155573.39,10591000.58
1539475200,2018-10-14 00:00:00,XVG/USD,0.0143,0.01457,0.0141,0.0141,16243.25,1142256.36
1539388800,2018-10-13 00:00:00,XVG/USD,0.01441,0.01456,0.01424,0.0143,60427.29,4229500.46
1539302400,2018-10-12 00:00:00,XVG/USD,0.0142,0.01523,0.01374,0.01441,25379.13,1775449.05
1539216000,2018-10-11 00:00:00,XVG/USD,0.01666,0.01666,0.014,0.0142,62999.91,4270125.38
1539129600,2018-10-10 00:00:00,XVG/USD,0.01578,0.01687,0.01533,0.01666,30475.95,1875029.6
1539043200,2018-10-09 00:00:00,XVG/USD,0.01575,0.0164,0.01572,0.01578,10684.33,673551.39
1538956800,2018-10-08 00:00:00,XVG/USD,0.0155,0.01677,0.0155,0.01619,37522.02,2296690.42
1538870400,2018-10-07 00:00:00,XVG/USD,0.01543,0.01565,0.015,0.0155,8737.26,561727.89
1538784000,2018-10-06 00:00:00,XVG/USD,0.01555,0.01599,0.0154,0.01543,7114.35,454055.6
1538697600,2018-10-05 00:00:00,XVG/USD,0.01544,0.01603,0.01522,0.01555,6730.52,435812.1
1538611200,2018-10-04 00:00:00,XVG/USD,0.01565,0.01581,0.01544,0.01544,4616.97,296052.39
1538524800,2018-10-03 00:00:00,XVG/USD,0.0153,0.01585,0.01454,0.01463,18409.46,1236074.93
1538438400,2018-10-02 00:00:00,XVG/USD,0.01629,0.01654,0.01511,0.0153,33249.96,2133895.27
1538352000,2018-10-01 00:00:00,XVG/USD,0.01517,0.01754,0.01517,0.01629,233542.13,14450790.15
1538265600,2018-09-30 00:00:00,XVG/USD,0.01467,0.01569,0.01451,0.01517,54221.99,3555293.68
1538179200,2018-09-29 00:00:00,XVG/USD,0.01436,0.01561,0.01385,0.01467,18057.99,1252458.69
1538092800,2018-09-28 00:00:00,XVG/USD,0.01491,0.01517,0.01396,0.01436,21598.02,1479393.15
1538006400,2018-09-27 00:00:00,XVG/USD,0.01395,0.01516,0.01367,0.01491,16695.15,1152457.72
1537920000,2018-09-26 00:00:00,XVG/USD,0.0139,0.01439,0.0136,0.01395,14268.59,1023176.85
1537833600,2018-09-25 00:00:00,XVG/USD,0.0146,0.0146,0.01308,0.0139,43516.87,3175239.56
1537747200,2018-09-24 00:00:00,XVG/USD,0.01557,0.01571,0.01387,0.0146,29130.48,2009379.33
1537660800,2018-09-23 00:00:00,XVG/USD,0.015,0.01588,0.01483,0.01557,49838.61,3251274.58
1537574400,2018-09-22 00:00:00,XVG/USD,0.016,0.01622,0.0145,0.015,27218.28,1796528.44
1537488000,2018-09-21 00:00:00,XVG/USD,0.01476,0.0163,0.01394,0.01591,283644.86,18484615.67
1537401600,2018-09-20 00:00:00,XVG/USD,0.01362,0.01512,0.01352,0.01476,61839.14,4351269.51
1537315200,2018-09-19 00:00:00,XVG/USD,0.01334,0.01382,0.01305,0.01362,41868.43,3111428.31
1537228800,2018-09-18 00:00:00,XVG/USD,0.01251,0.01344,0.01248,0.01334,28434.56,2212918.4
1537142400,2018-09-17 00:00:00,XVG/USD,0.01373,0.01383,0.0125,0.01251,29072.56,2197033.18
1537056000,2018-09-16 00:00:00,XVG/USD,0.01368,0.01378,0.01283,0.01373,29510.92,2223352.33
1536969600,2018-09-15 00:00:00,XVG/USD,0.01321,0.014,0.01294,0.01368,90153.47,6815885.17
1536883200,2018-09-14 00:00:00,XVG/USD,0.01345,0.0136,0.01283,0.01321,33889.13,2552812.62
1536796800,2018-09-13 00:00:00,XVG/USD,0.01277,0.01397,0.01276,0.01345,35774.12,2649638.43
1536710400,2018-09-12 00:00:00,XVG/USD,0.01234,0.01292,0.01134,0.01277,56938.91,4666869.05
1536624000,2018-09-11 00:00:00,XVG/USD,0.01262,0.01306,0.01198,0.01234,23092.83,1842606.11
1536537600,2018-09-10 00:00:00,XVG/USD,0.01287,0.01349,0.01262,0.01262,29626.54,2304169.09
1536451200,2018-09-09 00:00:00,XVG/USD,0.01282,0.01376,0.01246,0.01287,79749.7,5948731.12
1536364800,2018-09-08 00:00:00,XVG/USD,0.01374,0.01444,0.01277,0.01282,30586.53,2213237.44
1536278400,2018-09-07 00:00:00,XVG/USD,0.01471,0.015,0.01369,0.01374,29519.79,2095876.1
1536192000,2018-09-06 00:00:00,XVG/USD,0.01457,0.0148,0.0132,0.0148,68559.11,4929438.6
1536105600,2018-09-05 00:00:00,XVG/USD,0.01822,0.01862,0.01457,0.01457,132080.73,8244539.78
1536019200,2018-09-04 00:00:00,XVG/USD,0.01806,0.01983,0.01806,0.01822,33157.96,1774198.7
1535932800,2018-09-03 00:00:00,XVG/USD,0.01877,0.01889,0.0174,0.01806,55499.49,3131233.17
1535846400,2018-09-02 00:00:00,XVG/USD,0.0177,0.02015,0.01717,0.01877,127831.9,6848254.06
1535760000,2018-09-01 00:00:00,XVG/USD,0.0145,0.01925,0.0145,0.01775,231055.08,13658575.55
1535673600,2018-08-31 00:00:00,XVG/USD,0.01421,0.01456,0.01382,0.0145,18382.31,1297394.79
1535587200,2018-08-30 00:00:00,XVG/USD,0.01467,0.0148,0.01332,0.01421,23450.27,1665828.52
1535500800,2018-08-29 00:00:00,XVG/USD,0.01575,0.01588,0.0145,0.01467,98035.86,6534229.57
1535414400,2018-08-28 00:00:00,XVG/USD,0.01437,0.0163,0.01437,0.01575,93669.15,6111741.27
1535328000,2018-08-27 00:00:00,XVG/USD,0.01354,0.01451,0.01338,0.01437,45763.58,3253109.33
1535241600,2018-08-26 00:00:00,XVG/USD,0.0137,0.01382,0.01315,0.01354,11290.54,833030.87
1535155200,2018-08-25 00:00:00,XVG/USD,0.01369,0.01389,0.0132,0.0137,20185.62,1501272.4
1535068800,2018-08-24 00:00:00,XVG/USD,0.01263,0.01371,0.01254,0.01369,19565.19,1488552.63
1534982400,2018-08-23 00:00:00,XVG/USD,0.01247,0.0128,0.01211,0.01263,10676.15,861903.41
1534896000,2018-08-22 00:00:00,XVG/USD,0.01247,0.0125,0.01219,0.01247,8089.77,653386.55
1534809600,2018-08-21 00:00:00,XVG/USD,0.01322,0.01383,0.01281,0.0132,17715.91,1354579.95
1534723200,2018-08-20 00:00:00,XVG/USD,0.01426,0.0152,0.01273,0.01322,39138.5,2827535.91
1534636800,2018-08-19 00:00:00,XVG/USD,0.01388,0.01464,0.01335,0.01426,10298.75,725454.83
1534550400,2018-08-18 00:00:00,XVG/USD,0.0152,0.01574,0.0131,0.01388,24992.61,1686812.37
