https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETP
1554595200,2019-04-07 00:00:00,ETP/USD,0.8386,0.89,0.8213,0.8441,262031.46,305949.78
1554508800,2019-04-06 00:00:00,ETP/USD,0.8407,0.879,0.82,0.8386,178489.9,213081.89
1554422400,2019-04-05 00:00:00,ETP/USD,0.8529,0.8854,0.8268,0.8407,276038.13,325767.77
1554336000,2019-04-04 00:00:00,ETP/USD,0.9199,1.006,0.8242,0.8529,381908.71,420130.03
1554249600,2019-04-03 00:00:00,ETP/USD,0.883,1.02,0.7667,0.9199,1127358.64,1196358.74
1554163200,2019-04-02 00:00:00,ETP/USD,0.67,0.95,0.67,0.883,1365292.96,1699565.24
1554076800,2019-04-01 00:00:00,ETP/USD,0.6785,0.686,0.67,0.67,62550.7,92436.04
1553990400,2019-03-31 00:00:00,ETP/USD,0.6771,0.686,0.671,0.6785,45090.87,66537.04
1553904000,2019-03-30 00:00:00,ETP/USD,0.6937,0.719,0.6747,0.6771,75003.07,108794.02
1553817600,2019-03-29 00:00:00,ETP/USD,0.6932,0.7145,0.6683,0.6937,153464.36,222333.87
1553731200,2019-03-28 00:00:00,ETP/USD,0.7011,0.7096,0.6679,0.6932,211009.47,305480.21
1553644800,2019-03-27 00:00:00,ETP/USD,0.6717,0.7121,0.6589,0.7011,156591.57,227367.91
1553558400,2019-03-26 00:00:00,ETP/USD,0.6615,0.6746,0.6465,0.6717,93245.63,141534.04
1553472000,2019-03-25 00:00:00,ETP/USD,0.6615,0.6914,0.6612,0.6615,51483.85,76537.81
1553385600,2019-03-24 00:00:00,ETP/USD,0.6872,0.6917,0.6562,0.6615,38602.4,57071.61
1553299200,2019-03-23 00:00:00,ETP/USD,0.6892,0.6937,0.6515,0.6872,49663.95,73565.07
1553212800,2019-03-22 00:00:00,ETP/USD,0.6935,0.6958,0.678,0.6892,47006.12,68208.98
1553126400,2019-03-21 00:00:00,ETP/USD,0.7185,0.7295,0.68,0.6935,130559.35,184783.6
1553040000,2019-03-20 00:00:00,ETP/USD,0.731,0.731,0.7,0.7185,74217.71,104535.37
1552953600,2019-03-19 00:00:00,ETP/USD,0.7198,0.731,0.709,0.731,28138.83,39139.46
1552867200,2019-03-18 00:00:00,ETP/USD,0.7501,0.7606,0.6779,0.7198,130140.23,181904.38
1552780800,2019-03-17 00:00:00,ETP/USD,0.7436,0.767,0.7321,0.7501,50502.05,67563.47
1552694400,2019-03-16 00:00:00,ETP/USD,0.76,0.7872,0.7351,0.7436,91161.75,118757.8
1552608000,2019-03-15 00:00:00,ETP/USD,0.752,0.7707,0.7437,0.76,134973.22,178010.95
1552521600,2019-03-14 00:00:00,ETP/USD,0.7045,0.7597,0.7045,0.752,251660.91,338560.62
1552435200,2019-03-13 00:00:00,ETP/USD,0.67,0.749,0.6622,0.7175,290647.17,409450.37
1552348800,2019-03-12 00:00:00,ETP/USD,0.6672,0.6992,0.63,0.67,220365.76,336112.58
1552262400,2019-03-11 00:00:00,ETP/USD,0.6831,0.696,0.6604,0.6672,26619.08,39211.37
1552176000,2019-03-10 00:00:00,ETP/USD,0.6897,0.7,0.6532,0.6831,38646.11,56371.69
1552089600,2019-03-09 00:00:00,ETP/USD,0.671,0.7249,0.6702,0.6897,83578.25,118685.35
1552003200,2019-03-08 00:00:00,ETP/USD,0.6657,0.7,0.6429,0.671,86198.63,127655.49
1551916800,2019-03-07 00:00:00,ETP/USD,0.67,0.6959,0.6325,0.6657,69855.9,104398.93
1551830400,2019-03-06 00:00:00,ETP/USD,0.6553,0.6799,0.6407,0.67,86953.7,131539.14
1551744000,2019-03-05 00:00:00,ETP/USD,0.6075,0.6698,0.584,0.6553,81091.78,126102.3
1551657600,2019-03-04 00:00:00,ETP/USD,0.6912,0.703,0.5,0.6075,408304.28,682826.65
1551571200,2019-03-03 00:00:00,ETP/USD,0.688,0.75,0.6761,0.6912,88192.01,123905.42
1551484800,2019-03-02 00:00:00,ETP/USD,0.6879,0.71,0.6879,0.688,66708.32,95524.62
1551398400,2019-03-01 00:00:00,ETP/USD,0.694,0.7,0.6767,0.6879,16608.91,23955.15
1551312000,2019-02-28 00:00:00,ETP/USD,0.6988,0.71,0.6767,0.694,62682.86,90076.33
1551225600,2019-02-27 00:00:00,ETP/USD,0.7,0.7078,0.675,0.6988,62847.96,90848.31
1551139200,2019-02-26 00:00:00,ETP/USD,0.679,0.7196,0.67,0.7,102162.06,146491.67
1551052800,2019-02-25 00:00:00,ETP/USD,0.65,0.69,0.65,0.679,55197.0,83575.32
1550966400,2019-02-24 00:00:00,ETP/USD,0.6761,0.735,0.645,0.65,227890.69,332946.23
1550880000,2019-02-23 00:00:00,ETP/USD,0.6427,0.6932,0.6327,0.6761,103092.17,155663.77
1550793600,2019-02-22 00:00:00,ETP/USD,0.6252,0.65,0.625,0.6427,49647.59,78099.3
1550707200,2019-02-21 00:00:00,ETP/USD,0.6291,0.641,0.6192,0.6252,36053.41,57554.24
1550620800,2019-02-20 00:00:00,ETP/USD,0.6198,0.669,0.6179,0.6291,81915.09,129715.5
1550534400,2019-02-19 00:00:00,ETP/USD,0.6303,0.6431,0.5946,0.62,176546.54,286751.0
1550448000,2019-02-18 00:00:00,ETP/USD,0.59,0.6495,0.5814,0.6303,125989.87,203989.55
1550361600,2019-02-17 00:00:00,ETP/USD,0.5704,0.6011,0.5701,0.59,29806.47,50641.01
1550275200,2019-02-16 00:00:00,ETP/USD,0.57,0.5822,0.559,0.5704,9213.02,16094.21
1550188800,2019-02-15 00:00:00,ETP/USD,0.5898,0.5978,0.5556,0.57,40427.59,70284.58
1550102400,2019-02-14 00:00:00,ETP/USD,0.5766,0.587,0.5675,0.5745,24630.87,42909.81
1550016000,2019-02-13 00:00:00,ETP/USD,0.593,0.5988,0.5766,0.5766,28006.18,47812.85
1549929600,2019-02-12 00:00:00,ETP/USD,0.553,0.613,0.553,0.593,74141.26,125934.58
1549843200,2019-02-11 00:00:00,ETP/USD,0.6107,0.6124,0.5308,0.553,191070.05,334597.71
1549756800,2019-02-10 00:00:00,ETP/USD,0.6521,0.6571,0.601,0.613,133237.76,211626.24
1549670400,2019-02-09 00:00:00,ETP/USD,0.64,0.6741,0.6289,0.6521,52536.28,80868.97
1549584000,2019-02-08 00:00:00,ETP/USD,0.5823,0.6798,0.568,0.64,236257.81,374805.61
1549497600,2019-02-07 00:00:00,ETP/USD,0.5637,0.5908,0.55,0.5823,67534.79,118915.58
1549411200,2019-02-06 00:00:00,ETP/USD,0.6093,0.62,0.55,0.5637,163963.44,288200.48
1549324800,2019-02-05 00:00:00,ETP/USD,0.5421,0.6373,0.5349,0.6093,265194.85,443464.88
1549238400,2019-02-04 00:00:00,ETP/USD,0.4934,0.5919,0.4919,0.5421,192169.25,352672.09
1549152000,2019-02-03 00:00:00,ETP/USD,0.5051,0.53,0.49,0.4934,62288.17,122323.0
1549065600,2019-02-02 00:00:00,ETP/USD,0.499,0.528,0.4831,0.5051,77961.83,154345.29
1548979200,2019-02-01 00:00:00,ETP/USD,0.46,0.51,0.4565,0.499,75018.33,153870.33
1548892800,2019-01-31 00:00:00,ETP/USD,0.452,0.493,0.452,0.46,92621.91,197437.77
1548806400,2019-01-30 00:00:00,ETP/USD,0.4178,0.4867,0.4081,0.452,154358.69,343049.68
1548720000,2019-01-29 00:00:00,ETP/USD,0.416,0.4347,0.38,0.4178,103733.11,255489.39
1548633600,2019-01-28 00:00:00,ETP/USD,0.5604,0.5604,0.3,0.416,552254.86,1349957.57
1548547200,2019-01-27 00:00:00,ETP/USD,0.56,0.5648,0.5462,0.5604,27981.12,50382.23
1548460800,2019-01-26 00:00:00,ETP/USD,0.5624,0.5665,0.5555,0.56,16323.35,29156.05
1548374400,2019-01-25 00:00:00,ETP/USD,0.5559,0.5653,0.5557,0.5624,21389.32,38217.78
1548288000,2019-01-24 00:00:00,ETP/USD,0.5542,0.563,0.548,0.5559,27265.24,49444.96
1548201600,2019-01-23 00:00:00,ETP/USD,0.563,0.5721,0.5462,0.5542,49816.83,89585.56
1548115200,2019-01-22 00:00:00,ETP/USD,0.5421,0.58,0.54,0.563,60765.23,109488.52
1548028800,2019-01-21 00:00:00,ETP/USD,0.545,0.553,0.5421,0.5421,48527.31,88982.95
1547942400,2019-01-20 00:00:00,ETP/USD,0.5835,0.5889,0.5435,0.545,49761.53,88497.47
1547856000,2019-01-19 00:00:00,ETP/USD,0.5636,0.5917,0.5636,0.5835,22071.23,37980.95
1547769600,2019-01-18 00:00:00,ETP/USD,0.582,0.5829,0.5636,0.5636,27779.45,48658.2
1547683200,2019-01-17 00:00:00,ETP/USD,0.583,0.6055,0.5636,0.582,65394.99,112488.17
1547596800,2019-01-16 00:00:00,ETP/USD,0.58,0.5932,0.5749,0.5873,37526.11,64688.95
1547510400,2019-01-15 00:00:00,ETP/USD,0.583,0.5941,0.576,0.58,36139.72,62078.35
1547424000,2019-01-14 00:00:00,ETP/USD,0.5533,0.6032,0.54,0.583,83205.95,143290.46
1547337600,2019-01-13 00:00:00,ETP/USD,0.576,0.5768,0.534,0.5533,46063.92,83828.02
1547251200,2019-01-12 00:00:00,ETP/USD,0.5713,0.5809,0.5601,0.576,21115.88,36920.92
1547164800,2019-01-11 00:00:00,ETP/USD,0.5724,0.5845,0.5559,0.5713,57987.35,101122.89
1547078400,2019-01-10 00:00:00,ETP/USD,0.6396,0.6452,0.5718,0.5724,262393.27,444319.38
1546992000,2019-01-09 00:00:00,ETP/USD,0.6616,0.6645,0.6299,0.6396,132282.16,205115.94
1546905600,2019-01-08 00:00:00,ETP/USD,0.6703,0.6771,0.6436,0.6609,159000.29,240641.0
1546819200,2019-01-07 00:00:00,ETP/USD,0.6947,0.706,0.6589,0.6724,91534.21,133540.87
1546732800,2019-01-06 00:00:00,ETP/USD,0.638,0.7,0.635,0.6947,123619.55,186130.37
1546646400,2019-01-05 00:00:00,ETP/USD,0.6182,0.6627,0.6182,0.635,183813.91,284955.74
1546560000,2019-01-04 00:00:00,ETP/USD,0.6078,0.6458,0.6,0.6182,93677.93,149854.04
1546473600,2019-01-03 00:00:00,ETP/USD,0.6236,0.6349,0.601,0.6078,60146.28,96569.99
1546387200,2019-01-02 00:00:00,ETP/USD,0.6475,0.6497,0.6121,0.6236,170604.92,270806.36
1546300800,2019-01-01 00:00:00,ETP/USD,0.5891,0.6497,0.542,0.6475,159496.97,271926.06
1546214400,2018-12-31 00:00:00,ETP/USD,0.5934,0.6118,0.5819,0.5891,82010.76,137719.2
1546128000,2018-12-30 00:00:00,ETP/USD,0.6168,0.6271,0.5933,0.5934,87479.48,143603.86
1546041600,2018-12-29 00:00:00,ETP/USD,0.6198,0.6409,0.6103,0.6168,109546.41,176768.49
1545955200,2018-12-28 00:00:00,ETP/USD,0.5838,0.6297,0.562,0.6198,185251.35,311107.47
1545868800,2018-12-27 00:00:00,ETP/USD,0.6326,0.6361,0.574,0.5838,234322.95,384168.9
1545782400,2018-12-26 00:00:00,ETP/USD,0.6438,0.648,0.6105,0.6326,136619.6,218120.01
1545696000,2018-12-25 00:00:00,ETP/USD,0.6844,0.6878,0.6101,0.6443,200999.91,315352.24
1545609600,2018-12-24 00:00:00,ETP/USD,0.662,0.72,0.65,0.6844,387029.07,561159.05
1545523200,2018-12-23 00:00:00,ETP/USD,0.6498,0.7058,0.6373,0.662,353503.58,529410.24
1545436800,2018-12-22 00:00:00,ETP/USD,0.6404,0.6899,0.6,0.6498,217422.02,342496.55
1545350400,2018-12-21 00:00:00,ETP/USD,0.7041,0.738,0.621,0.6404,379948.2,554228.29
1545264000,2018-12-20 00:00:00,ETP/USD,0.636,0.7377,0.6133,0.7054,428757.92,634457.61
1545177600,2018-12-19 00:00:00,ETP/USD,0.6322,0.7,0.6098,0.636,395535.77,610079.42
1545091200,2018-12-18 00:00:00,ETP/USD,0.591,0.65,0.5729,0.6322,339603.99,551132.63
1545004800,2018-12-17 00:00:00,ETP/USD,0.536,0.6312,0.5311,0.591,210872.77,359006.28
1544918400,2018-12-16 00:00:00,ETP/USD,0.54,0.5599,0.5311,0.536,96644.14,177219.15
1544832000,2018-12-15 00:00:00,ETP/USD,0.5403,0.575,0.5202,0.54,72297.49,133700.32
1544745600,2018-12-14 00:00:00,ETP/USD,0.567,0.5999,0.5305,0.5403,101322.2,178979.35
1544659200,2018-12-13 00:00:00,ETP/USD,0.6088,0.62,0.5463,0.567,123151.18,209281.01
1544572800,2018-12-12 00:00:00,ETP/USD,0.59,0.637,0.5802,0.6088,86958.42,141433.46
1544486400,2018-12-11 00:00:00,ETP/USD,0.6234,0.6239,0.58,0.59,83028.11,137825.69
1544400000,2018-12-10 00:00:00,ETP/USD,0.6461,0.65,0.6007,0.6234,104742.04,167063.36
1544313600,2018-12-09 00:00:00,ETP/USD,0.6225,0.6727,0.6101,0.647,152223.51,236730.69
1544227200,2018-12-08 00:00:00,ETP/USD,0.6749,0.739,0.573,0.6225,223778.61,344782.82
1544140800,2018-12-07 00:00:00,ETP/USD,0.7302,0.7433,0.5642,0.6749,525741.1,820003.66
1544054400,2018-12-06 00:00:00,ETP/USD,0.751,0.8367,0.73,0.7302,283611.15,367054.14
1543968000,2018-12-05 00:00:00,ETP/USD,0.8396,0.8695,0.75,0.75,226876.22,282244.93
1543881600,2018-12-04 00:00:00,ETP/USD,0.8479,0.9,0.8151,0.8396,153146.41,176700.84
1543795200,2018-12-03 00:00:00,ETP/USD,1.009,1.009,0.77,0.8479,409013.79,473714.86
1543708800,2018-12-02 00:00:00,ETP/USD,1.01,1.028,0.98,1.009,114134.31,113013.77
1543622400,2018-12-01 00:00:00,ETP/USD,0.9721,1.048,0.95,1.01,144055.97,142573.7
1543536000,2018-11-30 00:00:00,ETP/USD,1.054,1.075,0.9429,0.9721,218586.77,221899.14
1543449600,2018-11-29 00:00:00,ETP/USD,1.116,1.134,1.032,1.054,279168.22,260218.95
1543363200,2018-11-28 00:00:00,ETP/USD,0.9555,1.175,0.919,1.116,905625.11,826197.87
1543276800,2018-11-27 00:00:00,ETP/USD,0.9501,1.1,0.8399,0.9555,615106.89,646004.33
1543190400,2018-11-26 00:00:00,ETP/USD,0.9202,1.24,0.9,0.9501,1838703.55,1785735.98
1543104000,2018-11-25 00:00:00,ETP/USD,0.7851,1.0,0.7127,0.9202,890685.33,1025749.43
1543017600,2018-11-24 00:00:00,ETP/USD,1.16,1.188,0.735,0.7851,1241308.29,1374837.79
1542931200,2018-11-23 00:00:00,ETP/USD,1.198,1.21,1.031,1.16,610045.29,543886.72
1542844800,2018-11-22 00:00:00,ETP/USD,1.286,1.299,1.18,1.198,358865.38,290920.6
1542758400,2018-11-21 00:00:00,ETP/USD,1.241,1.349,1.22,1.286,563378.65,441695.16
1542672000,2018-11-20 00:00:00,ETP/USD,1.723,1.9,0.96,1.241,3525986.35,2759617.29
1542585600,2018-11-19 00:00:00,ETP/USD,2.82,2.827,1.36,1.723,4697666.19,2530297.53
1542499200,2018-11-18 00:00:00,ETP/USD,2.873,2.889,2.782,2.82,393047.94,139744.34
1542412800,2018-11-17 00:00:00,ETP/USD,2.944,2.95,2.832,2.873,243649.98,84871.2
1542326400,2018-11-16 00:00:00,ETP/USD,2.888,3.0,2.852,2.944,335807.14,115496.82
1542240000,2018-11-15 00:00:00,ETP/USD,2.95,3.027,2.825,2.888,1431673.39,495134.08
1542153600,2018-11-14 00:00:00,ETP/USD,3.07,3.339,2.915,2.95,2681623.69,884317.57
1542067200,2018-11-13 00:00:00,ETP/USD,3.081,3.092,3.067,3.075,445693.5,144959.97
1541980800,2018-11-12 00:00:00,ETP/USD,3.111,3.12,3.081,3.081,142693.56,46193.5
1541894400,2018-11-11 00:00:00,ETP/USD,3.123,3.148,3.085,3.111,84946.8,27392.12
1541808000,2018-11-10 00:00:00,ETP/USD,3.098,3.153,3.084,3.123,112777.74,36181.45
1541721600,2018-11-09 00:00:00,ETP/USD,3.177,3.278,3.082,3.098,1270771.38,406802.78
1541635200,2018-11-08 00:00:00,ETP/USD,3.245,3.246,3.12,3.177,159176.77,49853.7
1541548800,2018-11-07 00:00:00,ETP/USD,3.231,3.365,3.23,3.245,859673.11,260675.63
1541462400,2018-11-06 00:00:00,ETP/USD,3.278,3.322,3.18,3.23,316351.28,97157.88
1541376000,2018-11-05 00:00:00,ETP/USD,3.134,3.4,3.106,3.278,791893.65,244896.59
1541289600,2018-11-04 00:00:00,ETP/USD,3.13,3.159,3.107,3.134,940810.85,301133.75
1541203200,2018-11-03 00:00:00,ETP/USD,3.141,3.152,3.129,3.13,284111.55,90658.24
1541116800,2018-11-02 00:00:00,ETP/USD,3.155,3.175,3.136,3.141,464015.42,147532.06
1541030400,2018-11-01 00:00:00,ETP/USD,3.188,3.188,3.15,3.155,299827.19,95017.65
1540944000,2018-10-31 00:00:00,ETP/USD,3.183,3.222,3.155,3.188,149818.64,47144.03
1540857600,2018-10-30 00:00:00,ETP/USD,3.163,3.223,3.156,3.183,521765.36,163310.37
1540771200,2018-10-29 00:00:00,ETP/USD,3.184,3.214,3.156,3.156,678254.02,213743.4
1540684800,2018-10-28 00:00:00,ETP/USD,3.22,3.274,3.17,3.184,567358.21,176134.23
1540598400,2018-10-27 00:00:00,ETP/USD,3.178,3.223,3.164,3.22,309490.42,96857.59
1540512000,2018-10-26 00:00:00,ETP/USD,3.172,3.23,3.166,3.178,245829.71,77289.42
1540425600,2018-10-25 00:00:00,ETP/USD,3.172,3.229,3.17,3.172,156553.89,49151.49
1540339200,2018-10-24 00:00:00,ETP/USD,3.19,3.243,3.17,3.172,177539.8,55672.2
1540252800,2018-10-23 00:00:00,ETP/USD,3.2,3.27,3.173,3.19,512507.23,160032.2
1540166400,2018-10-22 00:00:00,ETP/USD,3.238,3.259,3.15,3.2,610659.77,191261.34
1540080000,2018-10-21 00:00:00,ETP/USD,3.191,3.299,3.165,3.238,1267958.29,389794.26
1539993600,2018-10-20 00:00:00,ETP/USD,3.096,3.194,3.096,3.191,475257.94,151573.42
1539907200,2018-10-19 00:00:00,ETP/USD,3.173,3.195,3.096,3.096,1137841.13,364151.01
1539820800,2018-10-18 00:00:00,ETP/USD,3.22,3.233,3.163,3.173,349187.23,109607.02
1539734400,2018-10-17 00:00:00,ETP/USD,3.349,3.386,3.163,3.22,1681492.5,516862.74
1539648000,2018-10-16 00:00:00,ETP/USD,3.354,3.409,3.301,3.349,407901.74,121772.93
1539561600,2018-10-15 00:00:00,ETP/USD,3.4,3.481,3.292,3.354,1936739.28,569283.78
1539475200,2018-10-14 00:00:00,ETP/USD,3.35,3.46,3.298,3.4,3237020.42,954660.66
1539388800,2018-10-13 00:00:00,ETP/USD,3.307,3.352,3.282,3.35,2166364.47,651866.92
1539302400,2018-10-12 00:00:00,ETP/USD,3.18,3.308,3.174,3.307,1572222.07,483515.01
1539216000,2018-10-11 00:00:00,ETP/USD,3.312,3.325,3.174,3.18,1352972.71,417535.1
1539129600,2018-10-10 00:00:00,ETP/USD,3.439,3.469,3.296,3.312,734313.94,216861.07
1539043200,2018-10-09 00:00:00,ETP/USD,3.298,3.439,3.291,3.439,1444455.86,430374.64
1538956800,2018-10-08 00:00:00,ETP/USD,3.213,3.351,3.201,3.298,1211881.52,370444.86
1538870400,2018-10-07 00:00:00,ETP/USD,3.224,3.25,3.212,3.212,360556.12,111904.6
1538784000,2018-10-06 00:00:00,ETP/USD,3.236,3.33,3.223,3.224,463208.2,141806.81
1538697600,2018-10-05 00:00:00,ETP/USD,3.24,3.27,3.227,3.236,509484.4,157314.35
1538611200,2018-10-04 00:00:00,ETP/USD,3.24,3.273,3.235,3.236,195068.03,60095.03
1538524800,2018-10-03 00:00:00,ETP/USD,3.25,3.288,3.239,3.239,434466.98,133526.69
1538438400,2018-10-02 00:00:00,ETP/USD,3.271,3.323,3.241,3.25,481988.69,146951.85
1538352000,2018-10-01 00:00:00,ETP/USD,3.336,3.434,3.245,3.271,2430781.76,725988.51
1538265600,2018-09-30 00:00:00,ETP/USD,3.292,3.36,3.248,3.336,580793.58,175970.84
1538179200,2018-09-29 00:00:00,ETP/USD,3.261,3.34,3.25,3.292,575298.97,174859.72
1538092800,2018-09-28 00:00:00,ETP/USD,3.407,3.425,3.254,3.261,1300285.9,393337.62
1538006400,2018-09-27 00:00:00,ETP/USD,3.565,3.565,3.273,3.407,2347377.82,700828.62
1537920000,2018-09-26 00:00:00,ETP/USD,3.625,3.709,3.542,3.565,1067268.8,295751.02
1537833600,2018-09-25 00:00:00,ETP/USD,3.72,3.752,3.585,3.625,3123764.9,851658.49
1537747200,2018-09-24 00:00:00,ETP/USD,3.742,3.824,3.676,3.72,1968277.22,527356.82
1537660800,2018-09-23 00:00:00,ETP/USD,3.414,3.866,3.411,3.74,6723117.55,1797865.37
1537574400,2018-09-22 00:00:00,ETP/USD,3.46,3.628,3.322,3.414,1984370.02,563035.26
1537488000,2018-09-21 00:00:00,ETP/USD,3.23,3.671,3.2,3.46,5774824.16,1642025.7
1537401600,2018-09-20 00:00:00,ETP/USD,3.067,3.41,3.044,3.23,1862499.53,582308.54
1537315200,2018-09-19 00:00:00,ETP/USD,3.122,3.239,2.985,3.067,2222707.25,716000.82
1537228800,2018-09-18 00:00:00,ETP/USD,3.132,3.201,3.068,3.122,1027482.73,327806.58
1537142400,2018-09-17 00:00:00,ETP/USD,3.283,3.32,3.081,3.132,1197571.41,376930.11
1537056000,2018-09-16 00:00:00,ETP/USD,3.393,3.393,3.1,3.283,1142506.29,354237.56
1536969600,2018-09-15 00:00:00,ETP/USD,3.395,3.465,3.36,3.393,702819.44,205597.81
1536883200,2018-09-14 00:00:00,ETP/USD,3.199,3.443,3.178,3.395,2891820.5,861174.76
1536796800,2018-09-13 00:00:00,ETP/USD,3.2,3.291,3.065,3.199,2448751.0,758690.11
1536710400,2018-09-12 00:00:00,ETP/USD,3.223,3.224,2.987,3.2,2535461.56,829335.39
1536624000,2018-09-11 00:00:00,ETP/USD,3.228,3.464,3.174,3.223,3333111.97,1000527.62
1536537600,2018-09-10 00:00:00,ETP/USD,3.112,3.39,3.016,3.228,3700899.41,1173192.77
1536451200,2018-09-09 00:00:00,ETP/USD,3.108,3.15,3.087,3.112,444661.3,142924.37
1536364800,2018-09-08 00:00:00,ETP/USD,3.264,3.28,3.088,3.107,1051857.84,333274.42
1536278400,2018-09-07 00:00:00,ETP/USD,3.14,3.272,3.106,3.264,2131860.82,667182.35
1536192000,2018-09-06 00:00:00,ETP/USD,3.13,3.19,3.095,3.14,1387051.09,444207.93
1536105600,2018-09-05 00:00:00,ETP/USD,3.247,3.437,3.129,3.13,2254034.33,695843.47
1536019200,2018-09-04 00:00:00,ETP/USD,3.187,3.409,3.179,3.247,2873526.37,870990.15
1535932800,2018-09-03 00:00:00,ETP/USD,3.279,3.28,3.184,3.187,780974.07,242947.43
1535846400,2018-09-02 00:00:00,ETP/USD,3.51,3.621,3.198,3.279,2241044.83,664424.56
1535760000,2018-09-01 00:00:00,ETP/USD,3.353,3.576,3.3,3.51,1584427.98,459226.05
1535673600,2018-08-31 00:00:00,ETP/USD,3.401,3.489,3.285,3.353,1349081.53,401221.32
1535587200,2018-08-30 00:00:00,ETP/USD,3.52,3.6,3.288,3.4,3184936.62,933661.18
1535500800,2018-08-29 00:00:00,ETP/USD,3.129,3.8,3.11,3.52,7657349.29,2203878.54
1535414400,2018-08-28 00:00:00,ETP/USD,2.951,3.243,2.94,3.129,4980514.64,1615263.98
1535328000,2018-08-27 00:00:00,ETP/USD,2.861,2.951,2.771,2.951,1128785.71,393718.88
1535241600,2018-08-26 00:00:00,ETP/USD,2.645,2.901,2.621,2.861,2423199.51,877408.32
1535155200,2018-08-25 00:00:00,ETP/USD,2.707,2.747,2.645,2.645,1089652.44,408272.41
1535068800,2018-08-24 00:00:00,ETP/USD,2.75,2.766,2.683,2.707,595543.91,220123.54
1534982400,2018-08-23 00:00:00,ETP/USD,2.762,2.817,2.694,2.75,859065.28,315384.28
1534896000,2018-08-22 00:00:00,ETP/USD,2.906,3.094,2.662,2.762,2735473.97,976254.99
1534809600,2018-08-21 00:00:00,ETP/USD,2.915,2.999,2.793,2.906,1684656.46,583083.84
1534723200,2018-08-20 00:00:00,ETP/USD,3.134,3.15,2.91,2.915,2229506.91,745054.39
1534636800,2018-08-19 00:00:00,ETP/USD,3.209,3.236,3.042,3.134,2105546.9,668023.61
1534550400,2018-08-18 00:00:00,ETP/USD,3.384,3.41,3.03,3.209,3884633.99,1212723.54
1534464000,2018-08-17 00:00:00,ETP/USD,2.81,3.398,2.73,3.384,10653182.14,3522141.56
1534377600,2018-08-16 00:00:00,ETP/USD,2.601,2.882,2.55,2.81,7551911.91,2741835.07
1534291200,2018-08-15 00:00:00,ETP/USD,2.353,2.755,2.31,2.601,6890614.37,2671482.1
1534204800,2018-08-14 00:00:00,ETP/USD,2.582,2.6,2.085,2.353,6343253.24,2867812.33
1534118400,2018-08-13 00:00:00,ETP/USD,2.546,2.684,2.396,2.582,5758001.42,2218731.46
1534032000,2018-08-12 00:00:00,ETP/USD,2.561,2.605,2.5,2.546,997471.06,391839.19
1533945600,2018-08-11 00:00:00,ETP/USD,2.431,2.604,2.372,2.561,3805287.9,1516211.12
1533859200,2018-08-10 00:00:00,ETP/USD,2.429,2.534,2.2,2.431,3061497.67,1284866.3
1533772800,2018-08-09 00:00:00,ETP/USD,2.235,2.465,2.23,2.429,2006926.65,853326.06
1533686400,2018-08-08 00:00:00,ETP/USD,2.351,2.355,2.159,2.235,2492323.72,1122926.12
1533600000,2018-08-07 00:00:00,ETP/USD,2.351,2.404,2.21,2.351,3180416.32,1383079.23
1533513600,2018-08-06 00:00:00,ETP/USD,2.493,2.6,2.302,2.351,3325276.91,1364291.13
1533427200,2018-08-05 00:00:00,ETP/USD,2.566,2.617,2.45,2.493,2083006.89,827266.91
1533340800,2018-08-04 00:00:00,ETP/USD,2.552,2.7,2.503,2.566,5845067.3,2246436.72
1533254400,2018-08-03 00:00:00,ETP/USD,2.39,2.597,2.035,2.552,9637472.33,3961530.21
1533168000,2018-08-02 00:00:00,ETP/USD,2.24,2.42,2.234,2.39,6398733.94,2726714.35
1533081600,2018-08-01 00:00:00,ETP/USD,2.138,2.265,2.085,2.24,4031898.16,1831164.95
1532995200,2018-07-31 00:00:00,ETP/USD,2.106,2.185,2.009,2.138,4102780.34,1936313.78
1532908800,2018-07-30 00:00:00,ETP/USD,2.08,2.139,2.039,2.106,1854919.11,889683.85
1532822400,2018-07-29 00:00:00,ETP/USD,1.99,2.09,1.97,2.08,1741237.57,850088.51
1532736000,2018-07-28 00:00:00,ETP/USD,1.991,2.065,1.983,1.99,1443882.77,709518.06
1532649600,2018-07-27 00:00:00,ETP/USD,1.94,2.041,1.9,1.991,3729585.19,1869421.77
1532563200,2018-07-26 00:00:00,ETP/USD,1.865,2.0,1.826,1.94,2036323.83,1068771.79
1532476800,2018-07-25 00:00:00,ETP/USD,1.879,1.934,1.805,1.865,1367194.34,738949.77
1532390400,2018-07-24 00:00:00,ETP/USD,2.05,2.097,1.822,1.879,2550167.12,1328959.41
1532304000,2018-07-23 00:00:00,ETP/USD,2.03,2.138,1.921,2.05,3392707.43,1657484.92
1532217600,2018-07-22 00:00:00,ETP/USD,1.93,2.05,1.905,2.03,2419809.52,1216774.09
1532131200,2018-07-21 00:00:00,ETP/USD,1.839,1.99,1.82,1.93,2309423.38,1202963.58
1532044800,2018-07-20 00:00:00,ETP/USD,1.925,1.925,1.78,1.839,2171253.13,1190790.66
1531958400,2018-07-19 00:00:00,ETP/USD,2.022,2.06,1.883,1.925,2913771.99,1488338.88
1531872000,2018-07-18 00:00:00,ETP/USD,2.008,2.142,1.92,2.022,4920361.56,2401165.09
