https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETC
1552348800,2019-03-12 00:00:00,ETC/USD,4.281,4.374,4.211,4.356,432363.71,100480.48
1552262400,2019-03-11 00:00:00,ETC/USD,4.402,4.435,4.27,4.281,608952.87,141074.51
1552176000,2019-03-10 00:00:00,ETC/USD,4.332,4.446,4.247,4.402,978075.5,225660.68
1552089600,2019-03-09 00:00:00,ETC/USD,4.273,4.412,4.264,4.332,478916.41,110409.79
1552003200,2019-03-08 00:00:00,ETC/USD,4.451,4.496,4.173,4.273,889635.03,206176.5
1551916800,2019-03-07 00:00:00,ETC/USD,4.353,4.585,4.343,4.451,719471.33,160980.09
1551830400,2019-03-06 00:00:00,ETC/USD,4.369,4.487,4.247,4.353,921048.74,212462.12
1551744000,2019-03-05 00:00:00,ETC/USD,4.174,4.45,4.161,4.369,1342514.31,311032.29
1551657600,2019-03-04 00:00:00,ETC/USD,4.331,4.356,4.024,4.174,1571687.68,375633.98
1551571200,2019-03-03 00:00:00,ETC/USD,4.336,4.378,4.283,4.331,502597.2,116402.59
1551484800,2019-03-02 00:00:00,ETC/USD,4.333,4.514,4.261,4.336,1207848.44,274640.29
1551398400,2019-03-01 00:00:00,ETC/USD,4.305,4.4,4.284,4.333,545005.25,125620.19
1551312000,2019-02-28 00:00:00,ETC/USD,4.374,4.432,4.29,4.305,1192213.64,273214.13
1551225600,2019-02-27 00:00:00,ETC/USD,4.355,4.484,4.213,4.374,1309036.27,300389.77
1551139200,2019-02-26 00:00:00,ETC/USD,4.338,4.433,4.282,4.355,617778.92,142294.33
1551052800,2019-02-25 00:00:00,ETC/USD,4.171,4.44,4.167,4.338,1146423.4,266655.08
1550966400,2019-02-24 00:00:00,ETC/USD,4.933,5.074,4.162,4.171,3552885.79,789960.22
1550880000,2019-02-23 00:00:00,ETC/USD,4.802,5.012,4.687,4.933,1377513.21,284097.86
1550793600,2019-02-22 00:00:00,ETC/USD,4.58,4.899,4.541,4.802,1381549.16,292678.53
1550707200,2019-02-21 00:00:00,ETC/USD,4.778,4.785,4.481,4.58,988526.61,213873.59
1550620800,2019-02-20 00:00:00,ETC/USD,4.642,4.853,4.511,4.778,810152.93,173178.12
1550534400,2019-02-19 00:00:00,ETC/USD,4.472,4.945,4.465,4.642,2545165.08,536428.49
1550448000,2019-02-18 00:00:00,ETC/USD,4.254,4.548,4.23,4.472,2032632.22,462877.46
1550361600,2019-02-17 00:00:00,ETC/USD,4.147,4.29,4.133,4.254,741676.15,176015.82
1550275200,2019-02-16 00:00:00,ETC/USD,4.163,4.221,4.135,4.147,463519.33,110800.01
1550188800,2019-02-15 00:00:00,ETC/USD,4.184,4.302,4.105,4.163,1018547.69,242228.82
1550102400,2019-02-14 00:00:00,ETC/USD,4.165,4.239,4.111,4.184,588836.0,140803.92
1550016000,2019-02-13 00:00:00,ETC/USD,4.136,4.24,4.101,4.165,470707.73,112955.9
1549929600,2019-02-12 00:00:00,ETC/USD,4.121,4.271,4.069,4.136,1485905.71,357561.5
1549843200,2019-02-11 00:00:00,ETC/USD,4.242,4.242,4.02,4.121,973106.39,235755.21
1549756800,2019-02-10 00:00:00,ETC/USD,4.138,4.242,3.984,4.242,1046865.38,257256.24
1549670400,2019-02-09 00:00:00,ETC/USD,4.202,4.249,4.065,4.138,1054152.91,253020.71
1549584000,2019-02-08 00:00:00,ETC/USD,3.892,4.391,3.877,4.202,2355661.84,571334.38
1549497600,2019-02-07 00:00:00,ETC/USD,3.801,3.938,3.75,3.892,1208362.46,314668.79
1549411200,2019-02-06 00:00:00,ETC/USD,3.907,3.921,3.688,3.801,1775279.47,472360.66
1549324800,2019-02-05 00:00:00,ETC/USD,3.907,3.934,3.895,3.907,195320.86,49866.5
1549238400,2019-02-04 00:00:00,ETC/USD,3.943,3.966,3.9,3.907,372336.4,94600.03
1549152000,2019-02-03 00:00:00,ETC/USD,4.055,4.095,3.893,3.943,932508.37,235049.94
1549065600,2019-02-02 00:00:00,ETC/USD,3.991,4.066,3.952,4.055,738786.51,184469.01
1548979200,2019-02-01 00:00:00,ETC/USD,4.007,4.053,3.911,3.991,1151139.62,289558.54
1548892800,2019-01-31 00:00:00,ETC/USD,4.053,4.138,3.958,4.007,740126.29,183834.99
1548806400,2019-01-30 00:00:00,ETC/USD,3.948,4.122,3.916,4.053,917895.15,228272.04
1548720000,2019-01-29 00:00:00,ETC/USD,3.977,4.049,3.876,3.948,929568.59,233469.33
1548633600,2019-01-28 00:00:00,ETC/USD,4.253,4.275,3.837,3.977,1826163.0,453913.51
1548547200,2019-01-27 00:00:00,ETC/USD,4.342,4.367,4.174,4.253,987338.15,231225.33
1548460800,2019-01-26 00:00:00,ETC/USD,4.388,4.515,4.342,4.342,661759.35,149626.45
1548374400,2019-01-25 00:00:00,ETC/USD,4.373,4.452,4.306,4.388,997050.01,227604.87
1548288000,2019-01-24 00:00:00,ETC/USD,4.343,4.41,4.27,4.373,855258.82,197528.86
1548201600,2019-01-23 00:00:00,ETC/USD,4.364,4.462,4.326,4.343,1849424.13,420856.51
1548115200,2019-01-22 00:00:00,ETC/USD,4.279,4.405,4.176,4.364,1166947.05,270826.76
1548028800,2019-01-21 00:00:00,ETC/USD,4.265,4.406,4.248,4.279,1118788.81,259144.26
1547942400,2019-01-20 00:00:00,ETC/USD,4.456,4.512,4.223,4.265,2016145.69,465758.0
1547856000,2019-01-19 00:00:00,ETC/USD,4.423,4.7,4.423,4.456,1344016.59,294121.48
1547769600,2019-01-18 00:00:00,ETC/USD,4.553,4.553,4.339,4.423,929601.16,210096.32
1547683200,2019-01-17 00:00:00,ETC/USD,4.353,4.628,4.293,4.553,1759802.06,395043.48
1547596800,2019-01-16 00:00:00,ETC/USD,4.251,4.451,4.237,4.353,1684937.85,386220.11
1547510400,2019-01-15 00:00:00,ETC/USD,4.433,4.489,4.161,4.251,2029174.92,470646.63
1547424000,2019-01-14 00:00:00,ETC/USD,4.277,4.576,4.273,4.433,1733225.42,392435.73
1547337600,2019-01-13 00:00:00,ETC/USD,4.601,4.64,4.22,4.277,1645000.65,372305.4
1547251200,2019-01-12 00:00:00,ETC/USD,4.519,4.842,4.481,4.601,1739527.13,372428.05
1547164800,2019-01-11 00:00:00,ETC/USD,4.479,4.647,4.423,4.519,2192576.21,484421.24
1547078400,2019-01-10 00:00:00,ETC/USD,5.045,5.16,4.294,4.479,3932520.94,847369.66
1546992000,2019-01-09 00:00:00,ETC/USD,5.056,5.194,5.0,5.045,1790058.22,351026.55
1546905600,2019-01-08 00:00:00,ETC/USD,4.98,5.224,4.9,5.056,4079704.48,806154.94
1546819200,2019-01-07 00:00:00,ETC/USD,5.623,5.642,4.9,4.98,3915878.71,757719.39
1546732800,2019-01-06 00:00:00,ETC/USD,5.243,5.75,5.205,5.623,2593703.66,470585.22
1546646400,2019-01-05 00:00:00,ETC/USD,5.428,5.492,5.225,5.243,1137960.67,212197.54
1546560000,2019-01-04 00:00:00,ETC/USD,5.209,5.484,5.16,5.428,1530475.04,288156.14
1546473600,2019-01-03 00:00:00,ETC/USD,5.574,5.603,5.143,5.209,1687975.02,317403.51
1546387200,2019-01-02 00:00:00,ETC/USD,5.468,5.642,5.35,5.574,2033678.09,368109.92
1546300800,2019-01-01 00:00:00,ETC/USD,5.156,5.491,5.114,5.468,1438873.47,273088.78
1546214400,2018-12-31 00:00:00,ETC/USD,5.443,5.494,5.056,5.156,1526153.04,290941.77
1546128000,2018-12-30 00:00:00,ETC/USD,5.303,5.487,5.177,5.443,1806712.94,336426.95
1546041600,2018-12-29 00:00:00,ETC/USD,5.438,5.641,5.2,5.303,2832038.87,522481.25
1545955200,2018-12-28 00:00:00,ETC/USD,4.909,5.67,4.8,5.438,5102578.65,974576.03
1545868800,2018-12-27 00:00:00,ETC/USD,5.617,5.889,4.803,4.909,8196703.77,1519306.04
1545782400,2018-12-26 00:00:00,ETC/USD,4.859,5.734,4.781,5.617,5344274.99,1018085.74
1545696000,2018-12-25 00:00:00,ETC/USD,5.222,5.235,4.613,4.859,3759619.14,785190.23
1545609600,2018-12-24 00:00:00,ETC/USD,5.016,5.674,5.014,5.222,4655060.2,859387.92
1545523200,2018-12-23 00:00:00,ETC/USD,4.834,5.2,4.79,5.016,3446881.58,685752.69
1545436800,2018-12-22 00:00:00,ETC/USD,4.63,4.87,4.401,4.834,2154061.77,469214.11
1545350400,2018-12-21 00:00:00,ETC/USD,4.897,4.992,4.595,4.63,2743785.56,573284.18
1545264000,2018-12-20 00:00:00,ETC/USD,4.469,5.09,4.459,4.897,3603553.42,750639.35
1545177600,2018-12-19 00:00:00,ETC/USD,4.28,4.895,4.249,4.469,4169384.81,913023.78
1545091200,2018-12-18 00:00:00,ETC/USD,4.086,4.326,3.935,4.28,2727303.18,662577.3
1545004800,2018-12-17 00:00:00,ETC/USD,3.689,4.282,3.666,4.086,4171769.85,1056336.49
1544918400,2018-12-16 00:00:00,ETC/USD,3.678,3.88,3.658,3.689,1510736.2,398493.21
1544832000,2018-12-15 00:00:00,ETC/USD,3.772,3.79,3.56,3.678,1945807.25,530688.82
1544745600,2018-12-14 00:00:00,ETC/USD,3.922,3.93,3.647,3.772,2934681.82,775303.41
1544659200,2018-12-13 00:00:00,ETC/USD,3.968,4.056,3.796,3.922,3011680.19,768762.59
1544572800,2018-12-12 00:00:00,ETC/USD,3.752,4.06,3.68,3.968,2633082.65,677873.5
1544486400,2018-12-11 00:00:00,ETC/USD,3.94,4.229,3.667,3.752,4492610.54,1131803.44
1544400000,2018-12-10 00:00:00,ETC/USD,4.017,4.218,3.731,3.94,3957990.26,1006996.21
1544313600,2018-12-09 00:00:00,ETC/USD,3.9,4.43,3.877,4.017,4555348.82,1113308.26
1544227200,2018-12-08 00:00:00,ETC/USD,3.895,5.0,3.564,3.9,5243188.02,1356223.38
1544140800,2018-12-07 00:00:00,ETC/USD,3.534,5.412,3.3,3.895,6745397.77,1830416.77
1544054400,2018-12-06 00:00:00,ETC/USD,4.035,4.247,3.45,3.534,6111291.47,1547131.72
1543968000,2018-12-05 00:00:00,ETC/USD,4.438,4.513,4.016,4.035,5350665.97,1257874.97
1543881600,2018-12-04 00:00:00,ETC/USD,4.525,4.853,4.365,4.438,4890905.05,1056347.22
1543795200,2018-12-03 00:00:00,ETC/USD,5.22,5.253,4.482,4.525,6025963.84,1243016.0
1543708800,2018-12-02 00:00:00,ETC/USD,4.9,5.39,4.822,5.22,5428904.55,1063131.31
1543622400,2018-12-01 00:00:00,ETC/USD,4.624,5.0,4.47,4.9,5025381.28,1065098.02
1543536000,2018-11-30 00:00:00,ETC/USD,4.971,5.057,4.505,4.624,4136822.84,860712.35
1543449600,2018-11-29 00:00:00,ETC/USD,5.04,5.135,4.803,4.971,3516257.86,710817.02
1543363200,2018-11-28 00:00:00,ETC/USD,4.595,5.17,4.591,5.04,4068519.84,831557.93
1543276800,2018-11-27 00:00:00,ETC/USD,4.394,4.743,4.25,4.595,4287246.39,965076.74
1543190400,2018-11-26 00:00:00,ETC/USD,4.845,4.963,4.253,4.394,5901678.38,1301022.43
1543104000,2018-11-25 00:00:00,ETC/USD,4.84,4.98,4.3,4.845,6633956.25,1435249.72
1543017600,2018-11-24 00:00:00,ETC/USD,5.279,5.438,4.501,4.84,4404198.7,896480.8
1542931200,2018-11-23 00:00:00,ETC/USD,5.274,5.429,5.03,5.279,3814197.27,730486.14
1542844800,2018-11-22 00:00:00,ETC/USD,5.843,5.886,5.25,5.274,2687073.49,478630.86
1542758400,2018-11-21 00:00:00,ETC/USD,5.65,6.021,5.41,5.843,4297973.92,751575.25
1542672000,2018-11-20 00:00:00,ETC/USD,6.274,6.559,5.199,5.65,19816376.43,3378430.86
1542585600,2018-11-19 00:00:00,ETC/USD,7.523,7.523,6.187,6.274,12055961.81,1820937.34
1542499200,2018-11-18 00:00:00,ETC/USD,7.469,7.714,7.43,7.523,1396803.59,184359.33
1542412800,2018-11-17 00:00:00,ETC/USD,7.561,7.595,7.422,7.469,948299.33,126299.4
1542326400,2018-11-16 00:00:00,ETC/USD,7.902,7.97,7.495,7.561,1840326.67,239808.83
1542240000,2018-11-15 00:00:00,ETC/USD,8.193,8.2,7.221,7.902,10330300.28,1327223.82
1542153600,2018-11-14 00:00:00,ETC/USD,9.19,9.45,6.862,8.193,16372230.44,2038406.92
1542067200,2018-11-13 00:00:00,ETC/USD,9.271,9.3,9.107,9.19,1769563.38,192082.47
1541980800,2018-11-12 00:00:00,ETC/USD,9.3,9.37,9.214,9.271,1824104.76,196222.01
1541894400,2018-11-11 00:00:00,ETC/USD,9.53,9.53,8.987,9.3,2096969.16,227350.22
1541808000,2018-11-10 00:00:00,ETC/USD,9.538,9.625,9.53,9.53,577832.69,60357.81
1541721600,2018-11-09 00:00:00,ETC/USD,9.508,9.682,9.459,9.538,1529010.85,159893.6
1541635200,2018-11-08 00:00:00,ETC/USD,9.726,9.768,9.446,9.508,2369617.37,247365.25
1541548800,2018-11-07 00:00:00,ETC/USD,10.02,10.02,9.62,9.726,4540269.15,461989.73
1541462400,2018-11-06 00:00:00,ETC/USD,9.49,10.04,9.431,10.02,3656223.99,375833.62
1541376000,2018-11-05 00:00:00,ETC/USD,9.563,9.569,9.342,9.49,1534641.8,162739.74
1541289600,2018-11-04 00:00:00,ETC/USD,9.157,9.67,9.126,9.563,2697781.54,286240.76
1541203200,2018-11-03 00:00:00,ETC/USD,9.21,9.221,9.098,9.157,792833.03,86577.21
1541116800,2018-11-02 00:00:00,ETC/USD,9.102,9.25,9.065,9.21,1637090.67,178579.61
1541030400,2018-11-01 00:00:00,ETC/USD,9.066,9.123,9.006,9.102,1014355.19,111977.8
1540944000,2018-10-31 00:00:00,ETC/USD,9.033,9.153,8.766,9.066,2619231.21,291910.26
1540857600,2018-10-30 00:00:00,ETC/USD,9.106,9.22,8.94,9.033,2253532.83,248414.67
1540771200,2018-10-29 00:00:00,ETC/USD,9.63,9.76,9.0,9.106,4899840.66,520216.22
1540684800,2018-10-28 00:00:00,ETC/USD,9.691,9.711,9.594,9.63,1497979.31,155195.12
1540598400,2018-10-27 00:00:00,ETC/USD,9.75,9.773,9.65,9.691,536011.48,55252.91
1540512000,2018-10-26 00:00:00,ETC/USD,9.765,9.861,9.643,9.75,1403270.21,144042.38
1540425600,2018-10-25 00:00:00,ETC/USD,9.83,9.854,9.685,9.765,1292498.72,132435.13
1540339200,2018-10-24 00:00:00,ETC/USD,9.92,10.07,9.82,9.83,2656425.04,266960.53
1540252800,2018-10-23 00:00:00,ETC/USD,10.2,10.33,9.799,9.92,3173342.59,316702.04
1540166400,2018-10-22 00:00:00,ETC/USD,9.762,10.44,9.731,10.2,4613654.26,452286.55
1540080000,2018-10-21 00:00:00,ETC/USD,9.809,9.992,9.759,9.762,738231.37,74617.0
1539993600,2018-10-20 00:00:00,ETC/USD,9.739,9.875,9.7,9.809,368162.4,37572.5
1539907200,2018-10-19 00:00:00,ETC/USD,9.789,9.848,9.67,9.739,1292357.26,132510.07
1539820800,2018-10-18 00:00:00,ETC/USD,10.1,10.15,9.732,9.789,1494086.39,150834.64
1539734400,2018-10-17 00:00:00,ETC/USD,9.981,10.34,9.867,10.1,1720511.78,170182.52
1539648000,2018-10-16 00:00:00,ETC/USD,10.02,10.18,9.9,9.981,1003546.04,100360.27
1539561600,2018-10-15 00:00:00,ETC/USD,9.496,11.12,9.353,10.02,12857832.47,1264448.51
1539475200,2018-10-14 00:00:00,ETC/USD,9.589,9.764,9.465,9.496,868691.05,90084.22
1539388800,2018-10-13 00:00:00,ETC/USD,9.527,9.647,9.467,9.589,743894.21,77769.93
1539302400,2018-10-12 00:00:00,ETC/USD,9.21,9.785,9.15,9.527,2749937.4,289939.62
1539216000,2018-10-11 00:00:00,ETC/USD,10.93,10.93,9.031,9.21,8962963.19,902567.44
1539129600,2018-10-10 00:00:00,ETC/USD,10.94,10.95,10.73,10.93,1221640.51,112669.46
1539043200,2018-10-09 00:00:00,ETC/USD,11.0,11.05,10.85,10.94,1338369.23,122125.14
1538956800,2018-10-08 00:00:00,ETC/USD,10.94,11.08,10.85,11.0,1774407.8,161475.2
1538870400,2018-10-07 00:00:00,ETC/USD,10.95,11.05,10.67,10.94,1803763.52,166232.74
1538784000,2018-10-06 00:00:00,ETC/USD,11.11,11.11,10.86,10.95,1108681.82,101188.29
1538697600,2018-10-05 00:00:00,ETC/USD,11.1,11.24,11.0,11.11,1794309.95,161962.7
1538611200,2018-10-04 00:00:00,ETC/USD,11.13,11.29,11.01,11.1,2025071.74,181902.59
1538524800,2018-10-03 00:00:00,ETC/USD,11.15,11.21,10.87,11.13,2704658.88,245588.85
1538438400,2018-10-02 00:00:00,ETC/USD,11.23,11.4,11.11,11.15,2231541.26,198493.62
1538352000,2018-10-01 00:00:00,ETC/USD,11.35,11.38,11.07,11.23,2425305.86,215869.98
1538265600,2018-09-30 00:00:00,ETC/USD,11.42,11.46,11.14,11.35,2649540.5,234277.86
1538179200,2018-09-29 00:00:00,ETC/USD,11.25,11.48,10.96,11.42,4052018.63,359155.66
1538092800,2018-09-28 00:00:00,ETC/USD,11.45,11.63,11.1,11.25,5381526.32,472806.39
1538006400,2018-09-27 00:00:00,ETC/USD,10.98,11.59,10.75,11.45,6746602.32,599190.52
1537920000,2018-09-26 00:00:00,ETC/USD,11.1,11.35,10.81,10.98,6184606.2,560254.87
1537833600,2018-09-25 00:00:00,ETC/USD,11.05,11.37,10.4,11.1,9295685.65,855781.51
1537747200,2018-09-24 00:00:00,ETC/USD,11.61,11.61,10.99,11.05,4802711.64,428828.73
1537660800,2018-09-23 00:00:00,ETC/USD,11.43,11.78,11.38,11.61,3507223.62,303212.65
1537574400,2018-09-22 00:00:00,ETC/USD,11.71,11.88,11.19,11.43,5851807.35,507331.08
1537488000,2018-09-21 00:00:00,ETC/USD,11.16,11.84,11.03,11.71,9430281.51,826750.88
1537401600,2018-09-20 00:00:00,ETC/USD,10.78,11.33,10.59,11.16,4741599.39,436557.43
1537315200,2018-09-19 00:00:00,ETC/USD,10.58,11.26,10.24,10.78,6025896.67,562527.11
1537228800,2018-09-18 00:00:00,ETC/USD,10.28,10.81,10.24,10.58,5069589.23,481147.61
1537142400,2018-09-17 00:00:00,ETC/USD,11.21,11.33,10.0,10.28,6207769.04,583728.16
1537056000,2018-09-16 00:00:00,ETC/USD,11.27,11.3,10.91,11.21,2470889.0,221681.04
1536969600,2018-09-15 00:00:00,ETC/USD,10.98,11.56,10.91,11.27,3155695.05,279780.33
1536883200,2018-09-14 00:00:00,ETC/USD,11.1,11.38,10.89,10.98,4807031.78,432509.34
1536796800,2018-09-13 00:00:00,ETC/USD,10.7,11.33,10.7,11.1,7006759.92,636945.13
1536710400,2018-09-12 00:00:00,ETC/USD,11.27,11.29,9.84,10.7,12883730.59,1232214.12
1536624000,2018-09-11 00:00:00,ETC/USD,11.32,11.49,10.84,11.27,4547619.46,406959.22
1536537600,2018-09-10 00:00:00,ETC/USD,11.19,11.5,10.95,11.32,3821531.54,340956.24
1536451200,2018-09-09 00:00:00,ETC/USD,10.97,11.64,10.85,11.19,5702809.89,504190.09
1536364800,2018-09-08 00:00:00,ETC/USD,11.57,11.9,10.7,10.97,6261185.64,556977.6
1536278400,2018-09-07 00:00:00,ETC/USD,11.98,12.26,11.4,11.57,4692482.39,398676.64
1536192000,2018-09-06 00:00:00,ETC/USD,11.76,12.05,11.09,11.98,11564495.18,1010720.84
1536105600,2018-09-05 00:00:00,ETC/USD,14.0,14.08,11.72,11.76,17946754.21,1410674.63
1536019200,2018-09-04 00:00:00,ETC/USD,14.09,14.27,13.76,14.0,6153792.39,439270.62
1535932800,2018-09-03 00:00:00,ETC/USD,13.4,14.56,13.39,14.09,18592384.91,1319439.33
1535846400,2018-09-02 00:00:00,ETC/USD,13.19,13.47,13.0,13.4,5198658.83,392982.87
1535760000,2018-09-01 00:00:00,ETC/USD,12.73,13.4,12.73,13.19,4665384.88,355131.23
1535673600,2018-08-31 00:00:00,ETC/USD,12.85,13.0,12.52,12.73,4308050.38,338673.88
1535587200,2018-08-30 00:00:00,ETC/USD,13.02,13.09,12.44,12.85,5458347.38,428669.22
1535500800,2018-08-29 00:00:00,ETC/USD,13.2,13.29,12.78,13.02,6093911.01,465897.9
1535414400,2018-08-28 00:00:00,ETC/USD,12.72,13.42,12.64,13.2,8296580.73,639108.38
1535328000,2018-08-27 00:00:00,ETC/USD,12.46,12.74,12.25,12.72,13986385.23,1126439.65
1535241600,2018-08-26 00:00:00,ETC/USD,12.51,12.69,12.05,12.46,8874587.15,717393.65
1535155200,2018-08-25 00:00:00,ETC/USD,12.55,12.85,12.38,12.51,2820387.03,223841.95
1535068800,2018-08-24 00:00:00,ETC/USD,12.47,12.6,12.25,12.55,3590001.23,288597.81
1534982400,2018-08-23 00:00:00,ETC/USD,12.2,12.67,12.06,12.47,5207796.11,422744.33
1534896000,2018-08-22 00:00:00,ETC/USD,12.75,13.49,11.81,12.2,14274956.66,1125461.89
1534809600,2018-08-21 00:00:00,ETC/USD,12.42,12.88,12.26,12.75,5360872.7,427521.27
1534723200,2018-08-20 00:00:00,ETC/USD,13.28,13.55,12.16,12.42,10046218.25,774646.8
1534636800,2018-08-19 00:00:00,ETC/USD,13.17,13.78,12.79,13.28,9735916.16,732949.65
1534550400,2018-08-18 00:00:00,ETC/USD,14.46,14.5,12.58,13.17,15633299.66,1161176.78
1534464000,2018-08-17 00:00:00,ETC/USD,13.87,14.64,13.04,14.46,26336815.98,1908775.78
1534377600,2018-08-16 00:00:00,ETC/USD,13.14,14.92,12.84,13.87,42173716.63,3024024.77
1534291200,2018-08-15 00:00:00,ETC/USD,11.8,13.38,11.63,13.14,22267253.86,1815435.89
1534204800,2018-08-14 00:00:00,ETC/USD,11.92,11.97,10.14,11.8,20701569.48,1908594.62
1534118400,2018-08-13 00:00:00,ETC/USD,13.18,13.44,11.82,11.92,10448562.49,818168.46
1534032000,2018-08-12 00:00:00,ETC/USD,13.21,13.61,12.79,13.18,7706885.48,582511.59
1533945600,2018-08-11 00:00:00,ETC/USD,14.22,14.33,12.32,13.21,16352066.66,1233260.83
1533859200,2018-08-10 00:00:00,ETC/USD,15.02,15.37,14.09,14.22,16130769.49,1090339.31
1533772800,2018-08-09 00:00:00,ETC/USD,15.12,15.42,14.31,15.02,14605969.5,972674.06
1533686400,2018-08-08 00:00:00,ETC/USD,17.27,17.27,14.52,15.12,35693607.37,2238629.02
1533600000,2018-08-07 00:00:00,ETC/USD,18.75,21.25,16.81,17.27,67417439.76,3555834.6
1533513600,2018-08-06 00:00:00,ETC/USD,17.67,18.84,17.16,18.75,30933199.46,1705422.63
1533427200,2018-08-05 00:00:00,ETC/USD,16.42,17.8,16.2,17.67,10817450.33,634975.84
1533340800,2018-08-04 00:00:00,ETC/USD,16.56,16.95,15.81,16.42,12322570.99,750739.57
1533254400,2018-08-03 00:00:00,ETC/USD,14.92,16.97,14.13,16.56,19436976.14,1225872.74
1533168000,2018-08-02 00:00:00,ETC/USD,15.47,15.57,14.55,14.92,6348556.58,420989.37
1533081600,2018-08-01 00:00:00,ETC/USD,16.17,16.3,14.96,15.47,8311048.02,532316.25
1532995200,2018-07-31 00:00:00,ETC/USD,17.11,17.15,15.78,16.17,8220821.22,497912.95
1532908800,2018-07-30 00:00:00,ETC/USD,16.89,17.4,16.59,17.11,6508695.94,382238.87
1532822400,2018-07-29 00:00:00,ETC/USD,17.04,17.08,16.68,16.89,2390254.09,141413.5
1532736000,2018-07-28 00:00:00,ETC/USD,17.07,17.12,16.61,17.04,2501622.63,148089.97
1532649600,2018-07-27 00:00:00,ETC/USD,16.66,17.2,16.33,17.07,6423462.31,383889.44
1532563200,2018-07-26 00:00:00,ETC/USD,16.51,17.44,16.3,16.66,8910520.2,527525.73
1532476800,2018-07-25 00:00:00,ETC/USD,16.63,16.85,16.12,16.51,5246211.81,317057.56
1532390400,2018-07-24 00:00:00,ETC/USD,16.05,16.85,15.73,16.63,9794606.5,595731.41
1532304000,2018-07-23 00:00:00,ETC/USD,16.15,16.77,15.85,16.05,6079797.43,372901.09
1532217600,2018-07-22 00:00:00,ETC/USD,16.31,16.56,16.04,16.15,3813331.11,233629.64
1532131200,2018-07-21 00:00:00,ETC/USD,16.11,16.57,15.85,16.31,4243901.58,260938.19
1532044800,2018-07-20 00:00:00,ETC/USD,17.4,17.67,15.71,16.11,16844313.35,1009388.9
1531958400,2018-07-19 00:00:00,ETC/USD,17.35,17.81,17.1,17.4,6815325.4,391436.13
1531872000,2018-07-18 00:00:00,ETC/USD,17.95,18.39,17.11,17.35,11560716.47,649901.85
1531785600,2018-07-17 00:00:00,ETC/USD,17.35,18.25,16.92,17.95,15150842.85,861689.92
1531699200,2018-07-16 00:00:00,ETC/USD,16.65,17.65,16.55,17.35,11991277.99,698823.63
1531612800,2018-07-15 00:00:00,ETC/USD,16.39,17.03,16.25,16.65,4424412.9,265006.52
1531526400,2018-07-14 00:00:00,ETC/USD,16.26,16.74,16.01,16.39,4869071.9,297966.67
1531440000,2018-07-13 00:00:00,ETC/USD,16.33,16.83,16.1,16.26,12754621.17,773487.49
1531353600,2018-07-12 00:00:00,ETC/USD,16.46,16.46,15.65,16.33,9659294.21,603471.38
1531267200,2018-07-11 00:00:00,ETC/USD,16.07,16.73,15.71,16.46,12410123.64,765329.09
1531180800,2018-07-10 00:00:00,ETC/USD,18.19,18.19,15.94,16.07,25171544.84,1483324.56
1531094400,2018-07-09 00:00:00,ETC/USD,18.29,18.75,18.13,18.19,11361680.24,616076.96
1531008000,2018-07-08 00:00:00,ETC/USD,18.7,19.0,18.22,18.29,10676223.31,575250.11
1530921600,2018-07-07 00:00:00,ETC/USD,18.32,18.99,17.46,18.7,18866686.6,1038633.77
1530835200,2018-07-06 00:00:00,ETC/USD,17.38,18.5,16.86,18.32,30636580.47,1720923.15
1530748800,2018-07-05 00:00:00,ETC/USD,16.83,17.47,16.66,17.38,11882460.81,697931.65
1530662400,2018-07-04 00:00:00,ETC/USD,16.15,17.53,15.77,16.83,10811202.38,644670.29
1530576000,2018-07-03 00:00:00,ETC/USD,16.68,17.17,16.07,16.15,10583063.93,637382.38
1530489600,2018-07-02 00:00:00,ETC/USD,16.01,17.1,15.63,16.68,12574532.84,760649.7
1530403200,2018-07-01 00:00:00,ETC/USD,16.17,16.45,15.5,16.01,11547966.67,724654.7
1530316800,2018-06-30 00:00:00,ETC/USD,15.29,16.9,15.26,16.17,22440697.71,1392463.36
1530230400,2018-06-29 00:00:00,ETC/USD,14.55,15.53,14.22,15.29,14062691.84,952513.69
1530144000,2018-06-28 00:00:00,ETC/USD,15.48,15.7,14.4,14.55,9251066.43,613243.7
1530057600,2018-06-27 00:00:00,ETC/USD,14.85,15.61,14.15,15.48,16982006.25,1137815.07
1529971200,2018-06-26 00:00:00,ETC/USD,15.87,15.94,14.8,14.85,15896751.54,1023802.91
1529884800,2018-06-25 00:00:00,ETC/USD,14.86,16.06,14.65,15.87,22352587.06,1439369.28
1529798400,2018-06-24 00:00:00,ETC/USD,14.79,15.35,13.11,14.86,29258587.5,2086161.4
1529712000,2018-06-23 00:00:00,ETC/USD,14.48,15.1,14.18,14.79,12317828.77,838108.68
1529625600,2018-06-22 00:00:00,ETC/USD,17.6,17.62,14.15,14.48,54200855.75,3427984.42
1529539200,2018-06-21 00:00:00,ETC/USD,17.28,17.88,16.58,17.6,34072322.02,1981944.28
1529452800,2018-06-20 00:00:00,ETC/USD,15.59,17.42,14.81,17.28,26634973.09,1673368.22
1529366400,2018-06-19 00:00:00,ETC/USD,15.12,15.94,15.03,15.59,23500667.32,1516092.09
1529280000,2018-06-18 00:00:00,ETC/USD,14.21,15.63,13.98,15.12,18877900.08,1278017.86
