https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume TRX
1556582400,2019-04-30 00:00:00,TRX/USD,0.0234,0.025,0.02328,0.02479,109300.11,4529356.64
1556496000,2019-04-29 00:00:00,TRX/USD,0.02414,0.02414,0.02269,0.0234,133879.93,5772701.47
1556409600,2019-04-28 00:00:00,TRX/USD,0.024,0.02442,0.0239,0.02414,91000.93,3770429.24
1556323200,2019-04-27 00:00:00,TRX/USD,0.02422,0.02427,0.0236,0.024,41479.94,1728589.53
1556236800,2019-04-26 00:00:00,TRX/USD,0.023,0.0245,0.02238,0.02422,245792.53,10432863.53
1556150400,2019-04-25 00:00:00,TRX/USD,0.0235,0.02551,0.02251,0.023,321744.1,13571243.04
1556064000,2019-04-24 00:00:00,TRX/USD,0.02434,0.02434,0.023,0.0235,162162.41,6867603.76
1555977600,2019-04-23 00:00:00,TRX/USD,0.0252,0.02543,0.02426,0.02434,91280.35,3660282.25
1555891200,2019-04-22 00:00:00,TRX/USD,0.0251,0.02565,0.02472,0.0252,96772.1,3846784.74
1555804800,2019-04-21 00:00:00,TRX/USD,0.0262,0.02649,0.02437,0.0251,130869.61,5212595.3
1555718400,2019-04-20 00:00:00,TRX/USD,0.0265,0.0267,0.02582,0.0262,52030.26,1985932.57
1555632000,2019-04-19 00:00:00,TRX/USD,0.02698,0.02698,0.02617,0.0265,88426.89,3338392.55
1555545600,2019-04-18 00:00:00,TRX/USD,0.0268,0.0274,0.02674,0.02698,128048.05,4736042.38
1555459200,2019-04-17 00:00:00,TRX/USD,0.027,0.02711,0.02656,0.0268,130135.37,4855864.63
1555372800,2019-04-16 00:00:00,TRX/USD,0.0264,0.02721,0.026,0.027,143894.79,5399790.92
1555286400,2019-04-15 00:00:00,TRX/USD,0.0273,0.02773,0.02581,0.0264,167645.86,6266933.32
1555200000,2019-04-14 00:00:00,TRX/USD,0.02633,0.0274,0.02616,0.0273,83377.88,3120911.47
1555113600,2019-04-13 00:00:00,TRX/USD,0.02669,0.0271,0.0261,0.02633,139318.64,5263759.91
1555027200,2019-04-12 00:00:00,TRX/USD,0.0267,0.0273,0.02557,0.02669,151405.99,5704133.62
1554940800,2019-04-11 00:00:00,TRX/USD,0.03,0.03009,0.02551,0.0267,432152.42,15884825.68
1554854400,2019-04-10 00:00:00,TRX/USD,0.03017,0.03124,0.02946,0.03,292322.21,9616889.72
1554768000,2019-04-09 00:00:00,TRX/USD,0.0309,0.0315,0.02916,0.03017,452805.7,15043265.74
1554681600,2019-04-08 00:00:00,TRX/USD,0.02911,0.03199,0.02777,0.0309,634487.44,21028195.03
1554595200,2019-04-07 00:00:00,TRX/USD,0.0269,0.02984,0.0268,0.02911,540692.99,18979515.94
1554508800,2019-04-06 00:00:00,TRX/USD,0.02749,0.0277,0.02658,0.0269,255680.78,9392144.09
1554422400,2019-04-05 00:00:00,TRX/USD,0.02604,0.02793,0.02604,0.02749,183332.73,6706122.93
1554336000,2019-04-04 00:00:00,TRX/USD,0.026,0.02708,0.02522,0.02604,230907.8,8789927.6
1554249600,2019-04-03 00:00:00,TRX/USD,0.0271,0.0295,0.0246,0.026,826021.15,29938561.17
1554163200,2019-04-02 00:00:00,TRX/USD,0.02463,0.02741,0.02463,0.0271,567035.15,21293764.2
1554076800,2019-04-01 00:00:00,TRX/USD,0.0239,0.02541,0.0237,0.02463,220710.67,8947905.61
1553990400,2019-03-31 00:00:00,TRX/USD,0.02369,0.02391,0.0234,0.0239,70235.01,2962793.13
1553904000,2019-03-30 00:00:00,TRX/USD,0.0237,0.02391,0.02326,0.02369,99408.93,4214151.13
1553817600,2019-03-29 00:00:00,TRX/USD,0.02359,0.02424,0.0233,0.0237,372654.5,15701869.55
1553731200,2019-03-28 00:00:00,TRX/USD,0.02373,0.02377,0.02323,0.02359,121414.28,5166498.1
1553644800,2019-03-27 00:00:00,TRX/USD,0.02261,0.0238,0.02261,0.02373,103768.22,4446886.08
1553558400,2019-03-26 00:00:00,TRX/USD,0.02287,0.02289,0.02218,0.02261,37888.41,1690921.19
1553472000,2019-03-25 00:00:00,TRX/USD,0.02358,0.02358,0.02237,0.02287,84012.06,3660070.28
1553385600,2019-03-24 00:00:00,TRX/USD,0.02463,0.02466,0.0232,0.02358,91642.47,3840447.8
1553299200,2019-03-23 00:00:00,TRX/USD,0.0229,0.0248,0.0228,0.02463,175771.1,7258864.88
1553212800,2019-03-22 00:00:00,TRX/USD,0.02251,0.02304,0.02249,0.0229,37435.55,1638662.26
1553126400,2019-03-21 00:00:00,TRX/USD,0.0233,0.02331,0.02215,0.02251,252815.96,11236162.47
1553040000,2019-03-20 00:00:00,TRX/USD,0.02327,0.02331,0.02298,0.0233,26175.5,1129156.71
1552953600,2019-03-19 00:00:00,TRX/USD,0.02319,0.02334,0.0229,0.02327,37165.27,1610376.03
1552867200,2019-03-18 00:00:00,TRX/USD,0.02334,0.02368,0.02284,0.02319,67770.37,2924253.8
1552780800,2019-03-17 00:00:00,TRX/USD,0.02363,0.02363,0.02318,0.02334,67406.83,2876692.38
1552694400,2019-03-16 00:00:00,TRX/USD,0.02341,0.024,0.02334,0.02363,92698.43,3914171.6
1552608000,2019-03-15 00:00:00,TRX/USD,0.0228,0.02351,0.02276,0.02341,41911.35,1813395.53
1552521600,2019-03-14 00:00:00,TRX/USD,0.02261,0.0233,0.02247,0.0228,70880.42,3103066.01
1552435200,2019-03-13 00:00:00,TRX/USD,0.0227,0.02285,0.0223,0.02261,36990.94,1632671.89
1552348800,2019-03-12 00:00:00,TRX/USD,0.02248,0.02298,0.02207,0.0227,59961.88,2672431.21
1552262400,2019-03-11 00:00:00,TRX/USD,0.02336,0.02349,0.02233,0.02248,174462.43,7720363.48
1552176000,2019-03-10 00:00:00,TRX/USD,0.02322,0.02347,0.02272,0.02336,46604.13,2027188.47
1552089600,2019-03-09 00:00:00,TRX/USD,0.02279,0.02338,0.02245,0.02322,64391.52,2805667.76
1552003200,2019-03-08 00:00:00,TRX/USD,0.0235,0.0235,0.02273,0.02279,108776.26,4695805.25
1551916800,2019-03-07 00:00:00,TRX/USD,0.02375,0.02409,0.02335,0.0235,147163.48,6232569.15
1551830400,2019-03-06 00:00:00,TRX/USD,0.02435,0.0244,0.02351,0.02375,96224.37,4028777.97
1551744000,2019-03-05 00:00:00,TRX/USD,0.0232,0.02456,0.0225,0.02435,320661.94,13452934.81
1551657600,2019-03-04 00:00:00,TRX/USD,0.0229,0.02345,0.02104,0.0232,322054.16,14464993.87
1551571200,2019-03-03 00:00:00,TRX/USD,0.02318,0.02352,0.02278,0.0229,48650.4,2089415.66
1551484800,2019-03-02 00:00:00,TRX/USD,0.02407,0.02418,0.02274,0.02318,344268.71,14891139.3
1551398400,2019-03-01 00:00:00,TRX/USD,0.02417,0.02428,0.02398,0.02407,49992.87,2069865.86
1551312000,2019-02-28 00:00:00,TRX/USD,0.02433,0.0246,0.02393,0.02417,217343.66,8980519.78
1551225600,2019-02-27 00:00:00,TRX/USD,0.02456,0.0248,0.02381,0.02433,216344.9,8862837.43
1551139200,2019-02-26 00:00:00,TRX/USD,0.02469,0.02495,0.0242,0.02456,65804.94,2677956.38
1551052800,2019-02-25 00:00:00,TRX/USD,0.0238,0.025,0.0238,0.02469,532815.83,21565113.54
1550966400,2019-02-24 00:00:00,TRX/USD,0.02593,0.02792,0.02272,0.0238,976203.82,37984963.09
1550880000,2019-02-23 00:00:00,TRX/USD,0.02556,0.02597,0.02525,0.02593,239295.91,9317264.86
1550793600,2019-02-22 00:00:00,TRX/USD,0.02505,0.02558,0.02501,0.02556,83434.73,3297075.67
1550707200,2019-02-21 00:00:00,TRX/USD,0.02552,0.02588,0.02469,0.02505,195286.33,7761539.32
1550620800,2019-02-20 00:00:00,TRX/USD,0.02539,0.02583,0.0247,0.02552,220187.52,8701727.39
1550534400,2019-02-19 00:00:00,TRX/USD,0.0253,0.0265,0.02525,0.02539,399330.33,15451053.32
1550448000,2019-02-18 00:00:00,TRX/USD,0.02435,0.02575,0.02426,0.0253,535675.37,21438894.24
1550361600,2019-02-17 00:00:00,TRX/USD,0.02393,0.02454,0.0239,0.02427,173040.9,7157611.43
1550275200,2019-02-16 00:00:00,TRX/USD,0.02414,0.02431,0.02393,0.02393,71597.95,2973301.37
1550188800,2019-02-15 00:00:00,TRX/USD,0.0237,0.02453,0.0237,0.02414,171031.53,7089143.68
1550102400,2019-02-14 00:00:00,TRX/USD,0.02447,0.02474,0.02363,0.0237,104188.47,4346758.96
1550016000,2019-02-13 00:00:00,TRX/USD,0.02482,0.0256,0.02414,0.02447,213558.17,8630461.93
1549929600,2019-02-12 00:00:00,TRX/USD,0.0248,0.0251,0.02455,0.02482,115701.44,4673702.46
1549843200,2019-02-11 00:00:00,TRX/USD,0.02593,0.02659,0.02449,0.02504,447032.21,17593804.41
1549756800,2019-02-10 00:00:00,TRX/USD,0.02667,0.02675,0.0254,0.0262,280904.2,10781135.29
1549670400,2019-02-09 00:00:00,TRX/USD,0.02723,0.028,0.02652,0.02667,161218.47,5943189.1
1549584000,2019-02-08 00:00:00,TRX/USD,0.02599,0.0278,0.02584,0.02723,415106.41,15342797.15
1549497600,2019-02-07 00:00:00,TRX/USD,0.02587,0.02685,0.0258,0.02599,87625.58,3340981.76
1549411200,2019-02-06 00:00:00,TRX/USD,0.0266,0.02688,0.0255,0.02587,281265.22,10774795.72
1549324800,2019-02-05 00:00:00,TRX/USD,0.02717,0.0282,0.02642,0.0266,155512.1,5762276.82
1549238400,2019-02-04 00:00:00,TRX/USD,0.02562,0.0297,0.0254,0.02717,1198448.29,43121340.72
1549152000,2019-02-03 00:00:00,TRX/USD,0.02651,0.02664,0.02541,0.02562,157423.03,6055417.61
1549065600,2019-02-02 00:00:00,TRX/USD,0.02654,0.02681,0.02602,0.02651,105054.21,3988779.6
1548979200,2019-02-01 00:00:00,TRX/USD,0.0256,0.027,0.0245,0.02654,378228.76,14504564.27
1548892800,2019-01-31 00:00:00,TRX/USD,0.02776,0.02806,0.0256,0.0256,419166.82,15687379.68
1548806400,2019-01-30 00:00:00,TRX/USD,0.02767,0.0285,0.02718,0.02776,366434.44,13127531.2
1548720000,2019-01-29 00:00:00,TRX/USD,0.02724,0.02814,0.02634,0.02767,435814.53,15923562.05
1548633600,2019-01-28 00:00:00,TRX/USD,0.0294,0.02953,0.02545,0.02724,916933.25,33660767.49
1548547200,2019-01-27 00:00:00,TRX/USD,0.02893,0.03123,0.02853,0.0294,758250.37,25519391.31
1548460800,2019-01-26 00:00:00,TRX/USD,0.02694,0.02962,0.0269,0.02893,478615.12,16719957.13
1548374400,2019-01-25 00:00:00,TRX/USD,0.0273,0.02749,0.02673,0.02694,129056.8,4761638.85
1548288000,2019-01-24 00:00:00,TRX/USD,0.02679,0.0276,0.02639,0.0273,182577.92,6734247.69
1548201600,2019-01-23 00:00:00,TRX/USD,0.02674,0.02768,0.02623,0.02679,366765.52,13622416.95
1548115200,2019-01-22 00:00:00,TRX/USD,0.0258,0.02722,0.0251,0.02674,502487.85,19064597.85
1548028800,2019-01-21 00:00:00,TRX/USD,0.02382,0.026,0.0236,0.0258,612995.11,24413203.88
1547942400,2019-01-20 00:00:00,TRX/USD,0.02489,0.02504,0.02335,0.02382,277151.48,11540501.0
1547856000,2019-01-19 00:00:00,TRX/USD,0.025,0.0258,0.02389,0.02489,237279.47,9510438.9
1547769600,2019-01-18 00:00:00,TRX/USD,0.02561,0.0258,0.02477,0.025,178648.61,7077635.21
1547683200,2019-01-17 00:00:00,TRX/USD,0.02512,0.02648,0.0243,0.02561,516771.02,20284558.97
1547596800,2019-01-16 00:00:00,TRX/USD,0.02475,0.02573,0.02428,0.02543,349567.45,13960764.27
1547510400,2019-01-15 00:00:00,TRX/USD,0.02612,0.027,0.02392,0.02475,696790.62,27604207.36
1547424000,2019-01-14 00:00:00,TRX/USD,0.0215,0.02631,0.0213,0.02612,1291131.91,52614024.01
1547337600,2019-01-13 00:00:00,TRX/USD,0.02377,0.0238,0.02118,0.0215,612744.11,27484991.94
1547251200,2019-01-12 00:00:00,TRX/USD,0.02534,0.02538,0.02324,0.02377,591160.2,24509376.75
1547164800,2019-01-11 00:00:00,TRX/USD,0.0263,0.02832,0.02483,0.02534,924494.68,35373555.63
1547078400,2019-01-10 00:00:00,TRX/USD,0.0287,0.03585,0.02445,0.0263,2876520.28,101411607.61
1546992000,2019-01-09 00:00:00,TRX/USD,0.02676,0.03029,0.02612,0.0287,1233721.49,43566285.29
1546905600,2019-01-08 00:00:00,TRX/USD,0.02415,0.02749,0.02356,0.02676,1107095.6,42141001.82
1546819200,2019-01-07 00:00:00,TRX/USD,0.02357,0.02462,0.02328,0.02415,186036.24,7769530.59
1546732800,2019-01-06 00:00:00,TRX/USD,0.02273,0.0241,0.02215,0.02357,327623.64,13958648.97
1546646400,2019-01-05 00:00:00,TRX/USD,0.0221,0.02426,0.02199,0.02273,593210.08,25673993.11
1546560000,2019-01-04 00:00:00,TRX/USD,0.02052,0.0226,0.02033,0.0221,501022.16,23647737.89
1546473600,2019-01-03 00:00:00,TRX/USD,0.02079,0.02141,0.02023,0.02052,220045.53,10604553.03
1546387200,2019-01-02 00:00:00,TRX/USD,0.02008,0.02112,0.01977,0.02079,147085.37,7151152.77
1546300800,2019-01-01 00:00:00,TRX/USD,0.0192,0.02021,0.01913,0.02008,235164.75,11881212.24
1546214400,2018-12-31 00:00:00,TRX/USD,0.02056,0.02056,0.0192,0.0192,114408.83,5799417.39
1546128000,2018-12-30 00:00:00,TRX/USD,0.0204,0.02087,0.02001,0.02056,79035.3,3868189.76
1546041600,2018-12-29 00:00:00,TRX/USD,0.02115,0.02158,0.0204,0.0204,186859.73,8958031.17
1545955200,2018-12-28 00:00:00,TRX/USD,0.01879,0.02159,0.01831,0.02115,380970.6,18721281.86
1545868800,2018-12-27 00:00:00,TRX/USD,0.02072,0.0209,0.0186,0.01879,314715.42,16097216.78
1545782400,2018-12-26 00:00:00,TRX/USD,0.02058,0.0215,0.01976,0.02072,288972.59,13917852.46
1545696000,2018-12-25 00:00:00,TRX/USD,0.02132,0.02141,0.0189,0.02058,209446.43,10583671.28
1545609600,2018-12-24 00:00:00,TRX/USD,0.0214,0.0243,0.02075,0.02134,509866.17,22332112.77
1545523200,2018-12-23 00:00:00,TRX/USD,0.02146,0.0227,0.02059,0.0214,314660.85,14490206.08
1545436800,2018-12-22 00:00:00,TRX/USD,0.02046,0.022,0.01895,0.02146,376966.7,18243824.96
1545350400,2018-12-21 00:00:00,TRX/USD,0.0177,0.02311,0.0174,0.02046,945648.19,46663770.25
1545264000,2018-12-20 00:00:00,TRX/USD,0.01589,0.01798,0.01565,0.0177,356587.35,20933033.76
1545177600,2018-12-19 00:00:00,TRX/USD,0.0152,0.01809,0.01516,0.01589,482605.51,28958285.58
1545091200,2018-12-18 00:00:00,TRX/USD,0.0145,0.0152,0.01425,0.0152,137269.34,9401958.53
1545004800,2018-12-17 00:00:00,TRX/USD,0.0132,0.01522,0.01319,0.0145,234744.68,16555161.81
1544918400,2018-12-16 00:00:00,TRX/USD,0.01295,0.01363,0.01291,0.0132,102167.09,7671386.55
1544832000,2018-12-15 00:00:00,TRX/USD,0.01291,0.01311,0.0127,0.01295,35283.39,2732292.12
1544745600,2018-12-14 00:00:00,TRX/USD,0.01324,0.01338,0.0126,0.01291,190802.02,14800288.84
1544659200,2018-12-13 00:00:00,TRX/USD,0.01358,0.0137,0.01313,0.01324,65523.37,4869041.44
1544572800,2018-12-12 00:00:00,TRX/USD,0.01337,0.01394,0.01319,0.01358,155689.08,11435681.2
1544486400,2018-12-11 00:00:00,TRX/USD,0.01345,0.01363,0.01312,0.01337,64134.41,4765492.49
1544400000,2018-12-10 00:00:00,TRX/USD,0.0137,0.01399,0.01312,0.01345,140866.46,10447532.92
1544313600,2018-12-09 00:00:00,TRX/USD,0.01371,0.0144,0.01344,0.0137,128897.36,9247411.07
1544227200,2018-12-08 00:00:00,TRX/USD,0.01334,0.0142,0.0129,0.01371,156985.82,11604239.51
1544140800,2018-12-07 00:00:00,TRX/USD,0.0129,0.01358,0.01223,0.01334,253127.0,19486664.83
1544054400,2018-12-06 00:00:00,TRX/USD,0.01396,0.0146,0.01281,0.0129,179881.49,13141867.36
1543968000,2018-12-05 00:00:00,TRX/USD,0.0145,0.01484,0.01396,0.01396,134174.81,9341525.84
1543881600,2018-12-04 00:00:00,TRX/USD,0.01393,0.01576,0.01338,0.0145,140770.72,9629564.41
1543795200,2018-12-03 00:00:00,TRX/USD,0.015,0.0151,0.01356,0.01393,184795.25,12920984.04
1543708800,2018-12-02 00:00:00,TRX/USD,0.01525,0.01573,0.01484,0.015,94888.54,6259809.39
1543622400,2018-12-01 00:00:00,TRX/USD,0.0145,0.01567,0.014,0.01525,264800.43,17511765.79
1543536000,2018-11-30 00:00:00,TRX/USD,0.01568,0.0159,0.01361,0.0145,279233.04,19443547.79
1543449600,2018-11-29 00:00:00,TRX/USD,0.0149,0.0171,0.0145,0.01568,355965.15,22740321.9
1543363200,2018-11-28 00:00:00,TRX/USD,0.01201,0.016,0.01201,0.0149,556787.45,38653818.26
1543276800,2018-11-27 00:00:00,TRX/USD,0.01191,0.01223,0.01137,0.01201,143412.06,12221621.7
1543190400,2018-11-26 00:00:00,TRX/USD,0.01256,0.01324,0.01137,0.01191,224796.71,18531904.59
1543104000,2018-11-25 00:00:00,TRX/USD,0.01265,0.01286,0.0111,0.01256,210477.85,17604240.36
1543017600,2018-11-24 00:00:00,TRX/USD,0.0139,0.01427,0.01209,0.01265,193482.77,14957980.69
1542931200,2018-11-23 00:00:00,TRX/USD,0.0138,0.01412,0.01322,0.0139,148486.17,10853587.93
1542844800,2018-11-22 00:00:00,TRX/USD,0.01487,0.01498,0.01375,0.0138,170561.56,11716680.02
1542758400,2018-11-21 00:00:00,TRX/USD,0.01419,0.01527,0.01366,0.01487,643068.71,44448074.17
1542672000,2018-11-20 00:00:00,TRX/USD,0.01594,0.01657,0.01258,0.01409,945936.05,66100321.4
1542585600,2018-11-19 00:00:00,TRX/USD,0.01894,0.01894,0.01569,0.01594,493873.1,29504793.37
1542499200,2018-11-18 00:00:00,TRX/USD,0.01904,0.01941,0.01879,0.01894,189388.42,9904130.2
1542412800,2018-11-17 00:00:00,TRX/USD,0.01911,0.01913,0.0186,0.01904,54064.98,2875226.56
1542326400,2018-11-16 00:00:00,TRX/USD,0.01939,0.01975,0.01878,0.01911,164726.05,8573985.71
1542240000,2018-11-15 00:00:00,TRX/USD,0.01989,0.02005,0.01766,0.01939,400607.52,21260020.49
1542153600,2018-11-14 00:00:00,TRX/USD,0.02226,0.0224,0.01866,0.01989,941923.08,46999569.73
1542067200,2018-11-13 00:00:00,TRX/USD,0.02273,0.02279,0.02225,0.02226,76878.08,3415588.12
1541980800,2018-11-12 00:00:00,TRX/USD,0.02296,0.02316,0.02233,0.02273,99593.81,4387066.78
1541894400,2018-11-11 00:00:00,TRX/USD,0.02307,0.02314,0.02261,0.02296,96818.17,4233712.62
1541808000,2018-11-10 00:00:00,TRX/USD,0.02313,0.02338,0.02285,0.02307,96178.25,4162496.78
1541721600,2018-11-09 00:00:00,TRX/USD,0.02324,0.02354,0.02287,0.02313,98658.53,4261868.42
1541635200,2018-11-08 00:00:00,TRX/USD,0.02412,0.02429,0.02311,0.02324,163125.46,6899966.4
1541548800,2018-11-07 00:00:00,TRX/USD,0.0247,0.02508,0.02385,0.02412,182821.33,7517916.93
1541462400,2018-11-06 00:00:00,TRX/USD,0.02395,0.02487,0.02378,0.0247,264592.24,10856463.77
1541376000,2018-11-05 00:00:00,TRX/USD,0.02367,0.02409,0.02337,0.02395,201351.48,8491383.27
1541289600,2018-11-04 00:00:00,TRX/USD,0.02273,0.02396,0.02233,0.02367,202849.46,8654085.0
1541203200,2018-11-03 00:00:00,TRX/USD,0.02302,0.02305,0.0225,0.02273,52831.59,2326640.49
1541116800,2018-11-02 00:00:00,TRX/USD,0.02253,0.02323,0.0224,0.02302,176704.9,7767595.54
1541030400,2018-11-01 00:00:00,TRX/USD,0.02237,0.02258,0.02209,0.02253,128622.51,5749469.48
1540944000,2018-10-31 00:00:00,TRX/USD,0.0222,0.0227,0.0214,0.02237,110145.34,4985940.01
1540857600,2018-10-30 00:00:00,TRX/USD,0.02223,0.02248,0.02208,0.0222,71330.38,3202161.98
1540771200,2018-10-29 00:00:00,TRX/USD,0.02356,0.02365,0.0218,0.02223,197594.66,8749729.93
1540684800,2018-10-28 00:00:00,TRX/USD,0.02338,0.02366,0.02338,0.02356,23048.96,979709.8
1540598400,2018-10-27 00:00:00,TRX/USD,0.02389,0.02398,0.02332,0.02338,189209.03,7982383.94
1540512000,2018-10-26 00:00:00,TRX/USD,0.02342,0.02399,0.02323,0.02389,57606.44,2445765.71
1540425600,2018-10-25 00:00:00,TRX/USD,0.02367,0.02374,0.0234,0.02342,82907.01,3521409.04
1540339200,2018-10-24 00:00:00,TRX/USD,0.02371,0.02419,0.02365,0.02367,105338.12,4411739.76
1540252800,2018-10-23 00:00:00,TRX/USD,0.02415,0.0242,0.0233,0.02371,196478.76,8294611.84
1540166400,2018-10-22 00:00:00,TRX/USD,0.0245,0.02457,0.02397,0.02415,76089.87,3137399.43
1540080000,2018-10-21 00:00:00,TRX/USD,0.02448,0.02504,0.02444,0.0245,175954.87,7088031.43
1539993600,2018-10-20 00:00:00,TRX/USD,0.0244,0.02473,0.0243,0.02448,98867.19,4039218.1
1539907200,2018-10-19 00:00:00,TRX/USD,0.02474,0.02498,0.0242,0.0244,219564.95,8989379.97
1539820800,2018-10-18 00:00:00,TRX/USD,0.02496,0.02573,0.02437,0.02474,324845.16,12985270.46
1539734400,2018-10-17 00:00:00,TRX/USD,0.02503,0.0264,0.0243,0.02496,505405.82,20199747.97
1539648000,2018-10-16 00:00:00,TRX/USD,0.02574,0.02579,0.02424,0.02494,360965.55,14426199.52
1539561600,2018-10-15 00:00:00,TRX/USD,0.02373,0.02799,0.02286,0.02574,1211036.61,46870971.47
1539475200,2018-10-14 00:00:00,TRX/USD,0.02383,0.02494,0.0235,0.02373,334301.55,13667607.75
1539388800,2018-10-13 00:00:00,TRX/USD,0.0229,0.02422,0.02288,0.02383,335558.72,14124931.33
1539302400,2018-10-12 00:00:00,TRX/USD,0.021,0.02409,0.02067,0.0229,782927.07,34542239.63
1539216000,2018-10-11 00:00:00,TRX/USD,0.02555,0.02555,0.02066,0.021,1012925.69,45013371.24
1539129600,2018-10-10 00:00:00,TRX/USD,0.02613,0.02614,0.02454,0.02555,395322.62,15611240.24
1539043200,2018-10-09 00:00:00,TRX/USD,0.02668,0.02704,0.0254,0.02613,604455.94,23275731.57
1538956800,2018-10-08 00:00:00,TRX/USD,0.0269,0.02823,0.02609,0.02659,1257668.54,46470597.7
1538870400,2018-10-07 00:00:00,TRX/USD,0.0238,0.02759,0.02372,0.0269,942182.73,36998448.54
1538784000,2018-10-06 00:00:00,TRX/USD,0.0234,0.02442,0.02292,0.0238,291180.23,12393890.76
1538697600,2018-10-05 00:00:00,TRX/USD,0.02284,0.02353,0.02237,0.0234,501282.05,21762905.68
1538611200,2018-10-04 00:00:00,TRX/USD,0.02162,0.02364,0.0216,0.02284,805708.31,35632134.36
1538524800,2018-10-03 00:00:00,TRX/USD,0.02217,0.02217,0.0212,0.02161,318583.99,14747431.3
1538438400,2018-10-02 00:00:00,TRX/USD,0.02208,0.02249,0.02176,0.02217,160686.22,7287534.63
1538352000,2018-10-01 00:00:00,TRX/USD,0.02215,0.0224,0.0215,0.02208,218714.45,9967595.58
1538265600,2018-09-30 00:00:00,TRX/USD,0.02208,0.0227,0.02174,0.02215,250475.99,11261031.82
1538179200,2018-09-29 00:00:00,TRX/USD,0.02198,0.02229,0.02119,0.02208,618919.12,28084291.54
1538092800,2018-09-28 00:00:00,TRX/USD,0.0225,0.02312,0.02124,0.02198,402295.6,18009412.51
1538006400,2018-09-27 00:00:00,TRX/USD,0.0213,0.02301,0.02061,0.0225,512645.54,23614403.71
1537920000,2018-09-26 00:00:00,TRX/USD,0.02124,0.022,0.02005,0.02103,502991.83,23909493.89
1537833600,2018-09-25 00:00:00,TRX/USD,0.0221,0.0221,0.02013,0.02124,552214.65,26680331.84
1537747200,2018-09-24 00:00:00,TRX/USD,0.0238,0.02424,0.02186,0.02211,421400.93,18686359.95
1537660800,2018-09-23 00:00:00,TRX/USD,0.02317,0.0248,0.02268,0.0238,839801.2,35118974.38
1537574400,2018-09-22 00:00:00,TRX/USD,0.02503,0.02553,0.02231,0.02332,562307.73,24027342.46
1537488000,2018-09-21 00:00:00,TRX/USD,0.02131,0.02625,0.02122,0.02503,1459944.62,63084727.59
1537401600,2018-09-20 00:00:00,TRX/USD,0.01961,0.02227,0.01961,0.02131,753977.2,36581220.47
1537315200,2018-09-19 00:00:00,TRX/USD,0.0193,0.02019,0.01861,0.01961,512725.83,26426836.49
1537228800,2018-09-18 00:00:00,TRX/USD,0.01839,0.01964,0.01817,0.0193,486779.05,25699905.29
1537142400,2018-09-17 00:00:00,TRX/USD,0.0199,0.02029,0.01806,0.01839,494670.46,25965780.23
1537056000,2018-09-16 00:00:00,TRX/USD,0.01985,0.02013,0.0192,0.02,175567.32,8906885.19
1536969600,2018-09-15 00:00:00,TRX/USD,0.0198,0.02042,0.01961,0.01985,270901.79,13506419.53
1536883200,2018-09-14 00:00:00,TRX/USD,0.01981,0.02064,0.01891,0.0198,613087.37,31277123.68
1536796800,2018-09-13 00:00:00,TRX/USD,0.01818,0.02059,0.01818,0.01981,717125.71,36829274.46
1536710400,2018-09-12 00:00:00,TRX/USD,0.01849,0.01858,0.01711,0.01818,369597.91,20881981.17
1536624000,2018-09-11 00:00:00,TRX/USD,0.01923,0.01961,0.01782,0.01849,372467.67,20092796.58
1536537600,2018-09-10 00:00:00,TRX/USD,0.0193,0.02018,0.01884,0.01923,153432.86,7904076.66
1536451200,2018-09-09 00:00:00,TRX/USD,0.01915,0.02017,0.01881,0.0193,169393.12,8619999.07
1536364800,2018-09-08 00:00:00,TRX/USD,0.02032,0.02079,0.01872,0.01915,213663.58,10867977.22
1536278400,2018-09-07 00:00:00,TRX/USD,0.02164,0.02199,0.01981,0.02032,456477.46,22040204.86
1536192000,2018-09-06 00:00:00,TRX/USD,0.02166,0.0218,0.02011,0.02164,518519.14,25011626.81
1536105600,2018-09-05 00:00:00,TRX/USD,0.0252,0.02552,0.02142,0.02166,733468.14,31839986.04
1536019200,2018-09-04 00:00:00,TRX/USD,0.02497,0.02594,0.02497,0.0252,165681.37,6493150.81
1535932800,2018-09-03 00:00:00,TRX/USD,0.02566,0.0259,0.02456,0.02497,226175.25,9010117.36
1535846400,2018-09-02 00:00:00,TRX/USD,0.02591,0.02654,0.02475,0.02566,307028.35,11943400.18
1535760000,2018-09-01 00:00:00,TRX/USD,0.02539,0.02721,0.02539,0.02665,302603.32,11476901.17
1535673600,2018-08-31 00:00:00,TRX/USD,0.02503,0.02564,0.02436,0.02532,282150.81,11277181.41
1535587200,2018-08-30 00:00:00,TRX/USD,0.02546,0.02597,0.02321,0.02503,597009.68,24620374.76
1535500800,2018-08-29 00:00:00,TRX/USD,0.02687,0.02727,0.02462,0.02546,1058583.1,40862764.32
1535414400,2018-08-28 00:00:00,TRX/USD,0.02457,0.02788,0.02422,0.02687,991529.02,37938742.61
1535328000,2018-08-27 00:00:00,TRX/USD,0.0228,0.0247,0.02243,0.02457,437533.65,18605017.49
1535241600,2018-08-26 00:00:00,TRX/USD,0.0224,0.02312,0.0212,0.0228,269775.74,12122442.69
1535155200,2018-08-25 00:00:00,TRX/USD,0.02152,0.02257,0.021,0.0224,212951.54,9784723.44
