https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XMR
1550880000,2019-02-23 00:00:00,XMR/USD,52.63,55.62,51.55,54.99,1119829.14,20736.86
1550793600,2019-02-22 00:00:00,XMR/USD,50.52,52.73,50.52,52.63,357442.41,6892.87
1550707200,2019-02-21 00:00:00,XMR/USD,52.66,52.68,50.16,50.52,512845.28,9997.9
1550620800,2019-02-20 00:00:00,XMR/USD,52.58,53.41,50.86,52.66,1158539.01,22215.17
1550534400,2019-02-19 00:00:00,XMR/USD,52.18,54.29,51.75,52.58,1208497.96,22723.56
1550448000,2019-02-18 00:00:00,XMR/USD,48.66,52.89,48.5,52.18,1032742.0,20345.1
1550361600,2019-02-17 00:00:00,XMR/USD,47.32,49.01,47.26,48.66,437660.34,9119.8
1550275200,2019-02-16 00:00:00,XMR/USD,47.87,49.34,47.32,47.32,280044.67,5796.84
1550188800,2019-02-15 00:00:00,XMR/USD,47.25,49.25,47.0,47.87,626205.48,12987.62
1550102400,2019-02-14 00:00:00,XMR/USD,49.65,50.15,46.41,47.25,1423185.95,29753.4
1550016000,2019-02-13 00:00:00,XMR/USD,49.72,51.4,49.27,49.65,1024161.3,20278.34
1549929600,2019-02-12 00:00:00,XMR/USD,48.68,50.23,47.76,49.72,338911.53,6932.2
1549843200,2019-02-11 00:00:00,XMR/USD,50.57,50.59,47.61,48.68,831289.02,17104.17
1549756800,2019-02-10 00:00:00,XMR/USD,49.08,50.57,47.46,50.57,508899.47,10357.93
1549670400,2019-02-09 00:00:00,XMR/USD,48.96,49.67,48.45,49.08,407606.82,8290.19
1549584000,2019-02-08 00:00:00,XMR/USD,43.71,50.69,43.67,48.96,1480261.0,31643.61
1549497600,2019-02-07 00:00:00,XMR/USD,43.71,44.37,43.19,43.71,509623.05,11619.06
1549411200,2019-02-06 00:00:00,XMR/USD,43.84,44.0,42.55,43.71,548041.1,12701.28
1549324800,2019-02-05 00:00:00,XMR/USD,43.13,44.17,43.0,43.84,378072.56,8677.41
1549238400,2019-02-04 00:00:00,XMR/USD,43.5,43.68,42.51,43.13,225412.79,5232.61
1549152000,2019-02-03 00:00:00,XMR/USD,43.9,44.58,42.79,43.5,825459.64,18862.81
1549065600,2019-02-02 00:00:00,XMR/USD,44.33,44.44,42.08,43.9,882000.18,20554.36
1548979200,2019-02-01 00:00:00,XMR/USD,44.22,44.95,43.23,44.33,239602.93,5427.58
1548892800,2019-01-31 00:00:00,XMR/USD,44.82,45.39,43.74,44.22,245265.93,5502.56
1548806400,2019-01-30 00:00:00,XMR/USD,43.84,45.5,43.2,44.82,378039.03,8480.64
1548720000,2019-01-29 00:00:00,XMR/USD,44.12,44.76,43.12,43.84,544038.24,12367.25
1548633600,2019-01-28 00:00:00,XMR/USD,46.8,46.99,43.58,44.12,1006504.09,22491.87
1548547200,2019-01-27 00:00:00,XMR/USD,46.15,46.99,45.23,46.8,344467.36,7474.97
1548460800,2019-01-26 00:00:00,XMR/USD,47.39,47.66,46.11,46.15,258110.29,5519.91
1548374400,2019-01-25 00:00:00,XMR/USD,46.47,47.59,45.54,47.39,598242.81,12833.33
1548288000,2019-01-24 00:00:00,XMR/USD,45.39,47.83,45.23,46.47,811094.62,17401.49
1548201600,2019-01-23 00:00:00,XMR/USD,46.48,46.74,45.01,45.39,675375.99,14701.35
1548115200,2019-01-22 00:00:00,XMR/USD,44.64,47.07,44.36,46.48,737942.79,16105.64
1548028800,2019-01-21 00:00:00,XMR/USD,44.01,44.9,43.56,44.64,730999.91,16490.59
1547942400,2019-01-20 00:00:00,XMR/USD,46.72,46.97,43.39,44.01,611707.07,13699.84
1547856000,2019-01-19 00:00:00,XMR/USD,45.32,47.6,45.32,46.72,506738.2,10849.97
1547769600,2019-01-18 00:00:00,XMR/USD,46.13,46.26,44.96,45.32,529847.22,11608.59
1547683200,2019-01-17 00:00:00,XMR/USD,46.56,46.92,44.57,46.13,824333.13,18091.74
1547596800,2019-01-16 00:00:00,XMR/USD,45.36,46.71,44.98,46.56,606017.53,13189.86
1547510400,2019-01-15 00:00:00,XMR/USD,46.65,47.69,44.36,45.36,909904.54,19621.12
1547424000,2019-01-14 00:00:00,XMR/USD,43.5,47.72,43.47,46.65,822025.86,18020.23
1547337600,2019-01-13 00:00:00,XMR/USD,45.54,46.1,43.01,43.5,629848.53,14261.72
1547251200,2019-01-12 00:00:00,XMR/USD,46.11,46.3,44.64,45.54,702661.52,15440.71
1547164800,2019-01-11 00:00:00,XMR/USD,45.8,47.32,45.31,46.11,984555.64,21176.66
1547078400,2019-01-10 00:00:00,XMR/USD,53.33,54.6,44.28,45.8,3804541.67,78175.28
1546992000,2019-01-09 00:00:00,XMR/USD,54.06,55.88,52.5,53.33,951961.6,17594.25
1546905600,2019-01-08 00:00:00,XMR/USD,54.15,56.27,53.39,54.06,786533.34,14398.49
1546819200,2019-01-07 00:00:00,XMR/USD,56.32,57.0,53.77,54.15,739937.04,13392.96
1546732800,2019-01-06 00:00:00,XMR/USD,50.66,56.53,50.35,56.32,1258076.66,23461.13
1546646400,2019-01-05 00:00:00,XMR/USD,51.89,53.13,50.56,50.66,1102912.61,21287.34
1546560000,2019-01-04 00:00:00,XMR/USD,50.9,52.31,50.3,51.89,994937.43,19381.08
1546473600,2019-01-03 00:00:00,XMR/USD,53.91,54.22,50.64,50.9,826439.91,15869.66
1546387200,2019-01-02 00:00:00,XMR/USD,49.71,55.29,49.15,53.91,1945187.14,37168.08
1546300800,2019-01-01 00:00:00,XMR/USD,47.17,49.83,46.38,49.71,623437.09,13088.57
1546214400,2018-12-31 00:00:00,XMR/USD,49.66,49.83,45.8,47.16,680133.67,14159.26
1546128000,2018-12-30 00:00:00,XMR/USD,48.65,50.28,48.2,49.66,1001130.84,20319.83
1546041600,2018-12-29 00:00:00,XMR/USD,51.29,51.85,48.65,48.65,1056997.81,20991.4
1545955200,2018-12-28 00:00:00,XMR/USD,45.02,53.23,44.56,51.29,1337359.2,27553.19
1545868800,2018-12-27 00:00:00,XMR/USD,50.47,50.47,44.23,45.02,1064032.52,22570.18
1545782400,2018-12-26 00:00:00,XMR/USD,51.88,53.66,47.98,50.47,1613924.65,31985.67
1545696000,2018-12-25 00:00:00,XMR/USD,56.95,57.29,49.12,51.88,2042012.21,39627.64
1545609600,2018-12-24 00:00:00,XMR/USD,54.11,60.05,54.05,56.95,2164638.89,37259.18
1545523200,2018-12-23 00:00:00,XMR/USD,53.18,56.5,52.97,54.11,1582916.6,28791.07
1545436800,2018-12-22 00:00:00,XMR/USD,53.14,54.0,51.0,53.18,1388869.51,26669.15
1545350400,2018-12-21 00:00:00,XMR/USD,56.42,57.17,51.49,53.14,2202826.17,40544.71
1545264000,2018-12-20 00:00:00,XMR/USD,46.85,56.68,46.45,56.42,2705046.39,51770.87
1545177600,2018-12-19 00:00:00,XMR/USD,47.82,51.86,46.37,46.85,2255784.33,46123.01
1545091200,2018-12-18 00:00:00,XMR/USD,44.74,49.12,43.63,47.82,1487149.8,32088.13
1545004800,2018-12-17 00:00:00,XMR/USD,39.82,46.2,39.64,44.74,1483353.86,34075.81
1544918400,2018-12-16 00:00:00,XMR/USD,39.52,41.63,39.38,39.82,1179187.18,29176.67
1544832000,2018-12-15 00:00:00,XMR/USD,39.37,40.31,38.5,39.52,841508.64,21524.71
1544745600,2018-12-14 00:00:00,XMR/USD,41.53,43.42,39.01,39.37,1208831.22,29024.75
1544659200,2018-12-13 00:00:00,XMR/USD,44.65,44.7,41.0,41.53,1129395.3,26637.42
1544572800,2018-12-12 00:00:00,XMR/USD,42.85,45.83,42.49,44.65,664552.42,14901.99
1544486400,2018-12-11 00:00:00,XMR/USD,44.95,45.13,42.42,42.85,926374.14,21233.35
1544400000,2018-12-10 00:00:00,XMR/USD,48.19,48.98,44.38,44.95,1124913.3,24216.99
1544313600,2018-12-09 00:00:00,XMR/USD,45.83,50.22,43.5,48.19,983931.79,20824.16
1544227200,2018-12-08 00:00:00,XMR/USD,47.3,49.96,43.44,45.83,1349756.9,28643.46
1544140800,2018-12-07 00:00:00,XMR/USD,46.81,49.0,43.06,47.3,2417019.5,53112.25
1544054400,2018-12-06 00:00:00,XMR/USD,52.04,54.18,46.56,46.81,1900441.07,37669.4
1543968000,2018-12-05 00:00:00,XMR/USD,57.48,57.8,52.0,52.04,826759.26,15330.35
1543881600,2018-12-04 00:00:00,XMR/USD,54.99,60.15,53.7,57.48,980701.55,17177.78
1543795200,2018-12-03 00:00:00,XMR/USD,59.39,59.93,53.52,54.99,1212948.67,21424.59
1543708800,2018-12-02 00:00:00,XMR/USD,60.33,62.99,58.31,59.39,666711.42,11044.74
1543622400,2018-12-01 00:00:00,XMR/USD,58.63,62.01,57.13,60.33,1203611.57,20083.29
1543536000,2018-11-30 00:00:00,XMR/USD,61.74,62.72,55.93,58.63,867114.06,14665.47
1543449600,2018-11-29 00:00:00,XMR/USD,64.19,65.65,59.35,61.74,1261992.52,20434.45
1543363200,2018-11-28 00:00:00,XMR/USD,58.41,66.48,58.09,64.19,1842853.09,29609.13
1543276800,2018-11-27 00:00:00,XMR/USD,54.4,59.98,53.1,58.41,1503045.08,27077.65
1543190400,2018-11-26 00:00:00,XMR/USD,58.98,61.12,53.16,54.4,2099316.65,36974.68
1543104000,2018-11-25 00:00:00,XMR/USD,59.36,60.89,54.08,58.98,3140118.67,54908.84
1543017600,2018-11-24 00:00:00,XMR/USD,68.08,70.8,59.0,59.36,2146406.04,33569.68
1542931200,2018-11-23 00:00:00,XMR/USD,65.85,68.66,63.0,68.08,1928469.56,29283.62
1542844800,2018-11-22 00:00:00,XMR/USD,69.89,71.91,65.5,65.85,1375647.26,19905.66
1542758400,2018-11-21 00:00:00,XMR/USD,68.1,71.93,65.29,69.89,2134095.0,31060.8
1542672000,2018-11-20 00:00:00,XMR/USD,73.58,76.83,64.53,68.1,5378011.41,76660.15
1542585600,2018-11-19 00:00:00,XMR/USD,90.0,90.33,73.13,73.58,3880360.9,48987.01
1542499200,2018-11-18 00:00:00,XMR/USD,89.24,93.1,88.77,90.0,2566411.08,28055.15
1542412800,2018-11-17 00:00:00,XMR/USD,88.08,89.99,85.97,89.24,1272619.77,14522.15
1542326400,2018-11-16 00:00:00,XMR/USD,90.22,90.36,87.27,88.08,1399350.13,15778.77
1542240000,2018-11-15 00:00:00,XMR/USD,93.29,94.9,81.72,90.22,4046091.33,46031.7
1542153600,2018-11-14 00:00:00,XMR/USD,106.69,106.76,85.04,93.29,4203418.58,44289.46
1542067200,2018-11-13 00:00:00,XMR/USD,106.64,107.78,105.38,106.69,685338.3,6451.06
1541980800,2018-11-12 00:00:00,XMR/USD,107.43,108.19,106.07,106.66,714047.38,6664.51
1541894400,2018-11-11 00:00:00,XMR/USD,105.53,107.5,102.6,107.43,1132537.47,10802.57
1541808000,2018-11-10 00:00:00,XMR/USD,107.8,107.81,104.0,105.53,959387.29,9064.58
1541721600,2018-11-09 00:00:00,XMR/USD,109.23,109.56,106.0,107.8,1159183.88,10759.01
1541635200,2018-11-08 00:00:00,XMR/USD,112.4,112.98,108.69,109.23,1510275.0,13615.28
1541548800,2018-11-07 00:00:00,XMR/USD,113.91,114.73,110.06,112.4,1248584.63,11098.66
1541462400,2018-11-06 00:00:00,XMR/USD,112.62,114.84,111.08,113.91,2196328.43,19446.23
1541376000,2018-11-05 00:00:00,XMR/USD,113.06,114.17,110.25,112.62,1056205.06,9424.57
1541289600,2018-11-04 00:00:00,XMR/USD,107.31,113.91,105.65,113.06,1436687.39,13026.65
1541203200,2018-11-03 00:00:00,XMR/USD,106.8,108.19,104.86,107.31,1005089.89,9462.35
1541116800,2018-11-02 00:00:00,XMR/USD,104.94,107.78,104.37,106.8,841562.61,7922.63
1541030400,2018-11-01 00:00:00,XMR/USD,105.37,105.5,102.96,104.94,615785.23,5925.81
1540944000,2018-10-31 00:00:00,XMR/USD,103.47,106.52,102.92,105.37,920105.07,8777.17
1540857600,2018-10-30 00:00:00,XMR/USD,101.91,103.75,101.87,103.47,341565.75,3324.19
1540771200,2018-10-29 00:00:00,XMR/USD,105.42,105.51,101.14,101.91,799527.06,7770.55
1540684800,2018-10-28 00:00:00,XMR/USD,104.71,105.99,102.71,105.42,468384.94,4509.2
1540598400,2018-10-27 00:00:00,XMR/USD,106.25,106.33,104.23,104.71,412217.25,3914.8
1540512000,2018-10-26 00:00:00,XMR/USD,107.83,108.01,105.94,106.25,1121715.46,10469.91
1540425600,2018-10-25 00:00:00,XMR/USD,108.29,108.5,106.58,107.83,627976.95,5845.05
1540339200,2018-10-24 00:00:00,XMR/USD,110.19,111.24,108.22,108.29,787215.83,7161.47
1540252800,2018-10-23 00:00:00,XMR/USD,107.8,112.35,107.29,110.19,1606529.17,14595.65
1540166400,2018-10-22 00:00:00,XMR/USD,106.96,108.04,106.15,107.8,464173.72,4338.31
1540080000,2018-10-21 00:00:00,XMR/USD,106.03,108.67,105.89,106.83,634490.64,5895.48
1539993600,2018-10-20 00:00:00,XMR/USD,105.4,107.58,105.06,106.03,478450.72,4503.82
1539907200,2018-10-19 00:00:00,XMR/USD,105.54,107.82,104.86,105.4,518077.76,4877.45
1539820800,2018-10-18 00:00:00,XMR/USD,109.61,110.51,104.12,105.56,696734.77,6470.36
1539734400,2018-10-17 00:00:00,XMR/USD,111.63,112.07,107.71,109.61,934363.65,8502.53
1539648000,2018-10-16 00:00:00,XMR/USD,109.93,112.44,108.14,111.63,534773.85,4859.71
1539561600,2018-10-15 00:00:00,XMR/USD,101.43,124.99,100.75,109.93,4764567.5,42891.68
1539475200,2018-10-14 00:00:00,XMR/USD,103.92,104.97,101.19,101.43,659153.17,6343.01
1539388800,2018-10-13 00:00:00,XMR/USD,101.78,104.36,101.42,103.92,961298.06,9297.1
1539302400,2018-10-12 00:00:00,XMR/USD,100.91,105.23,100.01,101.78,713219.18,6932.21
1539216000,2018-10-11 00:00:00,XMR/USD,115.05,115.45,100.74,100.91,2786050.57,26303.92
1539129600,2018-10-10 00:00:00,XMR/USD,113.79,115.45,111.48,115.05,1108685.47,9764.59
1539043200,2018-10-09 00:00:00,XMR/USD,114.45,115.09,113.0,113.79,915356.26,8037.97
1538956800,2018-10-08 00:00:00,XMR/USD,113.71,115.99,112.93,114.45,853184.74,7423.06
1538870400,2018-10-07 00:00:00,XMR/USD,115.13,115.44,112.0,113.71,896276.1,7918.1
1538784000,2018-10-06 00:00:00,XMR/USD,115.56,115.98,113.4,115.13,993668.27,8664.34
1538697600,2018-10-05 00:00:00,XMR/USD,114.66,115.77,113.55,115.56,1538079.16,13441.24
1538611200,2018-10-04 00:00:00,XMR/USD,114.5,116.96,113.4,114.66,905117.19,7854.55
1538524800,2018-10-03 00:00:00,XMR/USD,116.59,117.8,111.0,114.5,2044382.12,17952.86
1538438400,2018-10-02 00:00:00,XMR/USD,114.49,120.61,112.13,116.59,2483799.72,21426.39
1538352000,2018-10-01 00:00:00,XMR/USD,115.82,117.4,112.55,114.49,1344681.78,11721.48
1538265600,2018-09-30 00:00:00,XMR/USD,114.59,117.0,113.76,115.82,829981.89,7190.1
1538179200,2018-09-29 00:00:00,XMR/USD,116.94,117.89,107.8,114.59,3288845.48,28757.29
1538092800,2018-09-28 00:00:00,XMR/USD,119.11,122.14,115.15,116.94,1967301.28,16641.92
1538006400,2018-09-27 00:00:00,XMR/USD,115.06,121.88,112.91,119.11,2435730.35,20772.4
1537920000,2018-09-26 00:00:00,XMR/USD,116.8,117.86,112.12,115.06,1604011.82,13950.68
1537833600,2018-09-25 00:00:00,XMR/USD,115.03,116.87,110.85,116.8,2149722.17,18893.62
1537747200,2018-09-24 00:00:00,XMR/USD,122.49,123.31,114.2,115.03,2589076.33,21932.85
1537660800,2018-09-23 00:00:00,XMR/USD,122.39,128.65,120.46,122.49,2309234.97,18598.42
1537574400,2018-09-22 00:00:00,XMR/USD,124.43,126.18,118.68,122.39,2366204.61,19319.0
1537488000,2018-09-21 00:00:00,XMR/USD,115.79,125.0,115.77,124.43,3981916.11,32958.86
1537401600,2018-09-20 00:00:00,XMR/USD,109.57,116.51,109.38,115.79,2021781.84,17929.11
1537315200,2018-09-19 00:00:00,XMR/USD,112.01,112.79,104.09,109.57,1822163.71,16653.7
1537228800,2018-09-18 00:00:00,XMR/USD,106.1,113.25,103.19,112.01,2709874.18,24676.81
1537142400,2018-09-17 00:00:00,XMR/USD,117.18,120.47,106.1,106.1,4921326.13,43209.01
1537056000,2018-09-16 00:00:00,XMR/USD,118.92,119.01,112.97,117.18,2093230.05,18027.28
1536969600,2018-09-15 00:00:00,XMR/USD,116.61,122.6,115.72,118.92,3270902.38,27360.87
1536883200,2018-09-14 00:00:00,XMR/USD,112.15,117.66,108.88,116.61,3679174.92,32376.48
1536796800,2018-09-13 00:00:00,XMR/USD,104.2,116.88,104.2,112.15,4662692.85,41838.32
1536710400,2018-09-12 00:00:00,XMR/USD,105.12,105.98,96.39,104.2,2812726.26,27938.41
1536624000,2018-09-11 00:00:00,XMR/USD,105.95,109.04,101.1,105.12,2447638.55,23357.25
1536537600,2018-09-10 00:00:00,XMR/USD,105.02,109.55,103.17,105.95,1461247.18,13811.09
1536451200,2018-09-09 00:00:00,XMR/USD,103.8,111.02,100.5,105.02,2713174.73,25642.41
1536364800,2018-09-08 00:00:00,XMR/USD,110.69,114.87,101.0,103.8,3689115.76,34340.79
1536278400,2018-09-07 00:00:00,XMR/USD,117.32,119.87,109.9,110.69,3114180.3,27303.7
1536192000,2018-09-06 00:00:00,XMR/USD,114.9,118.49,107.97,117.32,7080184.31,62838.76
1536105600,2018-09-05 00:00:00,XMR/USD,138.16,140.0,113.05,114.9,11769993.01,94481.37
1536019200,2018-09-04 00:00:00,XMR/USD,134.87,142.71,134.28,138.16,8601204.63,62448.44
1535932800,2018-09-03 00:00:00,XMR/USD,119.94,137.49,118.87,134.87,8469518.45,64881.28
1535846400,2018-09-02 00:00:00,XMR/USD,121.03,126.14,116.44,119.94,4781279.46,39421.2
1535760000,2018-09-01 00:00:00,XMR/USD,116.14,124.9,115.37,121.03,7953916.04,65743.86
1535673600,2018-08-31 00:00:00,XMR/USD,103.27,118.46,102.64,116.14,7026697.55,63220.5
1535587200,2018-08-30 00:00:00,XMR/USD,103.52,106.46,97.0,103.27,1953809.94,19350.72
1535500800,2018-08-29 00:00:00,XMR/USD,107.57,108.88,100.59,103.52,1155413.81,11066.69
1535414400,2018-08-28 00:00:00,XMR/USD,105.29,108.22,102.33,107.56,1794335.32,17035.18
1535328000,2018-08-27 00:00:00,XMR/USD,94.83,106.46,93.35,105.29,1846967.55,18746.36
1535241600,2018-08-26 00:00:00,XMR/USD,92.64,94.98,90.07,94.83,589512.58,6388.55
1535155200,2018-08-25 00:00:00,XMR/USD,93.75,97.31,91.83,92.64,951588.65,10132.53
1535068800,2018-08-24 00:00:00,XMR/USD,89.96,94.3,88.35,93.75,714463.65,7849.31
1534982400,2018-08-23 00:00:00,XMR/USD,89.56,91.6,88.4,89.96,457298.5,5095.46
1534896000,2018-08-22 00:00:00,XMR/USD,94.74,98.8,87.38,89.56,1503795.12,16171.02
1534809600,2018-08-21 00:00:00,XMR/USD,92.5,97.12,91.49,94.74,573309.55,6110.28
1534723200,2018-08-20 00:00:00,XMR/USD,98.64,102.6,92.3,92.5,1640682.2,16735.92
1534636800,2018-08-19 00:00:00,XMR/USD,98.05,99.49,94.34,98.64,768359.65,7924.7
1534550400,2018-08-18 00:00:00,XMR/USD,99.51,109.22,94.31,98.05,2924931.11,28946.37
1534464000,2018-08-17 00:00:00,XMR/USD,91.53,101.78,90.66,99.51,1975280.53,20330.35
1534377600,2018-08-16 00:00:00,XMR/USD,89.31,93.09,85.6,91.53,1250380.19,13820.22
1534291200,2018-08-15 00:00:00,XMR/USD,84.21,94.18,84.21,89.31,2195862.48,24494.53
1534204800,2018-08-14 00:00:00,XMR/USD,87.69,87.69,76.07,84.21,3201097.04,39360.35
1534118400,2018-08-13 00:00:00,XMR/USD,92.98,97.97,87.49,87.69,1449768.42,15683.77
1534032000,2018-08-12 00:00:00,XMR/USD,92.88,95.64,91.05,92.98,967891.95,10317.59
1533945600,2018-08-11 00:00:00,XMR/USD,91.54,97.0,87.02,92.88,3678438.47,40138.99
1533859200,2018-08-10 00:00:00,XMR/USD,99.94,100.99,90.1,91.54,1624662.54,17039.68
1533772800,2018-08-09 00:00:00,XMR/USD,94.64,102.37,94.32,99.94,1722258.85,17428.77
1533686400,2018-08-08 00:00:00,XMR/USD,107.82,107.82,92.92,94.64,3505214.09,35259.93
1533600000,2018-08-07 00:00:00,XMR/USD,113.32,118.02,107.09,107.82,1729481.82,15452.31
1533513600,2018-08-06 00:00:00,XMR/USD,117.57,121.64,112.0,113.32,958250.01,8238.25
1533427200,2018-08-05 00:00:00,XMR/USD,113.78,118.04,111.54,117.57,853423.15,7421.26
1533340800,2018-08-04 00:00:00,XMR/USD,120.17,121.73,112.77,113.78,1331547.58,11466.89
1533254400,2018-08-03 00:00:00,XMR/USD,122.4,122.64,114.76,120.17,1309452.83,11048.49
1533168000,2018-08-02 00:00:00,XMR/USD,128.32,131.03,120.14,122.4,1213265.38,9649.56
1533081600,2018-08-01 00:00:00,XMR/USD,122.05,130.42,119.64,128.32,2015015.69,16245.63
1532995200,2018-07-31 00:00:00,XMR/USD,132.12,134.78,121.21,122.05,1961195.56,15623.86
1532908800,2018-07-30 00:00:00,XMR/USD,135.76,136.65,128.57,132.12,1155405.24,8712.54
1532822400,2018-07-29 00:00:00,XMR/USD,140.11,142.48,134.06,135.76,935413.85,6846.16
1532736000,2018-07-28 00:00:00,XMR/USD,140.28,142.77,138.15,140.11,872153.21,6211.76
1532649600,2018-07-27 00:00:00,XMR/USD,136.6,142.88,134.77,140.28,854888.8,6169.7
1532563200,2018-07-26 00:00:00,XMR/USD,143.4,145.22,135.71,136.6,1604005.98,11346.7
1532476800,2018-07-25 00:00:00,XMR/USD,147.94,149.7,138.44,143.4,2862409.29,20120.42
1532390400,2018-07-24 00:00:00,XMR/USD,133.38,149.5,133.0,147.94,4825178.51,33899.9
1532304000,2018-07-23 00:00:00,XMR/USD,128.18,143.44,127.72,133.38,4627588.72,33846.68
1532217600,2018-07-22 00:00:00,XMR/USD,132.3,133.77,128.0,128.18,1027921.4,7860.01
1532131200,2018-07-21 00:00:00,XMR/USD,130.05,133.1,127.04,132.3,666721.36,5136.04
1532044800,2018-07-20 00:00:00,XMR/USD,139.35,140.0,127.1,130.05,3743745.32,27932.39
1531958400,2018-07-19 00:00:00,XMR/USD,139.87,144.06,138.14,139.35,1181259.05,8369.78
1531872000,2018-07-18 00:00:00,XMR/USD,143.9,150.0,137.47,139.87,2492006.5,17183.31
1531785600,2018-07-17 00:00:00,XMR/USD,135.59,148.95,134.79,143.9,3928519.6,27635.22
1531699200,2018-07-16 00:00:00,XMR/USD,123.63,136.4,122.63,135.59,3147903.01,24006.86
1531612800,2018-07-15 00:00:00,XMR/USD,122.79,126.31,118.28,123.63,1565370.48,12724.22
1531526400,2018-07-14 00:00:00,XMR/USD,121.64,124.7,120.42,122.79,479616.32,3917.27
1531440000,2018-07-13 00:00:00,XMR/USD,120.33,125.8,112.68,121.64,1968298.31,16272.7
1531353600,2018-07-12 00:00:00,XMR/USD,124.8,125.58,116.25,120.33,2195863.93,18204.83
1531267200,2018-07-11 00:00:00,XMR/USD,120.6,137.16,120.6,124.8,4525781.6,36237.2
1531180800,2018-07-10 00:00:00,XMR/USD,135.0,136.74,97.7,120.6,4136664.78,32447.6
1531094400,2018-07-09 00:00:00,XMR/USD,137.62,141.73,134.47,135.0,2133171.82,15451.44
1531008000,2018-07-08 00:00:00,XMR/USD,133.89,139.28,133.45,137.62,1842371.28,13463.66
1530921600,2018-07-07 00:00:00,XMR/USD,133.22,135.07,128.88,133.89,1060952.9,8028.65
1530835200,2018-07-06 00:00:00,XMR/USD,137.67,138.54,130.22,133.22,2129932.72,15921.46
1530748800,2018-07-05 00:00:00,XMR/USD,138.48,140.93,133.59,137.67,3804836.21,27593.92
1530662400,2018-07-04 00:00:00,XMR/USD,138.36,146.11,136.48,138.48,2164329.28,15307.1
1530576000,2018-07-03 00:00:00,XMR/USD,140.5,144.0,135.82,138.36,3889915.29,27786.9
1530489600,2018-07-02 00:00:00,XMR/USD,129.9,144.19,125.58,140.5,5760195.97,42441.47
1530403200,2018-07-01 00:00:00,XMR/USD,130.83,134.26,124.7,129.9,3017854.37,23327.25
1530316800,2018-06-30 00:00:00,XMR/USD,126.45,140.0,124.47,130.83,6951299.59,53006.37
1530230400,2018-06-29 00:00:00,XMR/USD,116.42,128.12,114.29,126.45,2807832.76,23413.84
1530144000,2018-06-28 00:00:00,XMR/USD,128.64,135.0,113.54,116.42,6026012.64,48921.52
1530057600,2018-06-27 00:00:00,XMR/USD,119.9,131.09,118.56,128.64,3284518.44,26044.44
1529971200,2018-06-26 00:00:00,XMR/USD,126.81,130.0,119.36,119.9,2364928.77,18883.78
1529884800,2018-06-25 00:00:00,XMR/USD,120.79,129.78,120.2,126.81,2724092.18,21553.84
1529798400,2018-06-24 00:00:00,XMR/USD,114.65,125.57,107.14,120.79,3516849.24,30892.86
1529712000,2018-06-23 00:00:00,XMR/USD,110.1,170.0,109.65,114.65,2873619.28,24758.22
1529625600,2018-06-22 00:00:00,XMR/USD,123.49,123.74,106.3,110.1,4060748.94,35924.77
1529539200,2018-06-21 00:00:00,XMR/USD,122.57,124.52,120.85,123.49,880094.76,7204.44
1529452800,2018-06-20 00:00:00,XMR/USD,126.11,126.2,119.26,122.57,1618634.54,13253.29
1529366400,2018-06-19 00:00:00,XMR/USD,127.0,130.93,123.74,126.11,2161422.63,17022.9
1529280000,2018-06-18 00:00:00,XMR/USD,123.19,129.41,118.8,127.0,2384555.23,18925.52
1529193600,2018-06-17 00:00:00,XMR/USD,126.17,126.83,122.39,123.19,826668.01,6628.49
1529107200,2018-06-16 00:00:00,XMR/USD,121.73,128.2,119.48,126.17,2920439.01,23563.24
1529020800,2018-06-15 00:00:00,XMR/USD,132.38,133.29,121.02,121.73,2776737.97,21934.99
1528934400,2018-06-14 00:00:00,XMR/USD,121.78,133.9,118.01,132.38,6665331.62,51970.16
1528848000,2018-06-13 00:00:00,XMR/USD,124.83,126.0,102.0,121.78,6955566.0,58836.74
1528761600,2018-06-12 00:00:00,XMR/USD,137.6,137.99,119.32,124.83,3628420.15,28540.8
1528675200,2018-06-11 00:00:00,XMR/USD,139.28,139.83,131.32,137.6,1509953.97,11111.69
1528588800,2018-06-10 00:00:00,XMR/USD,154.42,154.42,130.79,139.28,6653823.66,47296.82
1528502400,2018-06-09 00:00:00,XMR/USD,158.3,160.26,153.62,154.42,1120203.18,7106.59
1528416000,2018-06-08 00:00:00,XMR/USD,163.8,165.68,156.29,158.3,2472271.98,15489.42
1528329600,2018-06-07 00:00:00,XMR/USD,164.56,171.21,162.53,163.8,2596302.11,15494.82
1528243200,2018-06-06 00:00:00,XMR/USD,167.12,168.17,160.51,164.56,2140020.52,13010.27
1528156800,2018-06-05 00:00:00,XMR/USD,159.48,169.67,156.4,167.12,2834354.75,17339.11
1528070400,2018-06-04 00:00:00,XMR/USD,168.77,170.29,156.92,159.48,2037027.14,12535.37
1527984000,2018-06-03 00:00:00,XMR/USD,162.63,177.78,162.29,168.77,4212461.52,24551.05
1527897600,2018-06-02 00:00:00,XMR/USD,157.51,167.98,155.94,162.63,3508192.08,21515.73
1527811200,2018-06-01 00:00:00,XMR/USD,155.14,158.59,152.67,157.51,1321919.35,8518.27
1527724800,2018-05-31 00:00:00,XMR/USD,154.48,159.3,153.91,155.14,1948519.43,12426.33
1527638400,2018-05-30 00:00:00,XMR/USD,157.01,161.0,151.9,154.48,1675642.74,10659.89
